#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.4843496102e+01    1.2150014585e+03   -4.8113121220e+01    1.3269625118e+01   -9.6091527707e+00    3.8808215177e+00   -5.9666904925e+00   -3.6418099474e+01    2.0480000000e+04    2.2275123350e+00    6.8799293155e-01
         1   -3.4848698976e+01    1.2153464369e+03   -4.8109255723e+01    1.3260556747e+01   -9.5894026777e+00    3.8888846785e+00   -5.9906382495e+00   -3.6418099474e+01    2.0480000000e+04    2.2176335870e+00    6.8751046317e-01
         2   -3.4829905438e+01    1.2140481534e+03   -4.8069658442e+01    1.3239753004e+01   -9.6027083586e+00    3.9069908030e+00   -5.9558414119e+00   -3.6418099474e+01    2.0480000000e+04    2.2217094990e+00    6.8792317708e-01
         3   -3.4840521798e+01    1.2147859111e+03   -4.8071513675e+01    1.3230991877e+01   -9.5570727020e+00    3.8707186833e+00   -5.9670601826e+00   -3.6418099474e+01    2.0480000000e+04    2.2190922690e+00    6.8840390160e-01
         4   -3.4830624276e+01    1.2141155657e+03   -4.8088801223e+01    1.3258176947e+01   -9.6079886101e+00    3.9028841269e+00   -5.9655972660e+00   -3.6418099474e+01    2.0480000000e+04    2.2207426880e+00    6.8770286923e-01
         5   -3.4830000641e+01    1.2140632080e+03   -4.8076197388e+01    1.3246196747e+01   -9.6484233254e+00    3.9576727678e+00   -5.9673473564e+00   -3.6418099474e+01    2.0480000000e+04    2.2248150990e+00    6.8718610491e-01
         6   -3.4821179566e+01    1.2134529402e+03   -4.8095186552e+01    1.3274006986e+01   -9.5801637286e+00    3.8594293477e+00   -5.9563526969e+00   -3.6418099474e+01    2.0480000000e+04    2.2255643610e+00    6.8762439546e-01
         7   -3.4819344953e+01    1.2133169046e+03   -4.8060735468e+01    1.3241390515e+01   -9.5798062816e+00    3.8880253219e+00   -5.9508550344e+00   -3.6418099474e+01    2.0480000000e+04    2.2243533620e+00    6.8746279762e-01
         8   -3.4823484401e+01    1.2136277581e+03   -4.8116674464e+01    1.3293190063e+01   -9.6160023066e+00    3.8762530254e+00   -5.9588257086e+00   -3.6418099474e+01    2.0480000000e+04    2.2346508460e+00    6.8744012742e-01
         9   -3.4830643685e+01    1.2141220568e+03   -4.8075835404e+01    1.3245191719e+01   -9.6705769285e+00    3.9520500246e+00   -5.9392090256e+00   -3.6418099474e+01    2.0480000000e+04    2.2373739460e+00    6.8744128999e-01
        10   -3.4820217527e+01    1.2133891994e+03   -4.8072250692e+01    1.3252033165e+01   -9.6194547441e+00    3.9214479410e+00   -5.9561444151e+00   -3.6418099474e+01    2.0480000000e+04    2.2313765980e+00    6.8778250558e-01
        11   -3.4831458948e+01    1.2141759176e+03   -4.8044986179e+01    1.3213527232e+01   -9.6001978102e+00    3.9223606081e+00   -5.9490495031e+00   -3.6418099474e+01    2.0480000000e+04    2.2397780660e+00    6.8828706287e-01
        12   -3.4845041005e+01    1.2151281137e+03   -4.8090824998e+01    1.3245783993e+01   -9.6125633951e+00    3.9059398258e+00   -5.9661019543e+00   -3.6418099474e+01    2.0480000000e+04    2.2317260690e+00    6.8788132440e-01
        13   -3.4818285129e+01    1.2132764350e+03   -4.8064221824e+01    1.3245936695e+01   -9.5827209282e+00    3.8715764303e+00   -5.9349778517e+00   -3.6418099474e+01    2.0480000000e+04    2.2467324200e+00    6.8735758464e-01
        14   -3.4830573055e+01    1.2140684054e+03   -4.8106192180e+01    1.3275619125e+01   -9.5437196185e+00    3.8280790776e+00   -5.9724521649e+00   -3.6418099474e+01    2.0480000000e+04    2.2353819180e+00    6.8743954613e-01
        15   -3.4843055055e+01    1.2149473312e+03   -4.8111650028e+01    1.3268594972e+01   -9.6479023413e+00    3.9086476764e+00   -5.9542958886e+00   -3.6418099474e+01    2.0480000000e+04    2.2337580600e+00    6.8720528739e-01
        16   -3.4838553178e+01    1.2146613953e+03   -4.8106188536e+01    1.3267635357e+01   -9.6371127410e+00    3.9101082124e+00   -5.9610845328e+00   -3.6418099474e+01    2.0480000000e+04    2.2340172830e+00    6.8754475911e-01
        17   -3.4833889874e+01    1.2143493413e+03   -4.8073714391e+01    1.3239824517e+01   -9.6235143725e+00    3.9259457673e+00   -5.9580463116e+00   -3.6418099474e+01    2.0480000000e+04    2.2339150840e+00    6.8725469680e-01
        18   -3.4821505156e+01    1.2135017163e+03   -4.8071607777e+01    1.3250102621e+01   -9.6269173957e+00    3.9246945564e+00   -5.9512854635e+00   -3.6418099474e+01    2.0480000000e+04    2.2314394940e+00    6.8774414062e-01
        19   -3.4816873252e+01    1.2131751430e+03   -4.8084408073e+01    1.3267534821e+01   -9.5873312464e+00    3.8807394893e+00   -5.9597168414e+00   -3.6418099474e+01    2.0480000000e+04    2.2253909550e+00    6.8828415644e-01
        20   -3.4838495268e+01    1.2146810942e+03   -4.8091645433e+01    1.3253150165e+01   -9.6254435921e+00    3.9093592931e+00   -5.9574616596e+00   -3.6418099474e+01    2.0480000000e+04    2.2331459290e+00    6.8767613002e-01
