# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.4900515751e+01    9.5822875496e-01    2.0484126617e+03    2.0480000000e+03    0.0000000000e+00   -3.4880660783e+01    9.9506379843e-01    1.0000000000e+00
         1   -3.4926681446e+01    9.5227378297e-01    2.0485356827e+03    2.0480000000e+03    0.0000000000e+00   -3.4910589486e+01    9.9462375369e-01    9.8632812500e-01
         2   -3.4922577107e+01    9.6168300243e-01    2.0432967185e+03    2.0440000000e+03    6.8750000000e-01   -3.4939757926e+01    9.9529417742e-01    9.9168297456e-01
         3   -3.4947611008e+01    9.8126884257e-01    2.0502555861e+03    2.0450000000e+03    5.0000000000e-01   -3.4807618847e+01    9.9486979720e-01    9.9070904645e-01
         4   -3.4956871220e+01    9.7886306182e-01    2.0420491615e+03    2.0440000000e+03    5.0000000000e-01   -3.5002648726e+01    9.9536140872e-01    9.9021526419e-01
         5   -3.4977395726e+01    9.9624445886e-01    2.0412949487e+03    2.0350000000e+03    5.0000000000e-01   -3.4811375592e+01    9.9513075944e-01    9.9606879607e-01
         6   -3.4972419148e+01    1.0125351510e+00    2.0494429115e+03    2.0430000000e+03    4.3750000000e-01   -3.4813429631e+01    9.9573412150e-01    9.9363680861e-01
         7   -3.5017099558e+01    9.7930986491e-01    2.0444793326e+03    2.0450000000e+03    5.6250000000e-01   -3.5007634076e+01    9.9459235096e-01    9.9413202934e-01
         8   -3.5002892493e+01    9.5398745714e-01    2.0552176247e+03    2.0520000000e+03    4.3750000000e-01   -3.4931071800e+01    9.9590236857e-01    9.9512670565e-01
         9   -3.4989841316e+01    9.6057536316e-01    2.0505974705e+03    2.0580000000e+03    5.0000000000e-01   -3.5178794256e+01    9.9504371869e-01    9.9173955296e-01
        10   -3.5008346589e+01    9.3182510390e-01    2.0477036209e+03    2.0500000000e+03    4.3750000000e-01   -3.5053215942e+01    9.9461466689e-01    9.9268292683e-01
        11   -3.5015390171e+01    9.2623241729e-01    2.0504592360e+03    2.0500000000e+03    5.6250000000e-01   -3.5001110249e+01    9.9550385082e-01    9.9414634146e-01
        12   -3.5026006661e+01    9.1611062099e-01    2.0517793228e+03    2.0540000000e+03    3.7500000000e-01   -3.5075394094e+01    9.9514089630e-01    9.9318403116e-01
        13   -3.5040916723e+01    9.0388118542e-01    2.0504887060e+03    2.0540000000e+03    3.7500000000e-01   -3.5118190254e+01    9.9486753283e-01    9.9318403116e-01
        14   -3.5030205976e+01    9.2308405987e-01    2.0502798059e+03    2.0530000000e+03    5.0000000000e-01   -3.5101639260e+01    9.9465740346e-01    9.9074525085e-01
        15   -3.5049209474e+01    9.1226079719e-01    2.0410940414e+03    2.0430000000e+03    4.3750000000e-01   -3.5085834344e+01    9.9512549455e-01    9.9608418992e-01
        16   -3.5025654163e+01    9.0994001625e-01    2.0553217833e+03    2.0490000000e+03    3.1250000000e-01   -3.4880322059e+01    9.9531618632e-01    9.9609565642e-01
        17   -3.5015304769e+01    8.9661579416e-01    2.0544748797e+03    2.0620000000e+03    3.1250000000e-01   -3.5204089865e+01    9.9531770645e-01    9.8836081474e-01
        18   -3.5043582750e+01    8.5051036757e-01    2.0412073980e+03    2.0470000000e+03    6.2500000000e-01   -3.5173133527e+01    9.9455834609e-01    9.8925256473e-01
        19   -3.5060310114e+01    8.8345694674e-01    2.0441353900e+03    2.0370000000e+03    5.0000000000e-01   -3.4877472117e+01    9.9570625026e-01    9.9410898380e-01
        20   -3.5060002032e+01    8.9205772064e-01    2.0429236108e+03    2.0390000000e+03    2.5000000000e-01   -3.4965870151e+01    9.9509441344e-01    9.9362432565e-01
        21   -3.5060198661e+01    8.6079047289e-01    2.0401614704e+03    2.0400000000e+03    3.7500000000e-01   -3.5057520250e+01    9.9577765387e-01    9.9558823529e-01
        22   -3.5060971089e+01    8.1569235845e-01    2.0440708995e+03    2.0440000000e+03    5.0000000000e-01   -3.5056265597e+01    9.9532573516e-01    9.9315068493e-01
        23   -3.5064215017e+01    8.6022749173e-01    2.0360435825e+03    2.0360000000e+03    4.3750000000e-01   -3.5058470245e+01    9.9513842100e-01    9.9459724951e-01
        24   -3.5074291652e+01    8.8799423347e-01    2.0385383208e+03    2.0380000000e+03    3.7500000000e-01   -3.5055491497e+01    9.9493108832e-01    9.9460255152e-01
