# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5225379969e+01    7.6137782467e-01    2.0481264505e+03    2.0480000000e+03    0.0000000000e+00   -3.5212842678e+01    9.9864787784e-01    1.0000000000e+00
         1   -3.5227859965e+01    7.0924844258e-01    2.0480268601e+03    2.0480000000e+03    0.0000000000e+00   -3.5231554119e+01    9.9798572176e-01    9.9609375000e-01
         2   -3.5205314569e+01    7.7780314231e-01    2.0487088520e+03    2.0490000000e+03    3.7500000000e-01   -3.5229171484e+01    9.9784722537e-01    9.9560761347e-01
         3   -3.5229254822e+01    7.8877279497e-01    2.0465308793e+03    2.0470000000e+03    2.5000000000e-01   -3.5239920492e+01    9.9778592832e-01    9.9609184172e-01
         4   -3.5234531233e+01    7.9538797133e-01    2.0455063208e+03    2.0440000000e+03    4.3750000000e-01   -3.5157494670e+01    9.9864313369e-01    9.9608610568e-01
         5   -3.5221983562e+01    7.7111392024e-01    2.0473751254e+03    2.0450000000e+03    1.8750000000e-01   -3.5112695362e+01    9.9807002761e-01    9.9608801956e-01
         6   -3.5228248883e+01    7.6517499177e-01    2.0467433405e+03    2.0460000000e+03    2.5000000000e-01   -3.5191467451e+01    9.9822303667e-01    9.9413489736e-01
         7   -3.5226169869e+01    7.5084127508e-01    2.0412674513e+03    2.0400000000e+03    5.0000000000e-01   -3.5166869724e+01    9.9827469325e-01    9.9607843137e-01
         8   -3.5224299884e+01    6.9185706968e-01    2.0467085358e+03    2.0400000000e+03    3.7500000000e-01   -3.4896890609e+01    9.9838052630e-01    9.9852941176e-01
         9   -3.5227828585e+01    7.0752117641e-01    2.0493453938e+03    2.0480000000e+03    3.1250000000e-01   -3.5161220215e+01    9.9816679516e-01    9.9707031250e-01
        10   -3.5237770398e+01    7.3948862634e-01    2.0487572938e+03    2.0500000000e+03    3.1250000000e-01   -3.5293500071e+01    9.9814019592e-01    9.9756097561e-01
