#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.4888788744e+01    1.2181621205e+03   -4.8001314668e+01    1.3112525924e+01   -9.4868716381e+00    3.9157786418e+00   -6.0121221975e+00   -3.6418099474e+01    2.0480000000e+04    5.7083124100e-01    6.9040585472e-01
         1   -3.4888423026e+01    1.2181341839e+03   -4.7997187959e+01    1.3108764933e+01   -9.5264079641e+00    3.9488973361e+00   -6.0015778569e+00   -3.6418099474e+01    2.0480000000e+04    5.6852404600e-01    6.9049014137e-01
         2   -3.4878312927e+01    1.2174507521e+03   -4.7994390210e+01    1.3116077283e+01   -9.4712756672e+00    3.8857819948e+00   -5.9907970636e+00   -3.6418099474e+01    2.0480000000e+04    5.6563377000e-01    6.9072381882e-01
         3   -3.4869091175e+01    1.2168328910e+03   -4.8000083966e+01    1.3130992792e+01   -9.5677794226e+00    3.9553729298e+00   -5.9695779992e+00   -3.6418099474e+01    2.0480000000e+04    5.6708939400e-01    6.9105805897e-01
         4   -3.4886767994e+01    1.2180195043e+03   -4.7997332098e+01    1.3110564105e+01   -9.5169457197e+00    3.9410657082e+00   -6.0033526127e+00   -3.6418099474e+01    2.0480000000e+04    5.7554608000e-01    6.9060116722e-01
         5   -3.4888685215e+01    1.2181717099e+03   -4.8011377863e+01    1.3122692648e+01   -9.5490559726e+00    3.9413704095e+00   -5.9855928260e+00   -3.6418099474e+01    2.0480000000e+04    5.6693923300e-01    6.9054303850e-01
         6   -3.4892448887e+01    1.2183998950e+03   -4.8033715828e+01    1.3141266941e+01   -9.5334882605e+00    3.8974694153e+00   -5.9795975086e+00   -3.6418099474e+01    2.0480000000e+04    5.6377255300e-01    6.9149634952e-01
         7   -3.4887054682e+01    1.2180671619e+03   -4.7983596589e+01    1.3096541907e+01   -9.4830430819e+00    3.9164456082e+00   -5.9988996413e+00   -3.6418099474e+01    2.0480000000e+04    5.6822641900e-01    6.9068429129e-01
         8   -3.4900861749e+01    1.2190110931e+03   -4.8052530494e+01    1.3151668744e+01   -9.4729183865e+00    3.8672620495e+00   -6.0287746824e+00   -3.6418099474e+01    2.0480000000e+04    5.6897663100e-01    6.9035063244e-01
         9   -3.4886568371e+01    1.2180070702e+03   -4.8056216617e+01    1.3169648245e+01   -9.5610320078e+00    3.9253135070e+00   -6.0023986416e+00   -3.6418099474e+01    2.0480000000e+04    5.6638664100e-01    6.9088541667e-01
        10   -3.4873470208e+01    1.2171087794e+03   -4.7941170638e+01    1.3067700430e+01   -9.4549328548e+00    3.9199495929e+00   -5.9880879014e+00   -3.6418099474e+01    2.0480000000e+04    5.6274498600e-01    6.9078950428e-01
        11   -3.4882156619e+01    1.2177004921e+03   -4.8033102801e+01    1.3150946181e+01   -9.5067618090e+00    3.8871303837e+00   -5.9953719011e+00   -3.6418099474e+01    2.0480000000e+04    5.6431885900e-01    6.9104003906e-01
        12   -3.4889638031e+01    1.2182410282e+03   -4.8045206239e+01    1.3155568208e+01   -9.5213251915e+00    3.8936527816e+00   -5.9994343551e+00   -3.6418099474e+01    2.0480000000e+04    5.6976040300e-01    6.9072381882e-01
        13   -3.4887436580e+01    1.2180712856e+03   -4.7988866328e+01    1.3101429748e+01   -9.5151920716e+00    3.9342518616e+00   -5.9898266441e+00   -3.6418099474e+01    2.0480000000e+04    5.7263464000e-01    6.9052094959e-01
        14   -3.4880373717e+01    1.2175992615e+03   -4.8004741830e+01    1.3124368113e+01   -9.5466946866e+00    3.9593732266e+00   -5.9993208961e+00   -3.6418099474e+01    2.0480000000e+04    5.6680411000e-01    6.9072033110e-01
        15   -3.4894046148e+01    1.2185231991e+03   -4.8034328607e+01    1.3140282458e+01   -9.5468309217e+00    3.9191537128e+00   -5.9885519235e+00   -3.6418099474e+01    2.0480000000e+04    5.6743253300e-01    6.9102260045e-01
        16   -3.4886019080e+01    1.2179691692e+03   -4.8007053092e+01    1.3121034012e+01   -9.5323655304e+00    3.9300208248e+00   -5.9866089126e+00   -3.6418099474e+01    2.0480000000e+04    5.8039692300e-01    6.9096389044e-01
        17   -3.4898997460e+01    1.2189151499e+03   -4.8042063493e+01    1.3143066033e+01   -9.5484097696e+00    3.9123289927e+00   -5.9878832422e+00   -3.6418099474e+01    2.0480000000e+04    5.6765191400e-01    6.9072905041e-01
        18   -3.4878771208e+01    1.2174772965e+03   -4.8027481983e+01    1.3148710775e+01   -9.5375376183e+00    3.9085022262e+00   -5.9803471166e+00   -3.6418099474e+01    2.0480000000e+04    5.6743257600e-01    6.9087611607e-01
        19   -3.4876346541e+01    1.2173069784e+03   -4.8044761905e+01    1.3168415364e+01   -9.5069971563e+00    3.8666931625e+00   -5.9863584372e+00   -3.6418099474e+01    2.0480000000e+04    5.6599185700e-01    6.9070114862e-01
        20   -3.4868971599e+01    1.2167758158e+03   -4.8021028814e+01    1.3152057215e+01   -9.4835048871e+00    3.8701089102e+00   -5.9895333628e+00   -3.6418099474e+01    2.0480000000e+04    5.6420774500e-01    6.8962751116e-01
