#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5326814620e+01    1.2488442061e+03   -4.7839350206e+01    1.2512535586e+01   -8.9866138188e+00    3.7718859787e+00   -6.2065228915e+00   -3.6418099474e+01    1.0236841009e+04    1.0214656710e+00    9.9726295210e-01
         1   -3.5364242852e+01    1.2514944455e+03   -4.7854539480e+01    1.2490296628e+01   -8.9984498901e+00    3.7748898306e+00   -6.2128799459e+00   -3.6418099474e+01    1.0248420694e+04    1.0268028110e+00    9.9727175290e-01
         2   -3.5390720016e+01    1.2533421235e+03   -4.7908491292e+01    1.2517771276e+01   -9.0185491132e+00    3.7681926787e+00   -6.2400353831e+00   -3.6418099474e+01    1.0241645404e+04    1.0161438600e+00    9.9728549098e-01
         3   -3.5447138145e+01    1.2573347201e+03   -4.7831573183e+01    1.2384435037e+01   -9.0590771650e+00    3.9129135941e+00   -6.2673101375e+00   -3.6418099474e+01    1.0244724296e+04    1.0231417670e+00    9.9730556872e-01
         4   -3.5473840773e+01    1.2592953911e+03   -4.7878919350e+01    1.2405078578e+01   -9.0939023856e+00    3.9435186667e+00   -6.3104361573e+00   -3.6418099474e+01    1.0270827564e+04    1.0383086730e+00    9.9727172886e-01
         5   -3.5462793988e+01    1.2583998106e+03   -4.7973136279e+01    1.2510342291e+01   -9.0517268167e+00    3.8112499370e+00   -6.3145599249e+00   -3.6418099474e+01    1.0236160408e+04    1.0272417510e+00    9.9734183574e-01
         6   -3.5491308914e+01    1.2603996155e+03   -4.8039542913e+01    1.2548234000e+01   -9.0844161593e+00    3.7667761775e+00   -6.3038034573e+00   -3.6418099474e+01    1.0188867839e+04    1.0104773220e+00    9.9734176860e-01
         7   -3.5515363822e+01    1.2621609528e+03   -4.7928170935e+01    1.2412807114e+01   -9.0902124004e+00    3.8612262248e+00   -6.2810852856e+00   -3.6418099474e+01    1.0186085601e+04    1.0118022840e+00    9.9716503165e-01
         8   -3.5523168933e+01    1.2626829043e+03   -4.7964692152e+01    1.2441523219e+01   -9.0431577576e+00    3.7894069487e+00   -6.2928418686e+00   -3.6418099474e+01    1.0157898795e+04    1.0104547460e+00    9.9735045742e-01
         9   -3.5533045812e+01    1.2633678528e+03   -4.7996768085e+01    1.2463722273e+01   -9.1079773044e+00    3.8493898510e+00   -6.3200811580e+00   -3.6418099474e+01    1.0152873589e+04    1.0084733850e+00    9.9720426473e-01
        10   -3.5518117727e+01    1.2622910395e+03   -4.7992720977e+01    1.2474603250e+01   -9.0206347849e+00    3.7714250390e+00   -6.3254117566e+00   -3.6418099474e+01    1.0174945571e+04    1.0104513440e+00    9.9718710493e-01
        11   -3.5533929196e+01    1.2634055881e+03   -4.8020942523e+01    1.2487013327e+01   -9.0199703081e+00    3.7227398218e+00   -6.3056125622e+00   -3.6418099474e+01    1.0238682732e+04    1.0235670280e+00    9.9741382921e-01
        12   -3.5545340004e+01    1.2642018928e+03   -4.7927343166e+01    1.2382003162e+01   -9.0308356330e+00    3.8225198204e+00   -6.3009278790e+00   -3.6418099474e+01    1.0252432414e+04    1.0227986120e+00    9.9722164122e-01
        13   -3.5533382656e+01    1.2633354424e+03   -4.7993047651e+01    1.2459664995e+01   -9.0662793452e+00    3.8247417776e+00   -6.3334106092e+00   -3.6418099474e+01    1.0250351107e+04    1.0273485080e+00    9.9734391121e-01
        14   -3.5534393518e+01    1.2634064071e+03   -4.8012813270e+01    1.2478419752e+01   -9.0240582407e+00    3.7603590267e+00   -6.3310145815e+00   -3.6418099474e+01    1.0297872759e+04    1.0348353730e+00    9.9725594949e-01
        15   -3.5542168374e+01    1.2639469696e+03   -4.8001637323e+01    1.2459468949e+01   -9.0108528014e+00    3.7654113783e+00   -6.3380964259e+00   -3.6418099474e+01    1.0337964912e+04    1.0340571320e+00    9.9733888136e-01
        16   -3.5528918385e+01    1.2630164309e+03   -4.8027496163e+01    1.2498577777e+01   -9.0214247107e+00    3.7250555537e+00   -6.3130275317e+00   -3.6418099474e+01    1.0386496543e+04    1.0414591840e+00    9.9726306234e-01
        17   -3.5549017499e+01    1.2644256496e+03   -4.7998855865e+01    1.2449838366e+01   -9.1249115973e+00    3.8674319418e+00   -6.3232767356e+00   -3.6418099474e+01    1.0461394392e+04    1.0469444230e+00    9.9720021852e-01
        18   -3.5574864692e+01    1.2662502620e+03   -4.7898548936e+01    1.2323684244e+01   -9.0874790640e+00    3.9159623234e+00   -6.3089327211e+00   -3.6418099474e+01    1.0444290348e+04    1.0393313500e+00    9.9734144472e-01
        19   -3.5584358029e+01    1.2669553264e+03   -4.8060060233e+01    1.2475702204e+01   -9.0767480304e+00    3.7376261570e+00   -6.3028388851e+00   -3.6418099474e+01    1.0459853043e+04    1.0420353800e+00    9.9746118310e-01
        20   -3.5586088772e+01    1.2671013256e+03   -4.8013820502e+01    1.2427731730e+01   -9.1232280563e+00    3.8362107645e+00   -6.3087037358e+00   -3.6418099474e+01    1.0539562600e+04    1.0608107550e+00    9.9737559507e-01
