# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5113886119e+01    6.7234030225e-01    2.0480027543e+03    2.0480000000e+03    0.0000000000e+00   -3.5113632492e+01    9.9808264803e-01    1.0000000000e+00
         1   -3.5115824121e+01    6.6729392955e-01    2.0480199357e+03    2.0480000000e+03    0.0000000000e+00   -3.5114020604e+01    9.9867799631e-01    9.9316406250e-01
         2   -3.5118803598e+01    6.3810203801e-01    2.0460143091e+03    2.0460000000e+03    1.0000000000e+00   -3.5116797539e+01    9.9773982311e-01    9.9755620723e-01
         3   -3.5148913751e+01    6.9442647458e-01    2.0553246130e+03    2.0530000000e+03    1.0000000000e+00   -3.5021799001e+01    9.9829249537e-01    9.9561617146e-01
         4   -3.5127715494e+01    7.0343816198e-01    2.0434991429e+03    2.0510000000e+03    5.0000000000e-01   -3.5505922836e+01    9.9817287456e-01    9.9171136031e-01
         5   -3.5121436110e+01    7.2871290181e-01    2.0424634332e+03    2.0380000000e+03    5.0000000000e-01   -3.4907705237e+01    9.9821560108e-01    9.9950932287e-01
         6   -3.5123326985e+01    7.0101775400e-01    2.0515380911e+03    2.0460000000e+03    2.5000000000e-01   -3.4850729857e+01    9.9823719565e-01    9.9853372434e-01
         7   -3.5130051694e+01    7.0636784815e-01    2.0495317270e+03    2.0530000000e+03    5.0000000000e-01   -3.5295936284e+01    9.9849188601e-01    9.9610326352e-01
         8   -3.5110320930e+01    7.0837727552e-01    2.0472532203e+03    2.0490000000e+03    2.5000000000e-01   -3.5204815099e+01    9.9782733487e-01    9.9365544168e-01
         9   -3.5123725804e+01    7.2638471061e-01    2.0479119398e+03    2.0470000000e+03    5.0000000000e-01   -3.5073850429e+01    9.9801642924e-01    9.9804592086e-01
        10   -3.5128458959e+01    7.5241678549e-01    2.0481130900e+03    2.0480000000e+03    5.0000000000e-01   -3.5119425898e+01    9.9761982813e-01    9.9707031250e-01
        11   -3.5129670886e+01    7.2934431121e-01    2.0438764882e+03    2.0440000000e+03    2.5000000000e-01   -3.5133980777e+01    9.9826532216e-01    9.9657534247e-01
        12   -3.5133328298e+01    7.5411675448e-01    2.0441234533e+03    2.0400000000e+03    5.0000000000e-01   -3.4928124568e+01    9.9781482587e-01    9.9705882353e-01
