#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6059837792e+01    1.3009809576e+03   -4.7800908211e+01    1.1741070420e+01   -8.4966952574e+00    3.6891263488e+00   -6.5752398288e+00   -3.6418099474e+01    2.0497362598e+04    2.0788729380e+00    9.9882495892e-01
         1   -3.6069299935e+01    1.3017585113e+03   -4.7811277167e+01    1.1741977233e+01   -8.5556127039e+00    3.7325561557e+00   -6.5701211449e+00   -3.6418099474e+01    2.0498623330e+04    2.0766925280e+00    9.9889949154e-01
         2   -3.6084786932e+01    1.3028410186e+03   -4.7748643645e+01    1.1663856713e+01   -8.5621360268e+00    3.7892193615e+00   -6.5576275054e+00   -3.6418099474e+01    2.0463203683e+04    2.0666984860e+00    9.9891642704e-01
         3   -3.6100433529e+01    1.3039668060e+03   -4.7779877551e+01    1.1679444022e+01   -8.6283936425e+00    3.7820903769e+00   -6.5154748115e+00   -3.6418099474e+01    2.0647193042e+04    2.0971469580e+00    9.9881159962e-01
         4   -3.6101153700e+01    1.3039986831e+03   -4.7828009207e+01    1.1726855507e+01   -8.5099067941e+00    3.6377400594e+00   -6.5377429980e+00   -3.6418099474e+01    2.0725751572e+04    2.0939313110e+00    9.9889033628e-01
         5   -3.6114753117e+01    1.3049695851e+03   -4.7694220888e+01    1.1579467771e+01   -8.4602263829e+00    3.7016995019e+00   -6.5175945326e+00   -3.6418099474e+01    2.0800423698e+04    2.1005110520e+00    9.9886332418e-01
         6   -3.6095596010e+01    1.3036104333e+03   -4.7675605282e+01    1.1580009272e+01   -8.5454179763e+00    3.8107622554e+00   -6.5228500865e+00   -3.6418099474e+01    2.0807831599e+04    2.1484418540e+00    9.9886397957e-01
         7   -3.6100772715e+01    1.3041810315e+03   -4.7822303156e+01    1.1721530440e+01   -8.4667307095e+00    3.5746666450e+00   -6.5121396170e+00   -3.6418099474e+01    2.0711937720e+04    2.1018858730e+00    9.9889314162e-01
         8   -3.6124950538e+01    1.3058287851e+03   -4.7930748844e+01    1.1805798306e+01   -8.4711560996e+00    3.4940551086e+00   -6.5355483792e+00   -3.6418099474e+01    2.0807106453e+04    2.1043329300e+00    9.9888773696e-01
         9   -3.6097980674e+01    1.3037823268e+03   -4.7876555913e+01    1.1778575238e+01   -8.4894321370e+00    3.5544473763e+00   -6.5234716776e+00   -3.6418099474e+01    2.0721557681e+04    2.1109577490e+00    9.9887988971e-01
        10   -3.6083081744e+01    1.3026509575e+03   -4.7874011036e+01    1.1790929292e+01   -8.5356566423e+00    3.5964162354e+00   -6.5166711548e+00   -3.6418099474e+01    2.0610856806e+04    2.1143365720e+00    9.9880294085e-01
        11   -3.6119390715e+01    1.3052912246e+03   -4.7780135914e+01    1.1660745199e+01   -8.5115596765e+00    3.6652382508e+00   -6.5157150141e+00   -3.6418099474e+01    2.0609369462e+04    2.1007994330e+00    9.9887000950e-01
        12   -3.6100055135e+01    1.3039082049e+03   -4.7813388437e+01    1.1713333302e+01   -8.5528963190e+00    3.6737833388e+00   -6.5161759825e+00   -3.6418099474e+01    2.0598382134e+04    2.0949094880e+00    9.9881414702e-01
        13   -3.6086215678e+01    1.3029222116e+03   -4.7765428960e+01    1.1679213282e+01   -8.6037665890e+00    3.7690833687e+00   -6.5126462653e+00   -3.6418099474e+01    2.0611876637e+04    2.0841827850e+00    9.9887916459e-01
        14   -3.6090696046e+01    1.3031971636e+03   -4.7799078386e+01    1.1708382340e+01   -8.5734614241e+00    3.6994214908e+00   -6.5069389784e+00   -3.6418099474e+01    2.0509257314e+04    2.0808049790e+00    9.9882995320e-01
        15   -3.6086202827e+01    1.3028838678e+03   -4.7878404881e+01    1.1792202054e+01   -8.5081654550e+00    3.5862044970e+00   -6.5383444492e+00   -3.6418099474e+01    2.0322749656e+04    2.0499333780e+00    9.9878574240e-01
        16   -3.6101518524e+01    1.3039956630e+03   -4.7856527189e+01    1.1755008665e+01   -8.4449988653e+00    3.5618444758e+00   -6.5552733254e+00   -3.6418099474e+01    2.0338635365e+04    2.0530916980e+00    9.9877246960e-01
        17   -3.6111531406e+01    1.3047504325e+03   -4.7731724245e+01    1.1620192840e+01   -8.4902090357e+00    3.7267185362e+00   -6.5501342715e+00   -3.6418099474e+01    2.0378726122e+04    2.0580654340e+00    9.9887467134e-01
        18   -3.6118317105e+01    1.3052245429e+03   -4.7799008474e+01    1.1680691369e+01   -8.5391005886e+00    3.7116732943e+00   -6.5534817059e+00   -3.6418099474e+01    2.0455949747e+04    2.0637912440e+00    9.9888414685e-01
        19   -3.6114304280e+01    1.3049638446e+03   -4.7825695234e+01    1.1711390954e+01   -8.5686242306e+00    3.7040728165e+00   -6.5430443462e+00   -3.6418099474e+01    2.0499399924e+04    2.0858872050e+00    9.9882735453e-01
        20   -3.6092970745e+01    1.3034068037e+03   -4.7734222622e+01    1.1641251877e+01   -8.5660176166e+00    3.7859445065e+00   -6.5360500378e+00   -3.6418099474e+01    2.0501148755e+04    2.0774082380e+00    9.9888692247e-01
        21   -3.6091077621e+01    1.3032729869e+03   -4.7724747399e+01    1.1633669777e+01   -8.5165751969e+00    3.7588107412e+00   -6.5488834687e+00   -3.6418099474e+01    2.0159448189e+04    2.0453953480e+00    9.9882363779e-01
        22   -3.6097105804e+01    1.3037048424e+03   -4.7691010184e+01    1.1593904380e+01   -8.4873776933e+00    3.7505862989e+00   -6.5361193155e+00   -3.6418099474e+01    1.9992238899e+04    2.0169041240e+00    9.9889933960e-01
        23   -3.6102630737e+01    1.3040861168e+03   -4.7635009709e+01    1.1532378971e+01   -8.4951850251e+00    3.8315956475e+00   -6.5533208568e+00   -3.6418099474e+01    2.0009865753e+04    2.0415431640e+00    9.9890741600e-01
        24   -3.6094072500e+01    1.3034867504e+03   -4.7702301317e+01    1.1608228817e+01   -8.4926008695e+00    3.7686864966e+00   -6.5602874697e+00   -3.6418099474e+01    2.0091529954e+04    2.0487815920e+00    9.9893865157e-01
        25   -3.6086702580e+01    1.3029324433e+03   -4.7776078907e+01    1.1689376328e+01   -8.5429755310e+00    3.7472453753e+00   -6.5622492775e+00   -3.6418099474e+01    1.9964334733e+04    2.0216788160e+00    9.9890506248e-01
        26   -3.6087793732e+01    1.3030356683e+03   -4.7720833092e+01    1.1633039360e+01   -8.5558463589e+00    3.8233789767e+00   -6.5702662355e+00   -3.6418099474e+01    1.9932932893e+04    2.0395925360e+00    9.9889613648e-01
        27   -3.6092496924e+01    1.3033667024e+03   -4.7698285090e+01    1.1605788167e+01   -8.5431610185e+00    3.8132313932e+00   -6.5502559909e+00   -3.6418099474e+01    1.9939766150e+04    2.0237649330e+00    9.9892334040e-01
        28   -3.6100617720e+01    1.3039589874e+03   -4.7597089770e+01    1.1496472051e+01   -8.5695259776e+00    3.9122940124e+00   -6.5217583309e+00   -3.6418099474e+01    1.9918884791e+04    2.0438212660e+00    9.9891312926e-01
