# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.6056167894e+01    6.6676177384e-01    2.0479676746e+03    2.0480000000e+03    0.0000000000e+00   -3.6059351875e+01    9.9823313725e-01    1.0000000000e+00
         1   -3.6044299792e+01    6.4002665374e-01    2.0478793183e+03    2.0480000000e+03    0.0000000000e+00   -3.6054589495e+01    9.9774767462e-01    9.9462890625e-01
         2   -3.6029931529e+01    6.3484866056e-01    2.0509610348e+03    2.0510000000e+03    5.0000000000e-01   -3.6038406956e+01    9.9819746205e-01    9.9902486592e-01
         3   -3.6034790811e+01    6.8432004814e-01    2.0560837167e+03    2.0590000000e+03    5.0000000000e-01   -3.6174408888e+01    9.9816597827e-01    9.9514327343e-01
         4   -3.6055542611e+01    6.5149725208e-01    2.0492095976e+03    2.0570000000e+03    5.0000000000e-01   -3.6428726593e+01    9.9835555683e-01    9.9416626155e-01
         5   -3.6076053387e+01    6.4456399478e-01    2.0490347837e+03    2.0500000000e+03    5.0000000000e-01   -3.6114587561e+01    9.9812331499e-01    9.9658536585e-01
         6   -3.6075968108e+01    6.5861121573e-01    2.0469667794e+03    2.0480000000e+03    7.5000000000e-01   -3.6126567173e+01    9.9757996706e-01    9.9755859375e-01
         7   -3.6081651492e+01    6.8695952456e-01    2.0500956397e+03    2.0490000000e+03    5.0000000000e-01   -3.6025505152e+01    9.9850448536e-01    9.9804782821e-01
         8   -3.6063613440e+01    7.1450408558e-01    2.0527198346e+03    2.0550000000e+03    7.5000000000e-01   -3.6183925333e+01    9.9817471410e-01    9.9659367397e-01
         9   -3.6080487128e+01    7.0513734432e-01    2.0464442188e+03    2.0510000000e+03    5.0000000000e-01   -3.6293808963e+01    9.9791299483e-01    9.9463676255e-01
        10   -3.6080212747e+01    7.1577130183e-01    2.0495427578e+03    2.0480000000e+03    5.0000000000e-01   -3.6004492379e+01    9.9855683087e-01    9.9707031250e-01
        11   -3.6072115500e+01    7.2316981979e-01    2.0473589374e+03    2.0490000000e+03    2.5000000000e-01   -3.6155514359e+01    9.9826626677e-01    9.9560761347e-01
        12   -3.6064196412e+01    7.7892496549e-01    2.0465759813e+03    2.0460000000e+03    7.5000000000e-01   -3.6040808716e+01    9.9779129804e-01    9.9804496579e-01
        13   -3.6068329952e+01    7.4057889034e-01    2.0494401448e+03    2.0480000000e+03    7.5000000000e-01   -3.5994640066e+01    9.9831111495e-01    9.9853515625e-01
        14   -3.6077493249e+01    7.3629185725e-01    2.0496338189e+03    2.0510000000e+03    2.5000000000e-01   -3.6138624810e+01    9.9827269503e-01    9.9804973184e-01
        15   -3.6055188053e+01    1.0006155883e+00    2.0471131560e+03    2.0490000000e+03    2.5000000000e-01   -3.6157237760e+01    9.9825374998e-01    9.9804782821e-01
        16   -3.6074676644e+01    7.6325695714e-01    2.0540736847e+03    2.0530000000e+03    2.5000000000e-01   -3.6011875742e+01    9.9863987970e-01    9.9707744764e-01
        17   -3.6069624155e+01    7.3999796717e-01    2.0468793674e+03    2.0530000000e+03    5.0000000000e-01   -3.6370804389e+01    9.9793266462e-01    9.9756453970e-01
        18   -3.6065411622e+01    7.3260621404e-01    2.0540583534e+03    2.0530000000e+03    2.5000000000e-01   -3.6014890791e+01    9.9786658938e-01    9.9756453970e-01
        19   -3.6065734246e+01    7.0985945963e-01    2.0539471288e+03    2.0600000000e+03    7.5000000000e-01   -3.6360792978e+01    9.9830043388e-01    9.9514563107e-01
        20   -3.6088797996e+01    7.1592246183e-01    2.0453070968e+03    2.0510000000e+03    7.5000000000e-01   -3.6355700583e+01    9.9817382886e-01    9.9317406143e-01
        21   -3.6076307426e+01    7.2620214025e-01    2.0419106465e+03    2.0420000000e+03    7.5000000000e-01   -3.6087482237e+01    9.9789220665e-01    9.9706170421e-01
        22   -3.6076747573e+01    7.4521728223e-01    2.0439369014e+03    2.0440000000e+03    2.5000000000e-01   -3.6079574965e+01    9.9821946174e-01    9.9804305284e-01
        23   -3.6071501433e+01    7.2901238532e-01    2.0438699315e+03    2.0440000000e+03    2.5000000000e-01   -3.6078631760e+01    9.9817183085e-01    9.9706457926e-01
        24   -3.6066123897e+01    7.2672891481e-01    2.0428332922e+03    2.0430000000e+03    5.0000000000e-01   -3.6076319936e+01    9.9838401415e-01    9.9657366618e-01
        25   -3.6080305055e+01    6.8977028476e-01    2.0480481468e+03    2.0480000000e+03    5.0000000000e-01   -3.6073369671e+01    9.9830614884e-01    9.9414062500e-01
        26   -3.6093798255e+01    7.1580800580e-01    2.0442678759e+03    2.0440000000e+03    7.5000000000e-01   -3.6076654072e+01    9.9817394248e-01    9.9657534247e-01
        27   -3.6086158664e+01    7.2367352925e-01    2.0452728032e+03    2.0450000000e+03    7.5000000000e-01   -3.6077259102e+01    9.9776068689e-01    9.9804400978e-01
        28   -3.6103640302e+01    7.7383975651e-01    2.0503207205e+03    2.0500000000e+03    5.0000000000e-01   -3.6078635011e+01    9.9809840173e-01    9.9756097561e-01
        29   -3.6104286097e+01    7.4386599829e-01    2.0574362679e+03    2.0570000000e+03    2.5000000000e-01   -3.6083730367e+01    9.9837681132e-01    9.9708313077e-01
        30   -3.6087449544e+01    7.2910093423e-01    2.0591349109e+03    2.0590000000e+03    7.5000000000e-01   -3.6089363640e+01    9.9782933413e-01    9.9417192812e-01
