#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5781181504e+01    1.2811734797e+03   -4.7431602187e+01    1.1650420682e+01   -8.4639968997e+00    3.7928359316e+00   -6.3423417446e+00   -3.6418099474e+01    2.0480000000e+04    2.2008649440e+00    6.9489048549e-01
         1   -3.5775933759e+01    1.2808034312e+03   -4.7473799632e+01    1.1697865873e+01   -8.4548815607e+00    3.7430782524e+00   -6.3438968498e+00   -3.6418099474e+01    2.0480000000e+04    2.1925861490e+00    6.9509567987e-01
         2   -3.5788086471e+01    1.2816887610e+03   -4.7552016920e+01    1.1763930449e+01   -8.5410022008e+00    3.7482815740e+00   -6.3411968191e+00   -3.6418099474e+01    2.0480000000e+04    2.1936863430e+00    6.9495907738e-01
         3   -3.5780164303e+01    1.2810820858e+03   -4.7468885184e+01    1.1688720881e+01   -8.3878944790e+00    3.7072018551e+00   -6.3700930858e+00   -3.6418099474e+01    2.0480000000e+04    2.1977307870e+00    6.9450741722e-01
         4   -3.5772013751e+01    1.2805210939e+03   -4.7432115613e+01    1.1660101862e+01   -8.4549589551e+00    3.7804055350e+00   -6.3394627191e+00   -3.6418099474e+01    2.0480000000e+04    2.2726298300e+00    6.9495035807e-01
         5   -3.5782828367e+01    1.2813197648e+03   -4.7482258665e+01    1.1699430298e+01   -8.4180210977e+00    3.7078675308e+00   -6.3540056243e+00   -3.6418099474e+01    2.0480000000e+04    2.2043411290e+00    6.9480561756e-01
         6   -3.5775071245e+01    1.2807551373e+03   -4.7453825401e+01    1.1678754156e+01   -8.4286082452e+00    3.7419709346e+00   -6.3490886162e+00   -3.6418099474e+01    2.0480000000e+04    2.2035743590e+00    6.9527587891e-01
         7   -3.5793804850e+01    1.2820608645e+03   -4.7496238183e+01    1.1702433333e+01   -8.4856328608e+00    3.7550260963e+00   -6.3475319444e+00   -3.6418099474e+01    2.0480000000e+04    2.2015072980e+00    6.9482363746e-01
         8   -3.5787190298e+01    1.2815962084e+03   -4.7452102620e+01    1.1664912323e+01   -8.3557644772e+00    3.6983524329e+00   -6.3765911020e+00   -3.6418099474e+01    2.0480000000e+04    2.2037647650e+00    6.9466436477e-01
         9   -3.5778479268e+01    1.2809892127e+03   -4.7373891083e+01    1.1595411815e+01   -8.3748750636e+00    3.7615721916e+00   -6.3424887372e+00   -3.6418099474e+01    2.0480000000e+04    2.2137521630e+00    6.9534040179e-01
        10   -3.5789971549e+01    1.2818144697e+03   -4.7473955034e+01    1.1683983485e+01   -8.4911564904e+00    3.7677492621e+00   -6.3324483311e+00   -3.6418099474e+01    2.0480000000e+04    2.1973358180e+00    6.9511079334e-01
        11   -3.5771051940e+01    1.2804449909e+03   -4.7548287623e+01    1.1777235683e+01   -8.4447418696e+00    3.6585170386e+00   -6.3439633182e+00   -3.6418099474e+01    2.0480000000e+04    2.2051930460e+00    6.9426211403e-01
        12   -3.5780463035e+01    1.2811530412e+03   -4.7422367214e+01    1.1641904179e+01   -8.4540009221e+00    3.7884315671e+00   -6.3386983843e+00   -3.6418099474e+01    2.0480000000e+04    2.1966817380e+00    6.9454287574e-01
        13   -3.5785952959e+01    1.2815342389e+03   -4.7501677014e+01    1.1715724055e+01   -8.4999681962e+00    3.7417480826e+00   -6.3253574266e+00   -3.6418099474e+01    2.0480000000e+04    2.2086510840e+00    6.9459984189e-01
        14   -3.5778650634e+01    1.2809952975e+03   -4.7505319606e+01    1.1726668972e+01   -8.5422140667e+00    3.7850429482e+00   -6.3300490129e+00   -3.6418099474e+01    2.0480000000e+04    2.2068362100e+00    6.9474225725e-01
        15   -3.5768291403e+01    1.2802803365e+03   -4.7459529606e+01    1.1691238203e+01   -8.4223366253e+00    3.7359574403e+00   -6.3550509471e+00   -3.6418099474e+01    2.0480000000e+04    2.2019720470e+00    6.9457775298e-01
        16   -3.5789015012e+01    1.2817630529e+03   -4.7451279983e+01    1.1662264970e+01   -8.4291795012e+00    3.7310813922e+00   -6.3350823993e+00   -3.6418099474e+01    2.0480000000e+04    2.2127068420e+00    6.9485793341e-01
        17   -3.5788344239e+01    1.2817057892e+03   -4.7530120026e+01    1.1741775788e+01   -8.4852702733e+00    3.7158364806e+00   -6.3425867594e+00   -3.6418099474e+01    2.0480000000e+04    2.2073304060e+00    6.9496779669e-01
        18   -3.5778884265e+01    1.2810131297e+03   -4.7471792134e+01    1.1692907869e+01   -8.4481266997e+00    3.7440589164e+00   -6.3496248765e+00   -3.6418099474e+01    2.0480000000e+04    2.2072267240e+00    6.9495675223e-01
        19   -3.5779559269e+01    1.2810523106e+03   -4.7501278574e+01    1.1721719306e+01   -8.4426586826e+00    3.6967665433e+00   -6.3372869609e+00   -3.6418099474e+01    2.0480000000e+04    2.2142008950e+00    6.9464169457e-01
        20   -3.5774695646e+01    1.2807112627e+03   -4.7441922790e+01    1.1667227144e+01   -8.4067555582e+00    3.7279713845e+00   -6.3450391423e+00   -3.6418099474e+01    2.0480000000e+04    2.2092112230e+00    6.9464634487e-01
