#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6017516050e+01    1.2981411839e+03   -4.7949117669e+01    1.1931601619e+01   -8.5816424207e+00    3.5903753263e+00   -6.5397511005e+00   -3.6418099474e+01    2.0500647500e+04    2.0537647520e+00    9.9896427353e-01
         1   -3.5995377636e+01    1.2963804477e+03   -4.7830618619e+01    1.1835240983e+01   -8.6248670642e+00    3.7261033655e+00   -6.5137554456e+00   -3.6418099474e+01    2.0487296660e+04    2.0556950440e+00    9.9899312959e-01
         2   -3.6012821488e+01    1.2976101963e+03   -4.7809546075e+01    1.1796724587e+01   -8.6027974300e+00    3.7232422951e+00   -6.5118914659e+00   -3.6418099474e+01    2.0462874446e+04    2.0536733330e+00    9.9909234991e-01
         3   -3.6014174811e+01    1.2977213690e+03   -4.7885281702e+01    1.1871106891e+01   -8.5670149229e+00    3.6231604526e+00   -6.5233277575e+00   -3.6418099474e+01    2.0506738254e+04    2.0642751240e+00    9.9900556604e-01
         4   -3.6014437920e+01    1.2977542329e+03   -4.7843816338e+01    1.1829378417e+01   -8.5796820709e+00    3.6608691981e+00   -6.5069039906e+00   -3.6418099474e+01    2.0520978865e+04    2.0686903890e+00    9.9896795617e-01
         5   -3.6012261669e+01    1.2975676185e+03   -4.7842431468e+01    1.1830169799e+01   -8.5655699195e+00    3.6344344808e+00   -6.4931965548e+00   -3.6418099474e+01    2.0524415401e+04    2.0578111960e+00    9.9897859753e-01
         6   -3.6023431353e+01    1.2983867829e+03   -4.7830696233e+01    1.1807264880e+01   -8.5937819537e+00    3.6874392188e+00   -6.5062540238e+00   -3.6418099474e+01    2.0563943146e+04    2.0754973900e+00    9.9894401178e-01
         7   -3.6014386409e+01    1.2977543215e+03   -4.7869312504e+01    1.1854926095e+01   -8.5579144454e+00    3.6097948040e+00   -6.5030933889e+00   -3.6418099474e+01    2.0545030901e+04    2.0868463640e+00    9.9897790324e-01
         8   -3.6022128036e+01    1.2982898112e+03   -4.7855686802e+01    1.1833558767e+01   -8.5696534544e+00    3.6298133731e+00   -6.4977472471e+00   -3.6418099474e+01    2.0439628650e+04    2.0470704760e+00    9.9897250220e-01
         9   -3.6020601202e+01    1.2981820944e+03   -4.7847370932e+01    1.1826769730e+01   -8.6792297008e+00    3.7760168499e+00   -6.5260586073e+00   -3.6418099474e+01    2.0539466835e+04    2.0848040940e+00    9.9889408999e-01
        10   -3.6040047336e+01    1.2995998634e+03   -4.7772861261e+01    1.1732813924e+01   -8.6825792935e+00    3.8790121804e+00   -6.5511946735e+00   -3.6418099474e+01    2.0638939569e+04    2.0997889350e+00    9.9891659513e-01
        11   -3.6036483566e+01    1.2992931957e+03   -4.7861055931e+01    1.1824572365e+01   -8.6540821695e+00    3.7623576615e+00   -6.5512319485e+00   -3.6418099474e+01    2.0880595863e+04    2.0899783080e+00    9.9901311514e-01
        12   -3.6015571148e+01    1.2978057570e+03   -4.7818017987e+01    1.1802446838e+01   -8.5837680312e+00    3.7093631551e+00   -6.5255136363e+00   -3.6418099474e+01    2.0988838417e+04    2.0938605980e+00    9.9898955534e-01
        13   -3.6017367538e+01    1.2979407734e+03   -4.7881657765e+01    1.1864290226e+01   -8.4450782811e+00    3.5345026111e+00   -6.5529826204e+00   -3.6418099474e+01    2.1005172654e+04    2.0937646970e+00    9.9893933110e-01
        14   -3.6005630724e+01    1.2970913162e+03   -4.7978131598e+01    1.1972500874e+01   -8.5038721544e+00    3.4934620199e+00   -6.5496219896e+00   -3.6418099474e+01    2.1010644519e+04    2.1083542810e+00    9.9899750566e-01
        15   -3.6014998116e+01    1.2977454690e+03   -4.7917809324e+01    1.1902811208e+01   -8.5752993875e+00    3.6314657059e+00   -6.5558761685e+00   -3.6418099474e+01    2.1006608265e+04    2.0996398620e+00    9.9896832573e-01
        16   -3.6056298868e+01    1.3008031257e+03   -4.7922854329e+01    1.1866555461e+01   -8.6117417020e+00    3.6595577657e+00   -6.5525709189e+00   -3.6418099474e+01    2.0990588868e+04    2.0981373350e+00    9.9893651777e-01
        17   -3.6036345720e+01    1.2992560821e+03   -4.7813398207e+01    1.1777052487e+01   -8.6369461879e+00    3.7968321609e+00   -6.5551847059e+00   -3.6418099474e+01    2.0815424740e+04    2.0925183210e+00    9.9899116065e-01
        18   -3.6025465836e+01    1.2985046705e+03   -4.7792983057e+01    1.1767517222e+01   -8.5947763924e+00    3.7493471167e+00   -6.5294543074e+00   -3.6418099474e+01    2.0668752826e+04    2.0850614180e+00    9.9898057917e-01
        19   -3.6023597601e+01    1.2983990550e+03   -4.7838139240e+01    1.1814541638e+01   -8.6527058604e+00    3.7613732690e+00   -6.5287071743e+00   -3.6418099474e+01    2.0560436697e+04    2.0877299900e+00    9.9901338873e-01
        20   -3.6015158261e+01    1.2977558023e+03   -4.7787781196e+01    1.1772622935e+01   -8.5989341449e+00    3.7851332742e+00   -6.5558808513e+00   -3.6418099474e+01    2.0511024062e+04    2.0853111360e+00    9.9891183988e-01
        21   -3.5998195186e+01    1.2965395437e+03   -4.7688136279e+01    1.1689941093e+01   -8.5126470276e+00    3.8054637249e+00   -6.5628535019e+00   -3.6418099474e+01    2.0527020142e+04    2.0809112000e+00    9.9892850185e-01
        22   -3.6012683816e+01    1.2975926431e+03   -4.7753027183e+01    1.1740343368e+01   -8.4562158540e+00    3.6690167748e+00   -6.5477286300e+00   -3.6418099474e+01    2.0514981084e+04    2.0774158370e+00    9.9890682988e-01
        23   -3.6020737843e+01    1.2982022081e+03   -4.7806787544e+01    1.1786049701e+01   -8.4732945616e+00    3.6246989095e+00   -6.5400924182e+00   -3.6418099474e+01    2.0527318095e+04    2.0916859830e+00    9.9890915544e-01
        24   -3.6032342836e+01    1.2990256904e+03   -4.7898622353e+01    1.1866279517e+01   -8.4652361892e+00    3.5511260424e+00   -6.5664127321e+00   -3.6418099474e+01    2.0472151213e+04    2.0415728990e+00    9.9898981087e-01
        25   -3.6035489214e+01    1.2992258936e+03   -4.7803099841e+01    1.1767610627e+01   -8.4781721798e+00    3.6506941491e+00   -6.5575223362e+00   -3.6418099474e+01    2.0495703030e+04    2.0690887670e+00    9.9894214749e-01
        26   -3.6035661889e+01    1.2992209488e+03   -4.7906329709e+01    1.1870667820e+01   -8.4296703719e+00    3.5212224657e+00   -6.5797823288e+00   -3.6418099474e+01    2.0388847455e+04    2.0309803230e+00    9.9898209468e-01
        27   -3.6039152355e+01    1.2995252708e+03   -4.7849530450e+01    1.1810378096e+01   -8.4865090350e+00    3.6399177556e+00   -6.5848396968e+00   -3.6418099474e+01    2.0340353797e+04    2.0281532790e+00    9.9899720411e-01
        28   -3.6051867777e+01    1.3004608359e+03   -4.7789834281e+01    1.1737966504e+01   -8.4875244539e+00    3.6913785344e+00   -6.5755888874e+00   -3.6418099474e+01    2.0421636122e+04    2.0402000360e+00    9.9895559987e-01
        29   -3.6023996168e+01    1.2984087635e+03   -4.7811499992e+01    1.1787503825e+01   -8.5122969369e+00    3.6963861470e+00   -6.5774897283e+00   -3.6418099474e+01    2.0563682074e+04    2.0923405360e+00    9.9898574485e-01
        30   -3.6014706899e+01    1.2977555321e+03   -4.7741539013e+01    1.1726832114e+01   -8.5769720869e+00    3.8364982711e+00   -6.5829657234e+00   -3.6418099474e+01    2.0687971060e+04    2.0977672540e+00    9.9890917125e-01
        31   -3.6042480862e+01    1.2997234325e+03   -4.7867128808e+01    1.1824647946e+01   -8.5831250359e+00    3.7059476088e+00   -6.5718519066e+00   -3.6418099474e+01    2.0799635305e+04    2.0947234820e+00    9.9891821722e-01
