#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5295002040e+01    1.2465931999e+03   -4.7825856607e+01    1.2530854566e+01   -9.0703874492e+00    3.8089253501e+00   -6.1462950333e+00   -3.6418099474e+01    2.0480000000e+04    5.2698716800e-01    6.9742199126e-01
         1   -3.5287668487e+01    1.2461591645e+03   -4.7796487354e+01    1.2508818866e+01   -9.0950092863e+00    3.8614123095e+00   -6.1447909026e+00   -3.6418099474e+01    2.0480000000e+04    5.3690832400e-01    6.9712437221e-01
         2   -3.5288868445e+01    1.2461775306e+03   -4.7829763439e+01    1.2540894994e+01   -9.0483884309e+00    3.8160667198e+00   -6.1793422539e+00   -3.6418099474e+01    2.0480000000e+04    5.4997864000e-01    6.9753359840e-01
         3   -3.5288413657e+01    1.2461592660e+03   -4.7814448978e+01    1.2526035321e+01   -9.0969377602e+00    3.8508417663e+00   -6.1502535094e+00   -3.6418099474e+01    2.0480000000e+04    5.4993967800e-01    6.9817998977e-01
         4   -3.5285490148e+01    1.2459349808e+03   -4.7897808007e+01    1.2612317859e+01   -9.1611247427e+00    3.8237327874e+00   -6.1423165776e+00   -3.6418099474e+01    2.0480000000e+04    5.2264846000e-01    6.9754929315e-01
         5   -3.5301900272e+01    1.2470965704e+03   -4.7870587651e+01    1.2568687379e+01   -9.1676696082e+00    3.8529082014e+00   -6.1377267705e+00   -3.6418099474e+01    2.0480000000e+04    5.5114773600e-01    6.9707612537e-01
         6   -3.5296432601e+01    1.2467140049e+03   -4.7856926056e+01    1.2560493455e+01   -9.1634579317e+00    3.8609463539e+00   -6.1363150035e+00   -3.6418099474e+01    2.0480000000e+04    5.2322483500e-01    6.9773704892e-01
         7   -3.5287875860e+01    1.2461255734e+03   -4.7808058130e+01    1.2520182270e+01   -9.0566716452e+00    3.7924783226e+00   -6.1257653328e+00   -3.6418099474e+01    2.0480000000e+04    5.2342046800e-01    6.9779924665e-01
         8   -3.5292295683e+01    1.2464453524e+03   -4.7887512508e+01    1.2595216825e+01   -9.1551584293e+00    3.8066246192e+00   -6.1208792240e+00   -3.6418099474e+01    2.0480000000e+04    5.2107151000e-01    6.9773472377e-01
         9   -3.5293739969e+01    1.2464969442e+03   -4.7835693279e+01    1.2541953311e+01   -9.1281431775e+00    3.8592355470e+00   -6.1486861746e+00   -3.6418099474e+01    2.0480000000e+04    5.5030587100e-01    6.9793759301e-01
        10   -3.5303925275e+01    1.2472368928e+03   -4.7833421662e+01    1.2529496387e+01   -9.1031892863e+00    3.8256343476e+00   -6.1377672493e+00   -3.6418099474e+01    2.0480000000e+04    5.2252104300e-01    6.9717087519e-01
        11   -3.5320774196e+01    1.2484171295e+03   -4.7827607645e+01    1.2506833450e+01   -9.1457778349e+00    3.8845148189e+00   -6.1482451551e+00   -3.6418099474e+01    2.0480000000e+04    5.2321367900e-01    6.9747546968e-01
        12   -3.5292855289e+01    1.2464860246e+03   -4.7808797199e+01    1.2515941910e+01   -9.1391607392e+00    3.8815443183e+00   -6.1330813041e+00   -3.6418099474e+01    2.0480000000e+04    5.4545752800e-01    6.9660760789e-01
        13   -3.5294553901e+01    1.2465734875e+03   -4.7775695282e+01    1.2481141381e+01   -9.1353812522e+00    3.9246459015e+00   -6.1468604571e+00   -3.6418099474e+01    2.0480000000e+04    5.5058907500e-01    6.9770159040e-01
        14   -3.5286048955e+01    1.2459760179e+03   -4.7801183093e+01    1.2515134138e+01   -9.0695311055e+00    3.8328908506e+00   -6.1464433635e+00   -3.6418099474e+01    2.0480000000e+04    5.4016116800e-01    6.9815383185e-01
