#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5616438296e+01    1.2692432749e+03   -4.8069631687e+01    1.2453193391e+01   -9.1267768909e+00    3.8467858688e+00   -6.3715411907e+00   -3.6418099474e+01    2.0479006111e+04    5.0923159500e-01    9.9896225033e-01
         1   -3.5616400230e+01    1.2692293322e+03   -4.8134953870e+01    1.2518553640e+01   -9.1098967967e+00    3.7694942909e+00   -6.3764518896e+00   -3.6418099474e+01    2.0484597342e+04    4.8933986800e-01    9.9894199261e-01
         2   -3.5604513023e+01    1.2683376557e+03   -4.8077084292e+01    1.2472571270e+01   -9.0849333751e+00    3.7918131564e+00   -6.3658645996e+00   -3.6418099474e+01    2.0502595921e+04    4.9165600700e-01    9.9903150062e-01
         3   -3.5617208702e+01    1.2692615456e+03   -4.8010971401e+01    1.2393762699e+01   -9.1212340444e+00    3.9007225275e+00   -6.3723604103e+00   -3.6418099474e+01    2.0507763185e+04    5.6779348300e-01    9.9901596745e-01
         4   -3.5595150436e+01    1.2677338768e+03   -4.8028101448e+01    1.2432951012e+01   -9.1696989848e+00    3.9393984216e+00   -6.3797014109e+00   -3.6418099474e+01    2.0563850161e+04    5.5563728400e-01    9.9893900770e-01
         5   -3.5610172074e+01    1.2688152272e+03   -4.8031364458e+01    1.2421192384e+01   -9.1887732815e+00    3.9566921913e+00   -6.3811838941e+00   -3.6418099474e+01    2.0444742284e+04    4.8296775200e-01    9.9894485284e-01
         6   -3.5608426098e+01    1.2686483620e+03   -4.8083240916e+01    1.2474814817e+01   -9.1263626313e+00    3.8379135840e+00   -6.3766923941e+00   -3.6418099474e+01    2.0356785101e+04    5.4732746400e-01    9.9901217672e-01
         7   -3.5600437407e+01    1.2680876693e+03   -4.8126004077e+01    1.2525566670e+01   -9.0850819212e+00    3.7556738133e+00   -6.3784964953e+00   -3.6418099474e+01    2.0515890398e+04    5.4748631600e-01    9.9902345790e-01
         8   -3.5585995422e+01    1.2670607568e+03   -4.8132322464e+01    1.2546327042e+01   -9.0775253079e+00    3.7272110251e+00   -6.3639087074e+00   -3.6418099474e+01    2.0643673790e+04    5.4639352000e-01    9.9905737393e-01
         9   -3.5574068241e+01    1.2662255950e+03   -4.8045803696e+01    1.2471735456e+01   -9.0831503041e+00    3.8267496674e+00   -6.3713035855e+00   -3.6418099474e+01    2.0691936414e+04    5.3167830000e-01    9.9894582471e-01
        10   -3.5602440377e+01    1.2682689225e+03   -4.8047605082e+01    1.2445164705e+01   -9.0893550173e+00    3.8159810184e+00   -6.3561316089e+00   -3.6418099474e+01    2.0644647492e+04    5.3293733100e-01    9.9896209574e-01
        11   -3.5607430265e+01    1.2686668234e+03   -4.8152885425e+01    1.2545455160e+01   -9.0852217844e+00    3.7015870401e+00   -6.3511512066e+00   -3.6418099474e+01    2.0632354002e+04    5.4187780700e-01    9.9903587180e-01
        12   -3.5606778424e+01    1.2685626887e+03   -4.8135165898e+01    1.2528387475e+01   -9.0711947056e+00    3.7069530067e+00   -6.3528247251e+00   -3.6418099474e+01    2.0573137110e+04    5.4886378100e-01    9.9900007638e-01
        13   -3.5600024009e+01    1.2680544939e+03   -4.8107897342e+01    1.2507873333e+01   -9.0584120801e+00    3.7201746800e+00   -6.3515604675e+00   -3.6418099474e+01    2.0600500202e+04    5.4687458200e-01    9.9900148391e-01
        14   -3.5564372313e+01    1.2655008402e+03   -4.8050119329e+01    1.2485747016e+01   -9.0724846621e+00    3.8075898367e+00   -6.3671250295e+00   -3.6418099474e+01    2.0513620073e+04    5.1835398200e-01    9.9896621579e-01
        15   -3.5568166845e+01    1.2657806697e+03   -4.8070777814e+01    1.2502610969e+01   -9.0352883287e+00    3.7779910943e+00   -6.3953811056e+00   -3.6418099474e+01    2.0465073794e+04    5.3843547400e-01    9.9902475279e-01
