#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5327023188e+01    1.2488501407e+03   -4.7935017348e+01    1.2607994160e+01   -9.0772121319e+00    3.7455029329e+00   -6.1852086753e+00   -3.6418099474e+01    1.0246824553e+04    2.4947301300e-01    9.9711818575e-01
         1   -3.5362851444e+01    1.2514090434e+03   -4.7997837618e+01    1.2634986175e+01   -9.1189129831e+00    3.7493004143e+00   -6.2101255755e+00   -3.6418099474e+01    1.0226957077e+04    2.5105031100e-01    9.9728473581e-01
         2   -3.5411577129e+01    1.2547852942e+03   -4.7872913678e+01    1.2461336549e+01   -9.1105709743e+00    3.8833150896e+00   -6.2275583187e+00   -3.6418099474e+01    1.0231310097e+04    2.5676073000e-01    9.9737014892e-01
         3   -3.5438123667e+01    1.2566536560e+03   -4.7893331944e+01    1.2455208277e+01   -8.9963256881e+00    3.7469189166e+00   -6.2258256988e+00   -3.6418099474e+01    1.0244637703e+04    2.4879188900e-01    9.9725757217e-01
         4   -3.5472348522e+01    1.2590774449e+03   -4.7982829762e+01    1.2510481240e+01   -9.0058204805e+00    3.6981742663e+00   -6.2570840738e+00   -3.6418099474e+01    1.0296870445e+04    2.6352679400e-01    9.9725755388e-01
         5   -3.5490527284e+01    1.2603611296e+03   -4.7924101900e+01    1.2433574615e+01   -9.0879038001e+00    3.8243352161e+00   -6.2424338414e+00   -3.6418099474e+01    1.0292654259e+04    2.6576372100e-01    9.9720976720e-01
         6   -3.5517892084e+01    1.2622941209e+03   -4.8015697058e+01    1.2497804974e+01   -9.0879306796e+00    3.7581058324e+00   -6.2677727367e+00   -3.6418099474e+01    1.0262436126e+04    2.5367497700e-01    9.9741639856e-01
         7   -3.5507184349e+01    1.2615243639e+03   -4.8022893344e+01    1.2515708994e+01   -9.1879425710e+00    3.8494852461e+00   -6.2663365446e+00   -3.6418099474e+01    1.0222245573e+04    2.4339392800e-01    9.9709574602e-01
         8   -3.5530317762e+01    1.2631664675e+03   -4.8054887414e+01    1.2524569652e+01   -9.2009192151e+00    3.8364722328e+00   -6.2723409574e+00   -3.6418099474e+01    1.0309305725e+04    2.9304699500e-01    9.9730713246e-01
         9   -3.5548595888e+01    1.2644131212e+03   -4.8088879116e+01    1.2540283227e+01   -9.1688398464e+00    3.7817272272e+00   -6.2836670223e+00   -3.6418099474e+01    1.0375208696e+04    2.7053089900e-01    9.9733753083e-01
        10   -3.5544164543e+01    1.2641170627e+03   -4.8049816200e+01    1.2505651657e+01   -9.1632436413e+00    3.8059294899e+00   -6.2744025745e+00   -3.6418099474e+01    1.0472587229e+04    2.7000207900e-01    9.9721653704e-01
        11   -3.5544851948e+01    1.2641117542e+03   -4.8105111588e+01    1.2560259640e+01   -9.1044670358e+00    3.7059040937e+00   -6.2884491721e+00   -3.6418099474e+01    1.0489944655e+04    2.6712447900e-01    9.9742952472e-01
        12   -3.5558565971e+01    1.2650972886e+03   -4.7987050567e+01    1.2428484596e+01   -9.1357432233e+00    3.8615000146e+00   -6.2947078841e+00   -3.6418099474e+01    1.0417672125e+04    2.6753291100e-01    9.9743820132e-01
        13   -3.5581920703e+01    1.2667566471e+03   -4.8055891541e+01    1.2473970838e+01   -9.1174914730e+00    3.7985195879e+00   -6.3188201819e+00   -3.6418099474e+01    1.0384369181e+04    2.6721599200e-01    9.9736342108e-01
        14   -3.5573724097e+01    1.2661894417e+03   -4.8111932439e+01    1.2538208342e+01   -9.0459590546e+00    3.6671425849e+00   -6.3150164948e+00   -3.6418099474e+01    1.0449315454e+04    3.0401974000e-01    9.9732587405e-01
        15   -3.5576503480e+01    1.2663820977e+03   -4.7980734006e+01    1.2404230527e+01   -9.1416665839e+00    3.8910665116e+00   -6.3120344600e+00   -3.6418099474e+01    1.0491910202e+04    3.0045869800e-01    9.9726243820e-01
        16   -3.5586605878e+01    1.2670895079e+03   -4.8009657977e+01    1.2423052099e+01   -9.1246558047e+00    3.8569713286e+00   -6.3238740265e+00   -3.6418099474e+01    1.0498381486e+04    3.1213380000e-01    9.9728390355e-01
        17   -3.5568077842e+01    1.2657787661e+03   -4.8042943017e+01    1.2474865175e+01   -9.0944765642e+00    3.7872432688e+00   -6.3176102472e+00   -3.6418099474e+01    1.0471736267e+04    2.6659350000e-01    9.9728160771e-01
        18   -3.5549455198e+01    1.2644425026e+03   -4.8125223530e+01    1.2575768332e+01   -9.1347062386e+00    3.7334421004e+00   -6.3058599171e+00   -3.6418099474e+01    1.0443529059e+04    2.6818234000e-01    9.9727168294e-01
        19   -3.5555549395e+01    1.2648762764e+03   -4.8058243477e+01    1.2502694082e+01   -9.1578993913e+00    3.8140732875e+00   -6.2963178994e+00   -3.6418099474e+01    1.0423915691e+04    2.6900929500e-01    9.9733838481e-01
        20   -3.5588700183e+01    1.2672783831e+03   -4.8068499313e+01    1.2479799130e+01   -9.1578186018e+00    3.8160787577e+00   -6.3086599945e+00   -3.6418099474e+01    1.0404944119e+04    2.9969376400e-01    9.9729395604e-01
