# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5508089013e+01    7.4859194868e-01    2.0480991986e+03    2.0480000000e+03    0.0000000000e+00   -3.5498719334e+01    9.9808821235e-01    1.0000000000e+00
         1   -3.5517375971e+01    7.1573516155e-01    2.0480959925e+03    2.0480000000e+03    0.0000000000e+00   -3.5512932576e+01    9.9844629642e-01    9.9609375000e-01
         2   -3.5509388210e+01    6.8334627907e-01    2.0517799428e+03    2.0520000000e+03    2.5000000000e-01   -3.5522062996e+01    9.9799987121e-01    9.9756335283e-01
         3   -3.5508091570e+01    6.8359698019e-01    2.0502115505e+03    2.0540000000e+03    2.5000000000e-01   -3.5693785615e+01    9.9852177496e-01    9.9659201558e-01
         4   -3.5511002021e+01    6.8595350890e-01    2.0478056607e+03    2.0500000000e+03    5.0000000000e-01   -3.5616019173e+01    9.9856502805e-01    9.9658536585e-01
         5   -3.5500125032e+01    6.8378342614e-01    2.0490758425e+03    2.0490000000e+03    5.0000000000e-01   -3.5501512348e+01    9.9839733827e-01    9.9755978526e-01
         6   -3.5514455526e+01    6.9010792701e-01    2.0500619132e+03    2.0510000000e+03    0.0000000000e+00   -3.5552642610e+01    9.9798945029e-01    9.9609946368e-01
         7   -3.5493824386e+01    7.1381039359e-01    2.0477721843e+03    2.0500000000e+03    5.0000000000e-01   -3.5615084234e+01    9.9816642790e-01    9.9658536585e-01
         8   -3.5505049970e+01    7.1626708304e-01    2.0443126506e+03    2.0440000000e+03    5.0000000000e-01   -3.5482699955e+01    9.9858101152e-01    9.9657534247e-01
         9   -3.5497220870e+01    7.3903504950e-01    2.0445837034e+03    2.0410000000e+03    5.0000000000e-01   -3.5324841336e+01    9.9873979800e-01    9.9755022048e-01
        10   -3.5512815186e+01    6.9522710575e-01    2.0475601353e+03    2.0440000000e+03    5.0000000000e-01   -3.5330270227e+01    9.9847747397e-01    9.9706457926e-01
        11   -3.5516291195e+01    6.9072432520e-01    2.0474761009e+03    2.0470000000e+03    5.0000000000e-01   -3.5491335113e+01    9.9843027965e-01    9.9511480215e-01
        12   -3.5515991125e+01    6.7197721365e-01    2.0425248998e+03    2.0420000000e+03    2.5000000000e-01   -3.5490706912e+01    9.9815734847e-01    9.9657198825e-01
        13   -3.5531151095e+01    6.7018411091e-01    2.0456193757e+03    2.0400000000e+03    2.5000000000e-01   -3.5248294262e+01    9.9836461468e-01    9.9705882353e-01
        14   -3.5536432620e+01    7.0016949842e-01    2.0424245725e+03    2.0400000000e+03    5.0000000000e-01   -3.5414842059e+01    9.9837348132e-01    9.9754901961e-01
        15   -3.5533934535e+01    6.8027618399e-01    2.0515479233e+03    2.0460000000e+03    5.0000000000e-01   -3.5263823708e+01    9.9766284169e-01    9.9804496579e-01
        16   -3.5509169116e+01    6.8442246810e-01    2.0562180297e+03    2.0600000000e+03    1.0000000000e+00   -3.5707023092e+01    9.9860320464e-01    9.9660194175e-01
        17   -3.5522619042e+01    6.8602250460e-01    2.0499102179e+03    2.0580000000e+03    2.5000000000e-01   -3.5909637155e+01    9.9843384125e-01    9.9271137026e-01
        18   -3.5503860196e+01    6.6638295866e-01    2.0449211587e+03    2.0470000000e+03    5.0000000000e-01   -3.5615847927e+01    9.9846365037e-01    9.9560332193e-01
        19   -3.5504186685e+01    6.3492215169e-01    2.0450854929e+03    2.0420000000e+03    5.0000000000e-01   -3.5353413034e+01    9.9838505582e-01    9.9804113614e-01
        20   -3.5505583529e+01    6.3630863939e-01    2.0499217178e+03    2.0470000000e+03    5.0000000000e-01   -3.5361775410e+01    9.9814705470e-01    9.9658036150e-01
        21   -3.5502137834e+01    6.2695581120e-01    2.0449409777e+03    2.0450000000e+03    5.0000000000e-01   -3.5506521428e+01    9.9825291986e-01    9.9853300733e-01
        22   -3.5501771532e+01    6.2973850104e-01    2.0449499109e+03    2.0450000000e+03    2.5000000000e-01   -3.5502365902e+01    9.9834987582e-01    9.9804400978e-01
        23   -3.5504487245e+01    6.5615071054e-01    2.0470121340e+03    2.0470000000e+03    5.0000000000e-01   -3.5501673887e+01    9.9860781075e-01    9.9462628236e-01
        24   -3.5494919906e+01    6.6572887038e-01    2.0419669813e+03    2.0420000000e+03    5.0000000000e-01   -3.5503012562e+01    9.9756385777e-01    9.9804113614e-01
        25   -3.5508676153e+01    6.6511573346e-01    2.0480573609e+03    2.0480000000e+03    5.0000000000e-01   -3.5498829852e+01    9.9812468699e-01    9.9804687500e-01
