# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5192375171e+01    8.8379727837e-01    2.0480124782e+03    2.0480000000e+03    0.0000000000e+00   -3.5191854776e+01    9.9491546542e-01    1.0000000000e+00
         1   -3.5204668046e+01    8.5636490937e-01    2.0482531054e+03    2.0480000000e+03    0.0000000000e+00   -3.5192679814e+01    9.9559161989e-01    9.8583984375e-01
         2   -3.5224667913e+01    8.7476589294e-01    2.0501746896e+03    2.0500000000e+03    1.0000000000e+00   -3.5210846996e+01    9.9583211948e-01    9.9219512195e-01
         3   -3.5236156737e+01    8.7749113198e-01    2.0399754930e+03    2.0420000000e+03    7.5000000000e-01   -3.5277732752e+01    9.9515328027e-01    9.9118511263e-01
         4   -3.5236734987e+01    8.7469125502e-01    2.0420467177e+03    2.0340000000e+03    1.0000000000e+00   -3.5039861104e+01    9.9555254906e-01    9.9262536873e-01
         5   -3.5244152212e+01    8.5235977482e-01    2.0482359560e+03    2.0420000000e+03    1.2500000000e+00   -3.5091179521e+01    9.9529138546e-01    9.9461312439e-01
         6   -3.5255630326e+01    8.2961897211e-01    2.0429577534e+03    2.0430000000e+03    7.5000000000e-01   -3.5249912524e+01    9.9559951350e-01    9.9510523740e-01
         7   -3.5282172889e+01    8.4364421446e-01    2.0535324667e+03    2.0480000000e+03    7.5000000000e-01   -3.5132376814e+01    9.9574899790e-01    9.9755859375e-01
         8   -3.5304052181e+01    8.4191913458e-01    2.0538091082e+03    2.0590000000e+03    1.0000000000e+00   -3.5417060767e+01    9.9563751302e-01    9.9368625546e-01
         9   -3.5318201174e+01    8.6154029068e-01    2.0575257996e+03    2.0630000000e+03    5.0000000000e-01   -3.5445675351e+01    9.9505949149e-01    9.9321376636e-01
        10   -3.5322704827e+01    8.4149664656e-01    2.0525852876e+03    2.0620000000e+03    0.0000000000e+00   -3.5550225454e+01    9.9528061934e-01    9.9418040737e-01
        11   -3.5314959631e+01    8.3154680503e-01    2.0612595661e+03    2.0660000000e+03    5.0000000000e-01   -3.5434525195e+01    9.9570505509e-01    9.9177153921e-01
        12   -3.5307960004e+01    8.0797412311e-01    2.0436382598e+03    2.0570000000e+03    5.0000000000e-01   -3.5637636064e+01    9.9546090553e-01    9.9173553719e-01
        13   -3.5317821858e+01    8.4449204374e-01    2.0465217297e+03    2.0420000000e+03    7.5000000000e-01   -3.5201358648e+01    9.9504892961e-01    9.9461312439e-01
        14   -3.5310108675e+01    7.9785082783e-01    2.0533161436e+03    2.0520000000e+03    2.5000000000e-01   -3.5281718243e+01    9.9475569875e-01    9.9415204678e-01
        15   -3.5302901199e+01    8.4380906339e-01    2.0445105664e+03    2.0500000000e+03    7.5000000000e-01   -3.5439729178e+01    9.9508328168e-01    9.9365853659e-01
        16   -3.5299134352e+01    8.4006660994e-01    2.0523463052e+03    2.0490000000e+03    5.0000000000e-01   -3.5217637290e+01    9.9663905489e-01    9.9267935578e-01
