#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5218897517e+01    1.2412444713e+03   -4.7861915455e+01    1.2643017939e+01   -9.1304972810e+00    3.8262893730e+00   -6.1396080731e+00   -3.6418099474e+01    1.0228462484e+04    1.0177396210e+00    9.9717346340e-01
         1   -3.5280901871e+01    1.2455886563e+03   -4.7899957810e+01    1.2619055939e+01   -9.1454912202e+00    3.8160775281e+00   -6.1524446433e+00   -3.6418099474e+01    1.0256061084e+04    1.0261212570e+00    9.9722086787e-01
         2   -3.5314714931e+01    1.2479537976e+03   -4.7884216588e+01    1.2569501656e+01   -9.0782652189e+00    3.7748684449e+00   -6.1627203395e+00   -3.6418099474e+01    1.0257320987e+04    1.0318170540e+00    9.9723083124e-01
         3   -3.5301717543e+01    1.2470585643e+03   -4.7899092361e+01    1.2597374817e+01   -9.0661849059e+00    3.7523969219e+00   -6.1672049024e+00   -3.6418099474e+01    1.0231979229e+04    1.0162390880e+00    9.9731531909e-01
         4   -3.5342088072e+01    1.2498806389e+03   -4.7956647033e+01    1.2614558961e+01   -9.1528796379e+00    3.7988562572e+00   -6.1845241779e+00   -3.6418099474e+01    1.0193764263e+04    1.0094368530e+00    9.9744172029e-01
         5   -3.5349660602e+01    1.2504044585e+03   -4.7930605626e+01    1.2580945024e+01   -9.2240449793e+00    3.9135351770e+00   -6.2019963495e+00   -3.6418099474e+01    1.0200880877e+04    1.1645513640e+00    9.9728965025e-01
         6   -3.5392496592e+01    1.2534378281e+03   -4.7982341466e+01    1.2589844874e+01   -9.2260173282e+00    3.8662598602e+00   -6.2044845236e+00   -3.6418099474e+01    1.0205203828e+04    1.0112951210e+00    9.9724708948e-01
         7   -3.5418701000e+01    1.2553083810e+03   -4.8083651292e+01    1.2664950292e+01   -9.2956426817e+00    3.8464881212e+00   -6.2163972575e+00   -3.6418099474e+01    1.0227457140e+04    1.0210820860e+00    9.9720004474e-01
         8   -3.5427390942e+01    1.2558931193e+03   -4.8101092193e+01    1.2673701251e+01   -9.2949945414e+00    3.8450866688e+00   -6.2330848464e+00   -3.6418099474e+01    1.0264783172e+04    1.0291528730e+00    9.9720372743e-01
         9   -3.5447810913e+01    1.2573359150e+03   -4.8128106530e+01    1.2680295617e+01   -9.3140759530e+00    3.8369830284e+00   -6.2329141309e+00   -3.6418099474e+01    1.0259232516e+04    1.0282097180e+00    9.9729215457e-01
        10   -3.5449189711e+01    1.2573921274e+03   -4.8059289228e+01    1.2610099518e+01   -9.3170224294e+00    3.9212866375e+00   -6.2454539625e+00   -3.6418099474e+01    1.0337383980e+04    1.0296563900e+00    9.9722349003e-01
        11   -3.5489383618e+01    1.2603312411e+03   -4.8042735647e+01    1.2553352028e+01   -9.3052950873e+00    3.9092865969e+00   -6.2286276820e+00   -3.6418099474e+01    1.0374272313e+04    1.0329247120e+00    9.9727342921e-01
        12   -3.5486406115e+01    1.2601005702e+03   -4.8032071080e+01    1.2545664965e+01   -9.2950414572e+00    3.9171635622e+00   -6.2360937106e+00   -3.6418099474e+01    1.0425417370e+04    1.0440192710e+00    9.9737304178e-01
        13   -3.5497673704e+01    1.2608678700e+03   -4.8035297475e+01    1.2537623772e+01   -9.2299703994e+00    3.8435319512e+00   -6.2307595531e+00   -3.6418099474e+01    1.0503680784e+04    1.0507169160e+00    9.9721269297e-01
        14   -3.5478338376e+01    1.2594507356e+03   -4.8143502856e+01    1.2665164480e+01   -9.1643002996e+00    3.6901680894e+00   -6.2512711712e+00   -3.6418099474e+01    1.0472278486e+04    1.0464438690e+00    9.9729762928e-01
        15   -3.5481945726e+01    1.2597196395e+03   -4.8107311600e+01    1.2625365873e+01   -9.1810619731e+00    3.7482107443e+00   -6.2563608968e+00   -3.6418099474e+01    1.0420408948e+04    1.0426544590e+00    9.9723612921e-01
        16   -3.5473047978e+01    1.2590983983e+03   -4.7979495365e+01    1.2506447387e+01   -9.2474222158e+00    3.9274486249e+00   -6.2414223001e+00   -3.6418099474e+01    1.0365077989e+04    1.0341799170e+00    9.9721138335e-01
        17   -3.5511935928e+01    1.2618640286e+03   -4.8055979457e+01    1.2544043529e+01   -9.2722879861e+00    3.8958597496e+00   -6.2614517466e+00   -3.6418099474e+01    1.0348355600e+04    1.0324830250e+00    9.9721181885e-01
        18   -3.5493023286e+01    1.2605062789e+03   -4.8226743068e+01    1.2733719782e+01   -9.3275967195e+00    3.7845850792e+00   -6.2656319536e+00   -3.6418099474e+01    1.0367601823e+04    1.0358237900e+00    9.9722835080e-01
        19   -3.5473266297e+01    1.2590969750e+03   -4.8108226233e+01    1.2634959935e+01   -9.3610463982e+00    3.9523243366e+00   -6.2814046969e+00   -3.6418099474e+01    1.0347680024e+04    1.0350465520e+00    9.9710350066e-01
        20   -3.5500655123e+01    1.2610281782e+03   -4.8236978970e+01    1.2736323846e+01   -9.4049844518e+00    3.8782410050e+00   -6.2921360487e+00   -3.6418099474e+01    1.0268416105e+04    1.0282572870e+00    9.9741367307e-01
        21   -3.5506582223e+01    1.2614152729e+03   -4.8233635714e+01    1.2727053491e+01   -9.4395881633e+00    3.8952227532e+00   -6.2711708297e+00   -3.6418099474e+01    1.0243928611e+04    1.0254345620e+00    9.9738616377e-01
        22   -3.5517983210e+01    1.2622419139e+03   -4.8110761669e+01    1.2592778459e+01   -9.4249020588e+00    4.0194737129e+00   -6.2872338490e+00   -3.6418099474e+01    1.0330724950e+04    1.0354334470e+00    9.9727271469e-01
        23   -3.5501088597e+01    1.2610579661e+03   -4.8226430358e+01    1.2725341761e+01   -9.3325249581e+00    3.8320852176e+00   -6.3078911436e+00   -3.6418099474e+01    1.0341549891e+04    1.0361233400e+00    9.9728756634e-01
        24   -3.5542200845e+01    1.2639672310e+03   -4.8281459811e+01    1.2739258966e+01   -9.2899465735e+00    3.7506635533e+00   -6.3240773164e+00   -3.6418099474e+01    1.0336232282e+04    1.0342298050e+00    9.9725274725e-01
        25   -3.5556538313e+01    1.2650047282e+03   -4.8195043758e+01    1.2638505445e+01   -9.2790893349e+00    3.8616461144e+00   -6.3595010636e+00   -3.6418099474e+01    1.0404283348e+04    1.0369749250e+00    9.9731515477e-01
