#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5734945987e+01    1.2778445609e+03   -4.7555263278e+01    1.1820317291e+01   -8.5018047790e+00    3.6802238812e+00   -6.3155829065e+00   -3.6418099474e+01    1.0236642610e+04    2.6519030900e-01    9.9725006282e-01
         1   -3.5768606036e+01    1.2802073552e+03   -4.7549332564e+01    1.1780726528e+01   -8.5808688840e+00    3.7891641937e+00   -6.3395283997e+00   -3.6418099474e+01    1.0242048220e+04    2.8414582900e-01    9.9729352679e-01
         2   -3.5802573178e+01    1.2826165988e+03   -4.7561925060e+01    1.1759351882e+01   -8.5942945861e+00    3.7933731816e+00   -6.3429041811e+00   -3.6418099474e+01    1.0248850392e+04    2.7366689800e-01    9.9715762634e-01
         3   -3.5825850237e+01    1.2842675203e+03   -4.7606303108e+01    1.1780452872e+01   -8.5717015080e+00    3.7561999845e+00   -6.3727021107e+00   -3.6418099474e+01    1.0238568203e+04    2.6837858100e-01    9.9720954892e-01
         4   -3.5848903656e+01    1.2859419894e+03   -4.7656036473e+01    1.1807132816e+01   -8.5576891852e+00    3.6994211055e+00   -6.3796689187e+00   -3.6418099474e+01    1.0267181894e+04    2.6990958300e-01    9.9724231465e-01
         5   -3.5875256168e+01    1.2878536240e+03   -4.7718166133e+01    1.1842909965e+01   -8.6450340391e+00    3.7596242269e+00   -6.4146568470e+00   -3.6418099474e+01    1.0266352094e+04    2.7548664500e-01    9.9728219262e-01
         6   -3.5893226025e+01    1.2891375754e+03   -4.7659831384e+01    1.1766605359e+01   -8.5803760571e+00    3.7739075719e+00   -6.4352634245e+00   -3.6418099474e+01    1.0251046397e+04    2.8215141300e-01    9.9721494102e-01
         7   -3.5890124298e+01    1.2888754706e+03   -4.7764150128e+01    1.1874025830e+01   -8.5204180850e+00    3.6094338619e+00   -6.4350664305e+00   -3.6418099474e+01    1.0202993125e+04    2.6443222500e-01    9.9718459793e-01
         8   -3.5884502935e+01    1.2884460918e+03   -4.7771296108e+01    1.1886793174e+01   -8.5332538381e+00    3.6529436510e+00   -6.4728864472e+00   -3.6418099474e+01    1.0228498097e+04    2.6451512900e-01    9.9731453156e-01
         9   -3.5906680951e+01    1.2900270956e+03   -4.7691620854e+01    1.1784939903e+01   -8.5655054635e+00    3.7458387502e+00   -6.4538546664e+00   -3.6418099474e+01    1.0219116397e+04    2.6305498800e-01    9.9722369856e-01
