# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5047540225e+01    9.1746699174e-01    2.0484332580e+03    2.0480000000e+03    0.0000000000e+00   -3.5026399655e+01    9.9577923777e-01    1.0000000000e+00
         1   -3.5058437518e+01    9.5519121580e-01    2.0482200465e+03    2.0480000000e+03    0.0000000000e+00   -3.5058116694e+01    9.9507474978e-01    9.8095703125e-01
         2   -3.5091182953e+01    9.7513233390e-01    2.0416301194e+03    2.0410000000e+03    6.2500000000e-01   -3.5063809459e+01    9.9550485373e-01    9.9118079373e-01
         3   -3.5091016785e+01    8.9878663076e-01    2.0423521221e+03    2.0360000000e+03    4.3750000000e-01   -3.4935425941e+01    9.9557982822e-01    9.9754420432e-01
         4   -3.5096053439e+01    8.4824673988e-01    2.0506431672e+03    2.0450000000e+03    5.0000000000e-01   -3.4952938660e+01    9.9498722066e-01    9.9462102689e-01
         5   -3.5088276401e+01    8.5787358868e-01    2.0521896529e+03    2.0550000000e+03    5.0000000000e-01   -3.5160542283e+01    9.9473895347e-01    9.9367396594e-01
         6   -3.5095189659e+01    9.0777639840e-01    2.0489245579e+03    2.0530000000e+03    3.7500000000e-01   -3.5190458365e+01    9.9482172079e-01    9.9415489528e-01
         7   -3.5101407450e+01    8.9098335371e-01    2.0551760689e+03    2.0560000000e+03    3.7500000000e-01   -3.5117756780e+01    9.9555209239e-01    9.9221789883e-01
         8   -3.5099059019e+01    8.8003053757e-01    2.0528992152e+03    2.0600000000e+03    5.0000000000e-01   -3.5276298219e+01    9.9518078145e-01    9.9077669903e-01
         9   -3.5130688431e+01    8.9986078173e-01    2.0427225751e+03    2.0470000000e+03    5.0000000000e-01   -3.5218525929e+01    9.9512138437e-01    9.9071812408e-01
        10   -3.5132525645e+01    8.6059145136e-01    2.0473920549e+03    2.0420000000e+03    5.0000000000e-01   -3.5001678758e+01    9.9442867706e-01    9.9412340842e-01
