# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5341111766e+01    6.7628023316e-01    2.0481125352e+03    2.0480000000e+03    0.0000000000e+00   -3.5330048264e+01    9.9837824214e-01    1.0000000000e+00
         1   -3.5351735522e+01    7.1534908022e-01    2.0481078028e+03    2.0480000000e+03    0.0000000000e+00   -3.5346606497e+01    9.9815311323e-01    9.9218750000e-01
         2   -3.5346807754e+01    7.0977999189e-01    2.0428653158e+03    2.0430000000e+03    4.3750000000e-01   -3.5356999190e+01    9.9809100161e-01    9.9706314244e-01
         3   -3.5349210640e+01    7.2283968047e-01    2.0481624483e+03    2.0430000000e+03    1.2500000000e-01   -3.5095775929e+01    9.9819196106e-01    9.9657366618e-01
         4   -3.5366935646e+01    7.1283239819e-01    2.0450237548e+03    2.0450000000e+03    3.7500000000e-01   -3.5357142374e+01    9.9829202058e-01    9.9755501222e-01
         5   -3.5365933487e+01    6.8861755790e-01    2.0509861759e+03    2.0480000000e+03    2.5000000000e-01   -3.5221505475e+01    9.9833951564e-01    9.9707031250e-01
         6   -3.5360446979e+01    7.0583027154e-01    2.0459542402e+03    2.0490000000e+03    3.1250000000e-01   -3.5511636658e+01    9.9836834823e-01    9.9707174231e-01
         7   -3.5367495749e+01    7.0131469108e-01    2.0491215090e+03    2.0470000000e+03    2.5000000000e-01   -3.5260506438e+01    9.9826379488e-01    9.9902296043e-01
         8   -3.5356398762e+01    7.2568217823e-01    2.0537445823e+03    2.0550000000e+03    3.1250000000e-01   -3.5422241942e+01    9.9806017786e-01    9.9513381995e-01
         9   -3.5337262671e+01    7.0773741723e-01    2.0481016361e+03    2.0540000000e+03    3.7500000000e-01   -3.5636503287e+01    9.9866515929e-01    9.9367088608e-01
        10   -3.5372643868e+01    7.2517229533e-01    2.0442692061e+03    2.0440000000e+03    4.3750000000e-01   -3.5342225249e+01    9.9856620750e-01    9.9755381605e-01
        11   -3.5380836473e+01    7.3730570998e-01    2.0497898938e+03    2.0460000000e+03    2.5000000000e-01   -3.5190310071e+01    9.9745724209e-01    9.9608993157e-01
        12   -3.5377632390e+01    7.1608695188e-01    2.0431827938e+03    2.0450000000e+03    3.7500000000e-01   -3.5468195461e+01    9.9853611222e-01    9.9902200489e-01
        13   -3.5380191920e+01    7.1976458978e-01    2.0518041902e+03    2.0470000000e+03    1.8750000000e-01   -3.5142140176e+01    9.9843529114e-01    9.9902296043e-01
        14   -3.5386984704e+01    7.4199660773e-01    2.0492721966e+03    2.0530000000e+03    2.5000000000e-01   -3.5565771091e+01    9.9824706759e-01    9.9512907940e-01
        15   -3.5362411377e+01    7.1281907473e-01    2.0454911643e+03    2.0470000000e+03    3.1250000000e-01   -3.5449084394e+01    9.9788868084e-01    9.9706888129e-01
        16   -3.5362774840e+01    7.0423686979e-01    2.0494812865e+03    2.0470000000e+03    3.1250000000e-01   -3.5239834539e+01    9.9814760996e-01    9.9706888129e-01
        17   -3.5370184073e+01    7.3329002404e-01    2.0476048110e+03    2.0490000000e+03    3.7500000000e-01   -3.5435077138e+01    9.9798381204e-01    9.9755978526e-01
        18   -3.5379554040e+01    7.5827505694e-01    2.0564989873e+03    2.0560000000e+03    3.1250000000e-01   -3.5350885875e+01    9.9758228982e-01    9.9854085603e-01
        19   -3.5367932468e+01    7.5200240672e-01    2.0503650140e+03    2.0590000000e+03    3.1250000000e-01   -3.5793684948e+01    9.9845055200e-01    9.9465760078e-01
        20   -3.5379764436e+01    7.3348408477e-01    2.0477433029e+03    2.0500000000e+03    3.7500000000e-01   -3.5483345040e+01    9.9849905012e-01    9.9609756098e-01
        21   -3.5376691370e+01    6.9759086926e-01    2.0459529244e+03    2.0460000000e+03    1.8750000000e-01   -3.5379639088e+01    9.9849443076e-01    9.9755620723e-01
        22   -3.5376555781e+01    7.0537294867e-01    2.0479789828e+03    2.0480000000e+03    2.5000000000e-01   -3.5377227854e+01    9.9798349599e-01    9.9755859375e-01
        23   -3.5376626010e+01    6.8741166125e-01    2.0499855209e+03    2.0500000000e+03    3.1250000000e-01   -3.5377660267e+01    9.9828543204e-01    9.9658536585e-01
        24   -3.5375615845e+01    6.8658715005e-01    2.0479589853e+03    2.0480000000e+03    3.1250000000e-01   -3.5378378422e+01    9.9844840497e-01    9.9707031250e-01
        25   -3.5353577699e+01    6.9338555585e-01    2.0467469818e+03    2.0470000000e+03    3.1250000000e-01   -3.5377030661e+01    9.9895089291e-01    9.9706888129e-01
        26   -3.5353910927e+01    6.7364539992e-01    2.0456086541e+03    2.0460000000e+03    3.1250000000e-01   -3.5372526511e+01    9.9887186658e-01    9.9804496579e-01
        27   -3.5358416194e+01    6.8178287177e-01    2.0467300446e+03    2.0470000000e+03    2.5000000000e-01   -3.5369223392e+01    9.9813091497e-01    9.9560332193e-01
        28   -3.5351624498e+01    6.8859785925e-01    2.0427430225e+03    2.0430000000e+03    5.0000000000e-01   -3.5368274495e+01    9.9869708997e-01    9.9461576114e-01
        29   -3.5367082567e+01    6.8790876517e-01    2.0328930897e+03    2.0330000000e+03    2.5000000000e-01   -3.5364405679e+01    9.9812554853e-01    9.9754058042e-01
        30   -3.5369293777e+01    6.9940646225e-01    2.0331596409e+03    2.0330000000e+03    1.8750000000e-01   -3.5359582771e+01    9.9834888170e-01    9.9360550910e-01
        31   -3.5383103605e+01    7.0321278503e-01    2.0273588880e+03    2.0270000000e+03    2.5000000000e-01   -3.5359923631e+01    9.9835558646e-01    9.9802664036e-01
        32   -3.5385964574e+01    7.3865205211e-01    2.0285114076e+03    2.0280000000e+03    3.1250000000e-01   -3.5358392091e+01    9.9831880194e-01    9.9901380671e-01
        33   -3.5381920507e+01    7.4002778992e-01    2.0284330257e+03    2.0280000000e+03    1.2500000000e-01   -3.5360302157e+01    9.9865872996e-01    9.9556213018e-01
        34   -3.5381582862e+01    7.4648584865e-01    2.0244494697e+03    2.0240000000e+03    3.1250000000e-01   -3.5361124721e+01    9.9799342456e-01    9.9505928854e-01
        35   -3.5387037022e+01    7.3782617827e-01    2.0215039264e+03    2.0210000000e+03    3.7500000000e-01   -3.5359882800e+01    9.9822138377e-01    9.9802078179e-01
        36   -3.5372266866e+01    7.3286382056e-01    2.0223957651e+03    2.0220000000e+03    2.5000000000e-01   -3.5359401025e+01    9.9832905125e-01    9.9604352127e-01
        37   -3.5378242215e+01    7.0732135347e-01    2.0192961506e+03    2.0190000000e+03    2.5000000000e-01   -3.5359832920e+01    9.9805238577e-01    9.9653293710e-01
        38   -3.5388290988e+01    6.9134578319e-01    2.0255466553e+03    2.0250000000e+03    3.1250000000e-01   -3.5358622901e+01    9.9770314575e-01    9.9901234568e-01
        39   -3.5371475617e+01    6.6982600952e-01    2.0323503053e+03    2.0320000000e+03    3.1250000000e-01   -3.5362532107e+01    9.9850277295e-01    9.9753937008e-01
        40   -3.5376837948e+01    6.6422803869e-01    2.0351719415e+03    2.0350000000e+03    3.1250000000e-01   -3.5365781370e+01    9.9854671194e-01    9.9705159705e-01
        41   -3.5361279643e+01    6.6356719989e-01    2.0360510305e+03    2.0360000000e+03    3.7500000000e-01   -3.5367329996e+01    9.9860234236e-01    9.9852652259e-01
        42   -3.5358921358e+01    6.6742790197e-01    2.0358160154e+03    2.0360000000e+03    6.2500000000e-02   -3.5367201226e+01    9.9865972008e-01    9.9705304519e-01
        43   -3.5353068701e+01    6.4437879565e-01    2.0337850489e+03    2.0340000000e+03    2.5000000000e-01   -3.5366471383e+01    9.9812740112e-01    9.9606686332e-01
        44   -3.5365510665e+01    6.3621847702e-01    2.0349195687e+03    2.0350000000e+03    4.3750000000e-01   -3.5364666198e+01    9.9834357586e-01    9.9754299754e-01
        45   -3.5364850970e+01    6.6505325537e-01    2.0369943295e+03    2.0370000000e+03    1.8750000000e-01   -3.5364979054e+01    9.9828101651e-01    9.9803632793e-01
        46   -3.5370291284e+01    6.6255327024e-01    2.0390321276e+03    2.0390000000e+03    3.1250000000e-01   -3.5365746748e+01    9.9835059609e-01    9.9558607160e-01
