#  Band    State   TwistIndex BandIndex Energy      Kx      Ky      Kz      K1      K2      K3    KmK 
       0        0       18        0    -0.282918  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       1        1       18        1    -0.259049  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       2        2       18        2    -0.212389  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       3        3       18        3    -0.128835  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       4        4       18        4    -0.108225  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       5        5       18        5     0.117171  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       6        6       18        6     0.123291  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       7        7       18        7     0.138367  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       8        8       18        8     0.151867  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
       9        9       18        9     0.153403  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      10       10       18       10     0.155738  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      11       11       18       11     0.168391  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      12       12       18       12     0.174147  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      13       13       18       13     0.199384  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      14       14       18       14     0.230965  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      15       15       18       15     0.244057  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      16       16       18       16     0.248997  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      17       17       18       17     0.285217  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      18       18       18       18     0.288146  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      19       19       18       19     0.288881  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      20       20       18       20     0.404088  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      21       21       18       21     0.417905  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      22       22       18       22     0.445797  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      23       23       18       23     0.452224  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      24       24       18       24     0.456907  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      25       25       18       25     0.463150  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      26       26       18       26     0.474263  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
      27       27       18       27     0.507203  0.0379  0.0219  0.0218  0.0500  0.0000  0.0500      1
