# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.6046665533e+01    7.2660706863e-01    2.0480785769e+03    2.0480000000e+03    0.0000000000e+00   -3.6038885291e+01    9.9857499083e-01    1.0000000000e+00
         1   -3.6051595606e+01    7.6707501413e-01    2.0480495236e+03    2.0480000000e+03    0.0000000000e+00   -3.6050502222e+01    9.9778539243e-01    9.9414062500e-01
         2   -3.6050776472e+01    7.4408140886e-01    2.0549647883e+03    2.0550000000e+03    7.5000000000e-01   -3.6054013723e+01    9.9834972507e-01    9.9513381995e-01
         3   -3.6032596573e+01    7.1295142706e-01    2.0438977880e+03    2.0510000000e+03    5.0000000000e-01   -3.6390277072e+01    9.9854165104e-01    9.9366162847e-01
         4   -3.6039949486e+01    6.8939731033e-01    2.0471747286e+03    2.0430000000e+03    5.0000000000e-01   -3.5832092379e+01    9.9854894857e-01    9.9804209496e-01
         5   -3.6047685638e+01    7.1445328238e-01    2.0458865028e+03    2.0450000000e+03    5.0000000000e-01   -3.5999644908e+01    9.9827472459e-01    9.9804400978e-01
         6   -3.6052575993e+01    7.2007541495e-01    2.0501606063e+03    2.0480000000e+03    7.5000000000e-01   -3.5944434248e+01    9.9844669336e-01    9.9609375000e-01
         7   -3.6057409793e+01    7.0580680936e-01    2.0509292749e+03    2.0530000000e+03    5.0000000000e-01   -3.6158018737e+01    9.9804382643e-01    9.9561617146e-01
         8   -3.6058832583e+01    7.0558384294e-01    2.0470992309e+03    2.0500000000e+03    7.5000000000e-01   -3.6200338601e+01    9.9832025335e-01    9.9707317073e-01
         9   -3.6062842415e+01    7.2385682626e-01    2.0499507325e+03    2.0490000000e+03    2.5000000000e-01   -3.6014840041e+01    9.9850291589e-01    9.9707174231e-01
        10   -3.6061097258e+01    7.3133503794e-01    2.0490257696e+03    2.0510000000e+03    7.5000000000e-01   -3.6158047691e+01    9.9774827267e-01    9.9414919551e-01
        11   -3.6073118583e+01    7.0604634883e-01    2.0431266355e+03    2.0440000000e+03    7.5000000000e-01   -3.6111171124e+01    9.9824960749e-01    9.9559686888e-01
        12   -3.6075854254e+01    7.2580386600e-01    2.0428742345e+03    2.0380000000e+03    5.0000000000e-01   -3.5834877761e+01    9.9819739226e-01    9.9852796860e-01
        13   -3.6065171622e+01    7.0422529424e-01    2.0500218774e+03    2.0450000000e+03    5.0000000000e-01   -3.5825259008e+01    9.9860343471e-01    9.9755501222e-01
        14   -3.6046074415e+01    7.0243297570e-01    2.0438001900e+03    2.0460000000e+03    2.5000000000e-01   -3.6163847401e+01    9.9795188091e-01    9.9608993157e-01
        15   -3.6052084340e+01    7.2055034937e-01    2.0482414897e+03    2.0440000000e+03    5.0000000000e-01   -3.5840795013e+01    9.9831903199e-01    9.9706457926e-01
        16   -3.6052127003e+01    7.2951239521e-01    2.0447859230e+03    2.0450000000e+03    1.0000000000e+00   -3.6063875135e+01    9.9829065068e-01    9.9902200489e-01
        17   -3.6040426793e+01    6.9975251292e-01    2.0540795305e+03    2.0510000000e+03    5.0000000000e-01   -3.5895066372e+01    9.9775516110e-01    9.9609946368e-01
        18   -3.6046515242e+01    6.8946137945e-01    2.0490398298e+03    2.0550000000e+03    7.5000000000e-01   -3.6336839132e+01    9.9880693111e-01    9.9270072993e-01
        19   -3.6048247600e+01    6.8604366793e-01    2.0439960358e+03    2.0450000000e+03    2.5000000000e-01   -3.6097275294e+01    9.9805333726e-01    9.9706601467e-01
        20   -3.6043425674e+01    6.8373730557e-01    2.0479331340e+03    2.0440000000e+03    5.0000000000e-01   -3.5852550173e+01    9.9817043368e-01    9.9559686888e-01
        21   -3.6044698944e+01    6.7967309589e-01    2.0420219234e+03    2.0420000000e+03    5.0000000000e-01   -3.6043393025e+01    9.9811891226e-01    9.9657198825e-01
