# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5239347940e+01    9.1692080514e-01    2.0484959876e+03    2.0480000000e+03    0.0000000000e+00   -3.5215007277e+01    9.9539504533e-01    1.0000000000e+00
         1   -3.5262808869e+01    8.9293302574e-01    2.0484828191e+03    2.0480000000e+03    0.0000000000e+00   -3.5251455547e+01    9.9515018240e-01    9.8876953125e-01
         2   -3.5265426291e+01    8.4245028413e-01    2.0574908450e+03    2.0580000000e+03    6.8750000000e-01   -3.5274595055e+01    9.9506709910e-01    9.9125364431e-01
         3   -3.5299541272e+01    8.8948107263e-01    2.0464579474e+03    2.0550000000e+03    5.6250000000e-01   -3.5496601132e+01    9.9532569164e-01    9.8929440389e-01
         4   -3.5295488308e+01    8.4199974727e-01    2.0424927545e+03    2.0410000000e+03    4.3750000000e-01   -3.5261879323e+01    9.9499758589e-01    9.9069083782e-01
         5   -3.5301375984e+01    8.5729891724e-01    2.0396390880e+03    2.0340000000e+03    3.7500000000e-01   -3.5160852969e+01    9.9594553298e-01    9.9655850541e-01
         6   -3.5312511622e+01    8.4277533907e-01    2.0586052451e+03    2.0500000000e+03    4.3750000000e-01   -3.5096834354e+01    9.9586589857e-01    9.9463414634e-01
         7   -3.5299422754e+01    8.5517030852e-01    2.0451840131e+03    2.0560000000e+03    5.6250000000e-01   -3.5570760664e+01    9.9480676361e-01    9.8929961089e-01
         8   -3.5317447824e+01    8.2710759919e-01    2.0481772947e+03    2.0450000000e+03    5.6250000000e-01   -3.5230625765e+01    9.9548106690e-01    9.9413202934e-01
         9   -3.5325569474e+01    8.7254677911e-01    2.0469764793e+03    2.0470000000e+03    4.3750000000e-01   -3.5321776122e+01    9.9565129321e-01    9.9560332193e-01
        10   -3.5325336301e+01    8.7737802926e-01    2.0529790947e+03    2.0520000000e+03    4.3750000000e-01   -3.5300574930e+01    9.9514226150e-01    9.9463937622e-01
        11   -3.5323640649e+01    8.8637576262e-01    2.0469684897e+03    2.0520000000e+03    5.6250000000e-01   -3.5446748700e+01    9.9591430548e-01    9.9658869396e-01
        12   -3.5347606980e+01    8.6999678361e-01    2.0604753713e+03    2.0590000000e+03    3.1250000000e-01   -3.5298450948e+01    9.9562017886e-01    9.9222923749e-01
        13   -3.5340561362e+01    8.5707695166e-01    2.0475110944e+03    2.0600000000e+03    5.6250000000e-01   -3.5651257567e+01    9.9511542926e-01    9.9077669903e-01
        14   -3.5351749579e+01    8.6084126167e-01    2.0527719664e+03    2.0520000000e+03    4.3750000000e-01   -3.5328623764e+01    9.9497795998e-01    9.9122807018e-01
        15   -3.5379873296e+01    1.0492583072e+00    2.0469282796e+03    2.0510000000e+03    5.6250000000e-01   -3.5468117144e+01    9.9590636215e-01    9.9024865919e-01
        16   -3.5389458630e+01    8.3087067259e-01    2.0392568384e+03    2.0380000000e+03    5.0000000000e-01   -3.5353701398e+01    9.9526628126e-01    9.9607458292e-01
        17   -3.5386261473e+01    8.6494567716e-01    2.0536288160e+03    2.0450000000e+03    3.7500000000e-01   -3.5175545600e+01    9.9547822620e-01    9.9462102689e-01
        18   -3.5382902392e+01    8.4257558073e-01    2.0454183791e+03    2.0510000000e+03    4.3750000000e-01   -3.5523495235e+01    9.9575667032e-01    9.9561189664e-01
        19   -3.5382539846e+01    8.5237787316e-01    2.0615295349e+03    2.0590000000e+03    3.7500000000e-01   -3.5319834779e+01    9.9578631283e-01    9.9562894609e-01
        20   -3.5393264517e+01    8.9265402141e-01    2.0486774070e+03    2.0620000000e+03    3.7500000000e-01   -3.5711764486e+01    9.9627019831e-01    9.8593598448e-01
        21   -3.5430819208e+01    9.3552314051e-01    2.0387532100e+03    2.0380000000e+03    4.3750000000e-01   -3.5393595228e+01    9.9543925845e-01    9.9263984298e-01
        22   -3.5419786493e+01    8.2736533206e-01    2.0367148941e+03    2.0360000000e+03    3.7500000000e-01   -3.5407516605e+01    9.9556802425e-01    9.9263261297e-01
        23   -3.5387262124e+01    7.8476088344e-01    2.0357693273e+03    2.0360000000e+03    5.0000000000e-01   -3.5409097863e+01    9.9539337719e-01    9.9607072692e-01
        24   -3.5376415509e+01    8.1303962858e-01    2.0391989476e+03    2.0400000000e+03    4.3750000000e-01   -3.5401793174e+01    9.9540630243e-01    9.9215686275e-01
        25   -3.5381701296e+01    7.9998900636e-01    2.0323036767e+03    2.0330000000e+03    1.8750000000e-01   -3.5397202921e+01    9.9501164724e-01    9.9016232169e-01
        26   -3.5390509970e+01    7.6625076504e-01    2.0289208024e+03    2.0290000000e+03    3.7500000000e-01   -3.5390514450e+01    9.9512308645e-01    9.8965007393e-01
        27   -3.5389318942e+01    7.7293610626e-01    2.0171553722e+03    2.0170000000e+03    5.0000000000e-01   -3.5387748765e+01    9.9539039210e-01    9.9157164105e-01
        28   -3.5390540643e+01    8.1808383231e-01    2.0114321155e+03    2.0110000000e+03    2.5000000000e-01   -3.5380959338e+01    9.9533176330e-01    9.9204375932e-01
        29   -3.5421049148e+01    8.5751624996e-01    2.0111966213e+03    2.0100000000e+03    3.1250000000e-01   -3.5377496446e+01    9.9633005992e-01    9.9502487562e-01
        30   -3.5433103488e+01    9.1555869564e-01    2.0127972414e+03    2.0110000000e+03    3.1250000000e-01   -3.5379932957e+01    9.9499086042e-01    9.9254102437e-01
        31   -3.5424865583e+01    9.2973045707e-01    2.0095205136e+03    2.0080000000e+03    4.3750000000e-01   -3.5383913650e+01    9.9452720001e-01    9.9352589641e-01
        32   -3.5425724431e+01    8.0597138954e-01    2.0084235182e+03    2.0070000000e+03    3.1250000000e-01   -3.5384252179e+01    9.9545148115e-01    9.9252615845e-01
        33   -3.5401396222e+01    7.7977178499e-01    2.0061113134e+03    2.0050000000e+03    4.3750000000e-01   -3.5385437261e+01    9.9617142011e-01    9.9052369077e-01
        34   -3.5416340671e+01    8.0890789316e-01    1.9969939642e+03    1.9960000000e+03    5.0000000000e-01   -3.5384031441e+01    9.9499502305e-01    9.9198396794e-01
        35   -3.5423094189e+01    7.3888301210e-01    1.9935331948e+03    1.9920000000e+03    4.3750000000e-01   -3.5380252541e+01    9.9511045043e-01    9.9347389558e-01
        36   -3.5437752337e+01    7.2874528564e-01    2.0011062992e+03    1.9990000000e+03    3.7500000000e-01   -3.5379619359e+01    9.9569616046e-01    9.8899449725e-01
        37   -3.5451779529e+01    8.1912247262e-01    1.9915245316e+03    1.9890000000e+03    4.3750000000e-01   -3.5385244986e+01    9.9502360202e-01    9.9446958270e-01
        38   -3.5446034108e+01    8.3861465128e-01    1.9956535338e+03    1.9930000000e+03    3.7500000000e-01   -3.5382854751e+01    9.9539182209e-01    9.9598595083e-01
        39   -3.5425449756e+01    8.8784024348e-01    2.0046257604e+03    2.0030000000e+03    2.5000000000e-01   -3.5386779371e+01    9.9522653601e-01    9.9450823764e-01
        40   -3.5444281156e+01    7.9873685825e-01    2.0136263627e+03    2.0120000000e+03    5.0000000000e-01   -3.5391904091e+01    9.9602584237e-01    9.9801192843e-01
        41   -3.5452801211e+01    9.0357791701e-01    2.0196761594e+03    2.0180000000e+03    2.5000000000e-01   -3.5397858756e+01    9.9598387807e-01    9.9454905847e-01
        42   -3.5468229621e+01    7.9798055141e-01    2.0190417635e+03    2.0170000000e+03    3.1250000000e-01   -3.5402586680e+01    9.9479922295e-01    9.9652949926e-01
        43   -3.5463883490e+01    7.7847588734e-01    2.0305239570e+03    2.0280000000e+03    3.1250000000e-01   -3.5404521063e+01    9.9502173630e-01    9.9457593688e-01
        44   -3.5471255745e+01    8.0359265971e-01    2.0321388033e+03    2.0300000000e+03    3.1250000000e-01   -3.5412071978e+01    9.9479473498e-01    9.9359605911e-01
        45   -3.5477983406e+01    8.0377955237e-01    2.0385540931e+03    2.0360000000e+03    5.6250000000e-01   -3.5414891504e+01    9.9560014549e-01    9.9656188605e-01
        46   -3.5473018859e+01    8.3899888642e-01    2.0493086184e+03    2.0470000000e+03    3.7500000000e-01   -3.5420171025e+01    9.9565183346e-01    9.9609184172e-01
        47   -3.5475421321e+01    8.2342691144e-01    2.0538111846e+03    2.0520000000e+03    3.1250000000e-01   -3.5427218831e+01    9.9520318723e-01    9.9220272904e-01
        48   -3.5481134453e+01    7.9890061542e-01    2.0479210340e+03    2.0460000000e+03    5.0000000000e-01   -3.5431157866e+01    9.9525533604e-01    9.9364613881e-01
        49   -3.5501553165e+01    7.7152998080e-01    2.0445028952e+03    2.0420000000e+03    3.7500000000e-01   -3.5430106870e+01    9.9500139085e-01    9.9412340842e-01
        50   -3.5495608403e+01    7.7231533043e-01    2.0498330812e+03    2.0470000000e+03    5.6250000000e-01   -3.5430816656e+01    9.9516773259e-01    9.9267220322e-01
        51   -3.5499011733e+01    7.6253751900e-01    2.0485763448e+03    2.0460000000e+03    5.0000000000e-01   -3.5435455272e+01    9.9497551678e-01    9.9462365591e-01
        52   -3.5510903404e+01    8.2101457395e-01    2.0508591539e+03    2.0480000000e+03    5.0000000000e-01   -3.5436856089e+01    9.9582621082e-01    9.9609375000e-01
        53   -3.5512796668e+01    8.1684543190e-01    2.0579077373e+03    2.0550000000e+03    4.3750000000e-01   -3.5440222193e+01    9.9552799515e-01    9.9464720195e-01
        54   -3.5496666614e+01    8.6136977092e-01    2.0583497459e+03    2.0560000000e+03    3.7500000000e-01   -3.5445828769e+01    9.9503480278e-01    9.9367704280e-01
        55   -3.5482048277e+01    8.0832843360e-01    2.0536483858e+03    2.0520000000e+03    5.0000000000e-01   -3.5447633929e+01    9.9607625875e-01    9.9463937622e-01
        56   -3.5478550357e+01    7.3991046041e-01    2.0574123714e+03    2.0560000000e+03    6.2500000000e-01   -3.5446443252e+01    9.9519237178e-01    9.9367704280e-01
        57   -3.5479469389e+01    7.5281100038e-01    2.0551412708e+03    2.0540000000e+03    4.3750000000e-01   -3.5449216600e+01    9.9563242252e-01    9.9513145083e-01
        58   -3.5493837861e+01    7.5409337027e-01    2.0625036016e+03    2.0610000000e+03    4.3750000000e-01   -3.5449028921e+01    9.9512424194e-01    9.9466278506e-01
        59   -3.5503386269e+01    6.9834235149e-01    2.0567842100e+03    2.0550000000e+03    4.3750000000e-01   -3.5453843117e+01    9.9562458965e-01    9.9513381995e-01
        60   -3.5487176086e+01    7.1757555895e-01    2.0596785659e+03    2.0580000000e+03    4.3750000000e-01   -3.5452481232e+01    9.9545891046e-01    9.9465500486e-01
        61   -3.5508370933e+01    7.6025620425e-01    2.0627927816e+03    2.0610000000e+03    5.6250000000e-01   -3.5454838073e+01    9.9497011720e-01    9.9320718098e-01
        62   -3.5482696677e+01    7.7889159286e-01    2.0616306409e+03    2.0600000000e+03    4.3750000000e-01   -3.5457758900e+01    9.9636058289e-01    9.9174757282e-01
        63   -3.5511680205e+01    8.0916604285e-01    2.0586734382e+03    2.0570000000e+03    3.1250000000e-01   -3.5457942681e+01    9.9495768718e-01    9.9368011667e-01
        64   -3.5494187095e+01    8.1247568591e-01    2.0588544966e+03    2.0570000000e+03    3.1250000000e-01   -3.5457879321e+01    9.9533462882e-01    9.9368011667e-01
        65   -3.5490209101e+01    7.7655756264e-01    2.0594262778e+03    2.0580000000e+03    5.6250000000e-01   -3.5458889619e+01    9.9584706505e-01    9.9514091351e-01
        66   -3.5490600135e+01    7.7517269328e-01    2.0632014095e+03    2.0620000000e+03    3.1250000000e-01   -3.5459963071e+01    9.9518569597e-01    9.9466537342e-01
        67   -3.5486964823e+01    7.6782746149e-01    2.0649828172e+03    2.0640000000e+03    4.3750000000e-01   -3.5462564722e+01    9.9573133612e-01    9.9612403101e-01
        68   -3.5496070412e+01    7.2549262675e-01    2.0700769803e+03    2.0690000000e+03    3.7500000000e-01   -3.5464090170e+01    9.9522292126e-01    9.9468342194e-01
        69   -3.5504257605e+01    7.3021567828e-01    2.0693820553e+03    2.0680000000e+03    3.1250000000e-01   -3.5467375252e+01    9.9524557211e-01    9.9419729207e-01
        70   -3.5510627605e+01    7.0391239515e-01    2.0675996505e+03    2.0660000000e+03    3.1250000000e-01   -3.5467991584e+01    9.9609039354e-01    9.9273959342e-01
        71   -3.5508455210e+01    7.4980063332e-01    2.0627092074e+03    2.0610000000e+03    3.7500000000e-01   -3.5468169545e+01    9.9521862076e-01    9.9466278506e-01
        72   -3.5487372538e+01    7.5116255186e-01    2.0561980538e+03    2.0550000000e+03    4.3750000000e-01   -3.5466759358e+01    9.9584776346e-01    9.9464720195e-01
        73   -3.5499265610e+01    7.3101083760e-01    2.0612303704e+03    2.0600000000e+03    4.3750000000e-01   -3.5464121720e+01    9.9569721272e-01    9.9660194175e-01
        74   -3.5486762433e+01    7.4825744762e-01    2.0638804005e+03    2.0630000000e+03    3.1250000000e-01   -3.5467290913e+01    9.9513976435e-01    9.9612215221e-01
        75   -3.5494706703e+01    7.4755428853e-01    2.0658362092e+03    2.0650000000e+03    1.8750000000e-01   -3.5469046848e+01    9.9564635829e-01    9.9176755448e-01
        76   -3.5497589921e+01    8.3869158958e-01    2.0660554547e+03    2.0650000000e+03    4.3750000000e-01   -3.5470590180e+01    9.9498986524e-01    9.9418886199e-01
        77   -3.5498196519e+01    7.1552037418e-01    2.0719908865e+03    2.0710000000e+03    5.0000000000e-01   -3.5471322113e+01    9.9543505443e-01    9.9130854660e-01
        78   -3.5522726520e+01    7.2510481319e-01    2.0624541510e+03    2.0610000000e+03    5.0000000000e-01   -3.5474805515e+01    9.9556591823e-01    9.9369238234e-01
        79   -3.5555958154e+01    7.5230632253e-01    2.0679197163e+03    2.0650000000e+03    3.1250000000e-01   -3.5471201812e+01    9.9499020901e-01    9.9370460048e-01
        80   -3.5554990888e+01    7.4123405186e-01    2.0673059934e+03    2.0640000000e+03    4.3750000000e-01   -3.5475378158e+01    9.9547234594e-01    9.9321705426e-01
        81   -3.5575739050e+01    7.7853699241e-01    2.0636218492e+03    2.0600000000e+03    4.3750000000e-01   -3.5476545137e+01    9.9626788306e-01    9.9563106796e-01
        82   -3.5548301177e+01    7.3046250700e-01    2.0715781609e+03    2.0680000000e+03    5.0000000000e-01   -3.5476512682e+01    9.9532594048e-01    9.9516441006e-01
        83   -3.5565442370e+01    7.7406443403e-01    2.0751043201e+03    2.0720000000e+03    3.7500000000e-01   -3.5481620895e+01    9.9559967340e-01    9.9565637066e-01
        84   -3.5537447543e+01    7.3722509306e-01    2.0756598730e+03    2.0730000000e+03    3.7500000000e-01   -3.5484810178e+01    9.9566508845e-01    9.9469368066e-01
        85   -3.5543791653e+01    7.3713738040e-01    2.0822848474e+03    2.0800000000e+03    4.3750000000e-01   -3.5486089944e+01    9.9518368979e-01    9.9375000000e-01
        86   -3.5546105192e+01    7.2188761867e-01    2.0852869067e+03    2.0830000000e+03    3.7500000000e-01   -3.5490354137e+01    9.9573456960e-01    9.9615938550e-01
        87   -3.5525190353e+01    6.9637751598e-01    2.0907290227e+03    2.0890000000e+03    4.3750000000e-01   -3.5492874710e+01    9.9529768976e-01    9.9377692676e-01
        88   -3.5531373173e+01    7.4271589068e-01    2.0852474218e+03    2.0840000000e+03    4.3750000000e-01   -3.5496221643e+01    9.9555143115e-01    9.9376199616e-01
        89   -3.5540729780e+01    7.1175818657e-01    2.0847012918e+03    2.0830000000e+03    5.0000000000e-01   -3.5494405044e+01    9.9543025840e-01    9.9375900144e-01
        90   -3.5529548319e+01    6.9374070341e-01    2.0897351266e+03    2.0880000000e+03    3.1250000000e-01   -3.5495062373e+01    9.9567107001e-01    9.9473180077e-01
        91   -3.5510149030e+01    7.0568720717e-01    2.0928809992e+03    2.0920000000e+03    5.0000000000e-01   -3.5498210002e+01    9.9573953403e-01    9.9378585086e-01
        92   -3.5522604079e+01    7.2958751833e-01    2.1018128509e+03    2.1010000000e+03    3.7500000000e-01   -3.5500160272e+01    9.9578742523e-01    9.9333650643e-01
        93   -3.5537032944e+01    7.2697082769e-01    2.0979684170e+03    2.0970000000e+03    2.5000000000e-01   -3.5505023328e+01    9.9612099861e-01    9.9332379590e-01
        94   -3.5527195603e+01    7.0804141239e-01    2.0961602196e+03    2.0950000000e+03    3.7500000000e-01   -3.5503975606e+01    9.9523407791e-01    9.9236276850e-01
        95   -3.5552552672e+01    7.0926694705e-01    2.0975705933e+03    2.0960000000e+03    5.0000000000e-01   -3.5503744364e+01    9.9603164060e-01    9.9284351145e-01
        96   -3.5527995960e+01    6.8100784939e-01    2.0944130145e+03    2.0930000000e+03    4.3750000000e-01   -3.5505365024e+01    9.9536311153e-01    9.9665551839e-01
        97   -3.5535233878e+01    6.7249451850e-01    2.1041538769e+03    2.1030000000e+03    5.0000000000e-01   -3.5504463047e+01    9.9564978327e-01    9.9524488825e-01
        98   -3.5523476424e+01    7.8137935109e-01    2.0995893505e+03    2.0990000000e+03    3.7500000000e-01   -3.5509784945e+01    9.9503280751e-01    9.9571224393e-01
        99   -3.5517260002e+01    6.7967421214e-01    2.1033744323e+03    2.1030000000e+03    4.3750000000e-01   -3.5508129007e+01    9.9501182838e-01    9.9572039943e-01
       100   -3.5513120334e+01    6.6583942825e-01    2.1051180394e+03    2.1050000000e+03    3.7500000000e-01   -3.5510355270e+01    9.9567711203e-01    9.9382422803e-01
       101   -3.5511686885e+01    6.3940318605e-01    2.0990333831e+03    2.0990000000e+03    3.1250000000e-01   -3.5511547393e+01    9.9610677896e-01    9.9523582658e-01
       102   -3.5512577509e+01    7.0057316189e-01    2.0950572707e+03    2.0950000000e+03    3.7500000000e-01   -3.5508989959e+01    9.9545937897e-01    9.9522673031e-01
       103   -3.5509387566e+01    6.8280151412e-01    2.0950969403e+03    2.0950000000e+03    2.5000000000e-01   -3.5507433673e+01    9.9423720892e-01    9.9522673031e-01
       104   -3.5515459296e+01    7.1761681809e-01    2.1011791634e+03    2.1010000000e+03    4.3750000000e-01   -3.5507746311e+01    9.9513378857e-01    9.9571632556e-01
       105   -3.5496751425e+01    7.1007805381e-01    2.1017166638e+03    2.1020000000e+03    3.7500000000e-01   -3.5511003404e+01    9.9511559753e-01    9.9429115128e-01
       106   -3.5510287692e+01    6.9901230574e-01    2.1006581484e+03    2.1010000000e+03    4.3750000000e-01   -3.5511391541e+01    9.9545611391e-01    9.9333650643e-01
       107   -3.5510454868e+01    7.3584714999e-01    2.0979182622e+03    2.0980000000e+03    5.0000000000e-01   -3.5511172678e+01    9.9520007718e-01    9.9046711153e-01
       108   -3.5513892586e+01    7.4911793287e-01    2.0901685613e+03    2.0900000000e+03    5.0000000000e-01   -3.5510147859e+01    9.9576436524e-01    9.9473684211e-01
       109   -3.5528661341e+01    7.8102720213e-01    2.0915539827e+03    2.0910000000e+03    4.3750000000e-01   -3.5506759682e+01    9.9518152973e-01    9.9043519847e-01
