#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5193878984e+01    1.2395166860e+03   -4.7781224568e+01    1.2587345584e+01   -9.0963742954e+00    3.8381373978e+00   -6.1048881966e+00   -3.6418099474e+01    2.0480000000e+04    5.2259088900e-01    6.9762486049e-01
         1   -3.5207130178e+01    1.2404214524e+03   -4.7803055164e+01    1.2595924985e+01   -9.1516920109e+00    3.8805437268e+00   -6.1138074054e+00   -3.6418099474e+01    2.0480000000e+04    5.3055856800e-01    6.9740862165e-01
         2   -3.5219284059e+01    1.2412732228e+03   -4.7849074171e+01    1.2629790112e+01   -9.1662262455e+00    3.8545601202e+00   -6.1193085718e+00   -3.6418099474e+01    2.0480000000e+04    5.5460614500e-01    6.9734816778e-01
         3   -3.5225961969e+01    1.2417343542e+03   -4.7887779294e+01    1.2661817325e+01   -9.1835799883e+00    3.8024949810e+00   -6.0885948128e+00   -3.6418099474e+01    2.0480000000e+04    5.3520404400e-01    6.9793759301e-01
         4   -3.5216594198e+01    1.2410996378e+03   -4.7870250521e+01    1.2653656323e+01   -9.1909787697e+00    3.8591908217e+00   -6.1203630986e+00   -3.6418099474e+01    2.0480000000e+04    5.2310919300e-01    6.9667794364e-01
         5   -3.5217398524e+01    1.2411520628e+03   -4.7881430432e+01    1.2664031909e+01   -9.2371028692e+00    3.8902316638e+00   -6.1164597528e+00   -3.6418099474e+01    2.0480000000e+04    5.4163844500e-01    6.9679303850e-01
         6   -3.5211590793e+01    1.2407362571e+03   -4.7837179402e+01    1.2625588609e+01   -9.1535268167e+00    3.8645556378e+00   -6.1301087487e+00   -3.6418099474e+01    2.0480000000e+04    5.3881467200e-01    6.9734409877e-01
         7   -3.5223090066e+01    1.2415570558e+03   -4.7835113327e+01    1.2612023260e+01   -9.1787590317e+00    3.8657382105e+00   -6.1039930315e+00   -3.6418099474e+01    2.0480000000e+04    5.8395907400e-01    6.9676281157e-01
         8   -3.5214522312e+01    1.2409300710e+03   -4.7858677238e+01    1.2644154925e+01   -9.2561128190e+00    3.9146054769e+00   -6.0990704212e+00   -3.6418099474e+01    2.0480000000e+04    5.5900934800e-01    6.9709065755e-01
         9   -3.5209659923e+01    1.2406127420e+03   -4.7791309380e+01    1.2581649457e+01   -9.2009952301e+00    3.9498034625e+00   -6.1220181380e+00   -3.6418099474e+01    2.0480000000e+04    5.6411325400e-01    6.9729003906e-01
        10   -3.5194530764e+01    1.2395728112e+03   -4.7879864958e+01    1.2685334194e+01   -9.1826396156e+00    3.8135261236e+00   -6.0926519920e+00   -3.6418099474e+01    2.0480000000e+04    5.4592103400e-01    6.9686279297e-01
        11   -3.5212756600e+01    1.2408428201e+03   -4.7848232327e+01    1.2635475726e+01   -9.2284575517e+00    3.8742835147e+00   -6.0759588157e+00   -3.6418099474e+01    2.0480000000e+04    5.3994615000e-01    6.9782249814e-01
        12   -3.5240507714e+01    1.2427584063e+03   -4.7904924107e+01    1.2664416392e+01   -9.1729679387e+00    3.8219775023e+00   -6.1358341962e+00   -3.6418099474e+01    2.0480000000e+04    5.3214751200e-01    6.9694242932e-01
        13   -3.5216082959e+01    1.2410402168e+03   -4.7863115648e+01    1.2647032689e+01   -9.2293386382e+00    3.9076784557e+00   -6.1233559909e+00   -3.6418099474e+01    2.0480000000e+04    5.2132200400e-01    6.9761672247e-01
        14   -3.5217866332e+01    1.2411768967e+03   -4.7889168768e+01    1.2671302435e+01   -9.2248255359e+00    3.8668769143e+00   -6.1131206718e+00   -3.6418099474e+01    2.0480000000e+04    5.2122658100e-01    6.9704066685e-01
        15   -3.5220482814e+01    1.2413533105e+03   -4.7829772691e+01    1.2609289877e+01   -9.2001393407e+00    3.8808484872e+00   -6.0923823637e+00   -3.6418099474e+01    2.0480000000e+04    5.4397490500e-01    6.9741908482e-01
        16   -3.5236196240e+01    1.2424859337e+03   -4.7873643009e+01    1.2637446769e+01   -9.2195931453e+00    3.8873593164e+00   -6.1233097058e+00   -3.6418099474e+01    2.0480000000e+04    5.2419977500e-01    6.9768705822e-01
        17   -3.5209993542e+01    1.2406396184e+03   -4.7914758714e+01    1.2704765172e+01   -9.2266161011e+00    3.8568154349e+00   -6.1268585736e+00   -3.6418099474e+01    2.0480000000e+04    5.2349433600e-01    6.9715808687e-01
        18   -3.5231028115e+01    1.2421063539e+03   -4.7841496045e+01    1.2610467930e+01   -9.1732621976e+00    3.8786566363e+00   -6.1287910090e+00   -3.6418099474e+01    2.0480000000e+04    5.6673045100e-01    6.9802769252e-01
        19   -3.5193409239e+01    1.2394801343e+03   -4.7884261893e+01    1.2690852654e+01   -9.1791217156e+00    3.8078311149e+00   -6.0948718180e+00   -3.6418099474e+01    2.0480000000e+04    5.5227073900e-01    6.9749930246e-01
        20   -3.5229483983e+01    1.2419849430e+03   -4.7882806762e+01    1.2653322779e+01   -9.1196983785e+00    3.8011930242e+00   -6.1462019336e+00   -3.6418099474e+01    2.0480000000e+04    5.3151453700e-01    6.9759114583e-01
        21   -3.5209479970e+01    1.2405874381e+03   -4.7820485273e+01    1.2611005303e+01   -9.1390913101e+00    3.8511246941e+00   -6.1144191831e+00   -3.6418099474e+01    2.0480000000e+04    5.2329106400e-01    6.9793817429e-01
        22   -3.5229857508e+01    1.2420434440e+03   -4.7872373482e+01    1.2642515974e+01   -9.1705070386e+00    3.8297329025e+00   -6.1134998715e+00   -3.6418099474e+01    2.0480000000e+04    5.7449521600e-01    6.9693545387e-01
        23   -3.5213864758e+01    1.2408965760e+03   -4.7866143649e+01    1.2652278891e+01   -9.1573107485e+00    3.8085689340e+00   -6.0993023604e+00   -3.6418099474e+01    2.0480000000e+04    5.5494016500e-01    6.9781377883e-01
        24   -3.5234422135e+01    1.2423301986e+03   -4.7863710727e+01    1.2629288592e+01   -9.1721448499e+00    3.8665404193e+00   -6.1400068221e+00   -3.6418099474e+01    2.0480000000e+04    5.3740744300e-01    6.9693836031e-01
        25   -3.5234625007e+01    1.2423756570e+03   -4.7852434083e+01    1.2617809076e+01   -9.1693711327e+00    3.8569205225e+00   -6.1218839990e+00   -3.6418099474e+01    2.0480000000e+04    5.6659979500e-01    6.9707554408e-01
        26   -3.5235013872e+01    1.2423778205e+03   -4.7802239303e+01    1.2567225430e+01   -9.1258981907e+00    3.8491231934e+00   -6.1073648313e+00   -3.6418099474e+01    2.0480000000e+04    5.3107398000e-01    6.9721912202e-01
        27   -3.5238714332e+01    1.2426368183e+03   -4.7874878860e+01    1.2636164528e+01   -9.1406766634e+00    3.8254012901e+00   -6.1415040125e+00   -3.6418099474e+01    2.0480000000e+04    5.6534970800e-01    6.9709647042e-01
        28   -3.5197171471e+01    1.2397481142e+03   -4.7833589288e+01    1.2636417816e+01   -9.1583460249e+00    3.8683638307e+00   -6.1255076193e+00   -3.6418099474e+01    2.0480000000e+04    5.5171961600e-01    6.9717785063e-01
        29   -3.5218529985e+01    1.2412432122e+03   -4.7848218217e+01    1.2629688231e+01   -9.1712544404e+00    3.8478753816e+00   -6.1067396838e+00   -3.6418099474e+01    2.0480000000e+04    5.2376012400e-01    6.9723249163e-01
        30   -3.5234509070e+01    1.2423590829e+03   -4.7895001163e+01    1.2660492093e+01   -9.2306637999e+00    3.8853371823e+00   -6.1315750714e+00   -3.6418099474e+01    2.0480000000e+04    5.5505067200e-01    6.9721854074e-01
        31   -3.5214639789e+01    1.2409569749e+03   -4.7849509909e+01    1.2634870120e+01   -9.1170862001e+00    3.7960186429e+00   -6.1103428773e+00   -3.6418099474e+01    2.0480000000e+04    5.2356336500e-01    6.9712379092e-01
        32   -3.5190537237e+01    1.2392986745e+03   -4.7843343805e+01    1.2652806568e+01   -9.2074008521e+00    3.8522204378e+00   -6.0700639163e+00   -3.6418099474e+01    2.0480000000e+04    5.2294406500e-01    6.9788702102e-01
        33   -3.5215864718e+01    1.2410539081e+03   -4.7848819437e+01    1.2632954719e+01   -9.2366007720e+00    3.8946255656e+00   -6.0887447566e+00   -3.6418099474e+01    2.0480000000e+04    5.5769223400e-01    6.9771379743e-01
        34   -3.5217604897e+01    1.2411756470e+03   -4.7843362947e+01    1.2625758049e+01   -9.1857882439e+00    3.8466136944e+00   -6.0860889229e+00   -3.6418099474e+01    2.0480000000e+04    5.3744964500e-01    6.9686395554e-01
        35   -3.5213000551e+01    1.2408546631e+03   -4.7839250800e+01    1.2626250248e+01   -9.1461414505e+00    3.8302881987e+00   -6.1052980736e+00   -3.6418099474e+01    2.0480000000e+04    5.2239841000e-01    6.9729933966e-01
        36   -3.5229789834e+01    1.2420186720e+03   -4.7874587876e+01    1.2644798042e+01   -9.1676620877e+00    3.8005660326e+00   -6.0893923467e+00   -3.6418099474e+01    2.0480000000e+04    5.4613454100e-01    6.9723656064e-01
        37   -3.5208801055e+01    1.2405462207e+03   -4.7860929127e+01    1.2652128072e+01   -9.2050759781e+00    3.8681504414e+00   -6.1059041161e+00   -3.6418099474e+01    2.0480000000e+04    5.8889716600e-01    6.9685174851e-01
        38   -3.5222909188e+01    1.2415599850e+03   -4.7872000101e+01    1.2649090914e+01   -9.2246110687e+00    3.8824064671e+00   -6.1116960256e+00   -3.6418099474e+01    2.0480000000e+04    5.4258685600e-01    6.9694766090e-01
