#  Band    State   TwistIndex BandIndex Energy      Kx      Ky      Kz      K1      K2      K3    KmK 
       0        0       12        0    -0.269279  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       1        1       12        1    -0.253879  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       2        2       12        2    -0.198335  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       3        3       12        3    -0.150313  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       4        4       12        4    -0.113093  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       5        5       12        5     0.073988  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       6        6       12        6     0.092691  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       7        7       12        7     0.110523  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       8        8       12        8     0.120561  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
       9        9       12        9     0.128195  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      10       10       12       10     0.139073  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      11       11       12       11     0.177226  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      12       12       12       12     0.181107  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      13       13       12       13     0.196727  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      14       14       12       14     0.240464  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      15       15       12       15     0.257024  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      16       16       12       16     0.272923  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      17       17       12       17     0.300161  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      18       18       12       18     0.303654  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      19       19       12       19     0.326580  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      20       20       12       20     0.376170  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      21       21       12       21     0.421775  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      22       22       12       22     0.438920  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      23       23       12       23     0.449260  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      24       24       12       24     0.472578  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      25       25       12       25     0.484154  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      26       26       12       26     0.517550  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      27       27       12       27     0.522447  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      28       28       12       28     0.544530  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      29       29       12       29     0.555514  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      30       30       12       30     0.573209  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      31       31       12       31     0.577720  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      32       32       12       32     0.585557  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      33       33       12       33     0.589341  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      34       34       12       34     0.616543  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      35       35       12       35     0.621748  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      36       36       12       36     0.643717  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      37       37       12       37     0.654037  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      38       38       12       38     0.664403  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      39       39       12       39     0.686791  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      40       40       12       40     0.752596  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      41       41       12       41     0.779174  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      42       42       12       42     0.801526  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      43       43       12       43     0.813016  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      44       44       12       44     0.842035  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      45       45       12       45     0.849996  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      46       46       12       46     0.850128  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      47       47       12       47     0.854746  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      48       48       12       48     0.867277  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      49       49       12       49     0.870759  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
      50       50       12       50     0.877162  0.1515  0.0875  0.0872  0.2000 -0.0000  0.2000      1
