#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5512762679e+01    1.2618527115e+03   -4.8082644255e+01    1.2569881576e+01   -9.2033576517e+00    3.8143251255e+00   -6.2755122542e+00   -3.6418099474e+01    2.0496853770e+04    5.8187643800e-01    9.9892033463e-01
         1   -3.5539588613e+01    1.2637588641e+03   -4.8096589951e+01    1.2557001338e+01   -9.2189747213e+00    3.8297138553e+00   -6.2892296112e+00   -3.6418099474e+01    2.0481091560e+04    4.9930184800e-01    9.9905519607e-01
         2   -3.5538498048e+01    1.2636803581e+03   -4.8139380328e+01    1.2600882280e+01   -9.2079916266e+00    3.8012615037e+00   -6.3145507304e+00   -3.6418099474e+01    2.0364614165e+04    5.0049463600e-01    9.9904588855e-01
         3   -3.5543805685e+01    1.2640762276e+03   -4.8159995421e+01    1.2616189736e+01   -9.2015481839e+00    3.7720396758e+00   -6.3123874389e+00   -3.6418099474e+01    2.0275862510e+04    4.7964170900e-01    9.9899056451e-01
         4   -3.5538198753e+01    1.2636669149e+03   -4.8088064599e+01    1.2549865846e+01   -9.2527602540e+00    3.8883558366e+00   -6.3055607077e+00   -3.6418099474e+01    2.0101847111e+04    4.9845235300e-01    9.9896227957e-01
         5   -3.5536612243e+01    1.2635844450e+03   -4.8241156871e+01    1.2704544628e+01   -9.1947452970e+00    3.6757932522e+00   -6.3041053519e+00   -3.6418099474e+01    2.0114754508e+04    4.9088219100e-01    9.9901267189e-01
         6   -3.5551198525e+01    1.2646439354e+03   -4.8308547776e+01    1.2757349251e+01   -9.1990292002e+00    3.6348187598e+00   -6.3262378617e+00   -3.6418099474e+01    2.0168405032e+04    5.1620048700e-01    9.9901162667e-01
         7   -3.5535889505e+01    1.2635716435e+03   -4.8278931373e+01    1.2743041868e+01   -9.1854475798e+00    3.6503500601e+00   -6.3257343792e+00   -3.6418099474e+01    2.0167080264e+04    4.7735044300e-01    9.9893025398e-01
         8   -3.5532550779e+01    1.2633188078e+03   -4.8262151770e+01    1.2729600991e+01   -9.1980357769e+00    3.6730434548e+00   -6.3190599736e+00   -3.6418099474e+01    2.0135695636e+04    4.7655078800e-01    9.9899601243e-01
         9   -3.5532887187e+01    1.2633177109e+03   -4.8243414880e+01    1.2710527693e+01   -9.1585407303e+00    3.6388093340e+00   -6.3055840100e+00   -3.6418099474e+01    2.0222532217e+04    5.0495467000e-01    9.9898443626e-01
        10   -3.5562680968e+01    1.2654338297e+03   -4.8331113545e+01    1.2768432577e+01   -9.2189713787e+00    3.6168697780e+00   -6.3109124701e+00   -3.6418099474e+01    2.0264365670e+04    4.7941126300e-01    9.9898452816e-01
        11   -3.5569347151e+01    1.2659020566e+03   -4.8228277933e+01    1.2658930782e+01   -9.1726699934e+00    3.6910843716e+00   -6.3285928367e+00   -3.6418099474e+01    2.0395535245e+04    5.0341076800e-01    9.9898579766e-01
        12   -3.5567030236e+01    1.2657044789e+03   -4.8265856693e+01    1.2698826458e+01   -9.1614358973e+00    3.6409237628e+00   -6.3272450848e+00   -3.6418099474e+01    2.0457783120e+04    5.0690998400e-01    9.9901341752e-01
        13   -3.5549004893e+01    1.2644291835e+03   -4.8212564805e+01    1.2663559913e+01   -9.1836962258e+00    3.7018119498e+00   -6.3125810553e+00   -3.6418099474e+01    2.0593661334e+04    5.6063396000e-01    9.9902017231e-01
        14   -3.5530320933e+01    1.2630936391e+03   -4.8098866972e+01    1.2568546039e+01   -9.2403110068e+00    3.8715343638e+00   -6.3119908548e+00   -3.6418099474e+01    2.0675896160e+04    5.7738023700e-01    9.9895349078e-01
        15   -3.5517418072e+01    1.2622033722e+03   -4.8043197672e+01    1.2525779600e+01   -9.2718398597e+00    3.9621126846e+00   -6.3153710227e+00   -3.6418099474e+01    2.0657683382e+04    5.5431081300e-01    9.9896477827e-01
        16   -3.5539122418e+01    1.2637352526e+03   -4.8090313086e+01    1.2551190668e+01   -9.2632130625e+00    3.9281060406e+00   -6.3371065901e+00   -3.6418099474e+01    2.0674780699e+04    5.8081805300e-01    9.9900342669e-01
        17   -3.5564398436e+01    1.2655282478e+03   -4.8169228527e+01    1.2604830091e+01   -9.2248999465e+00    3.8104318138e+00   -6.3366609202e+00   -3.6418099474e+01    2.0712916310e+04    5.3840878700e-01    9.9899466812e-01
        18   -3.5572701533e+01    1.2660908620e+03   -4.8158834622e+01    1.2586133089e+01   -9.2693188040e+00    3.8679180743e+00   -6.3393344180e+00   -3.6418099474e+01    2.0814531238e+04    6.0583056200e-01    9.9903558387e-01
        19   -3.5594350675e+01    1.2676236755e+03   -4.8214122473e+01    1.2619771798e+01   -9.1885196275e+00    3.7331293226e+00   -6.3406326943e+00   -3.6418099474e+01    2.1000928351e+04    5.5927734900e-01    9.9895218137e-01
        20   -3.5570526468e+01    1.2659184932e+03   -4.8162756638e+01    1.2592230170e+01   -9.2157223649e+00    3.8061632538e+00   -6.3350980526e+00   -3.6418099474e+01    2.0976496981e+04    5.4609456800e-01    9.9902273919e-01
        21   -3.5561231272e+01    1.2652934323e+03   -4.8199820668e+01    1.2638589395e+01   -9.2384925804e+00    3.7950904347e+00   -6.3383190480e+00   -3.6418099474e+01    2.1083334320e+04    5.5262311900e-01    9.9895331585e-01
        22   -3.5564662250e+01    1.2655465916e+03   -4.8279137802e+01    1.2714475552e+01   -9.2610438592e+00    3.7514954905e+00   -6.3514899593e+00   -3.6418099474e+01    2.1079650465e+04    5.3077254100e-01    9.9903781652e-01
        23   -3.5574321281e+01    1.2662262763e+03   -4.8257220353e+01    1.2682899072e+01   -9.3085204861e+00    3.7952871175e+00   -6.3258875099e+00   -3.6418099474e+01    2.0985696384e+04    5.4013301500e-01    9.9894998026e-01
        24   -3.5558053333e+01    1.2651035726e+03   -4.8212690123e+01    1.2654636790e+01   -9.3265276769e+00    3.8191154814e+00   -6.2871784532e+00   -3.6418099474e+01    2.0887958855e+04    5.5775237400e-01    9.9891614297e-01
        25   -3.5545982897e+01    1.2642278646e+03   -4.8150124651e+01    1.2604141754e+01   -9.3651585522e+00    3.9016837996e+00   -6.2685504239e+00   -3.6418099474e+01    2.0885623992e+04    5.3199169300e-01    9.9905290727e-01
        26   -3.5523731684e+01    1.2626345470e+03   -4.8078074977e+01    1.2554343293e+01   -9.3984480527e+00    4.0094808699e+00   -6.2710083203e+00   -3.6418099474e+01    2.0779374952e+04    5.3070756700e-01    9.9896918552e-01
        27   -3.5540418310e+01    1.2638058083e+03   -4.8114453105e+01    1.2574034794e+01   -9.3725524928e+00    3.9486836577e+00   -6.2724847955e+00   -3.6418099474e+01    2.0587484930e+04    5.3594451400e-01    9.9891075851e-01
        28   -3.5541784879e+01    1.2639241826e+03   -4.8232744954e+01    1.2690960075e+01   -9.3837021809e+00    3.8541236368e+00   -6.2850669357e+00   -3.6418099474e+01    2.0475979203e+04    5.3447869700e-01    9.9901113390e-01
        29   -3.5556417766e+01    1.2649518370e+03   -4.8115579267e+01    1.2559161501e+01   -9.4677289561e+00    4.0464600021e+00   -6.2762108391e+00   -3.6418099474e+01    2.0400160082e+04    4.8394872300e-01    9.9903877131e-01
        30   -3.5546265349e+01    1.2642087565e+03   -4.8148420734e+01    1.2602155385e+01   -9.3860384191e+00    3.9140777735e+00   -6.2583606141e+00   -3.6418099474e+01    2.0456499375e+04    5.1759521300e-01    9.9897869399e-01
        31   -3.5546503042e+01    1.2642311502e+03   -4.8242798823e+01    1.2696295781e+01   -9.3142305550e+00    3.7597605979e+00   -6.2702293919e+00   -3.6418099474e+01    2.0437370671e+04    5.2720935800e-01    9.9903191534e-01
