#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6055461479e+01    1.3007299733e+03   -4.7744697910e+01    1.1689236431e+01   -8.4474850244e+00    3.6916941969e+00   -6.5708076084e+00   -3.6418099474e+01    2.0478293460e+04    5.3879013800e-01    9.9895696704e-01
         1   -3.6068678712e+01    1.3016501579e+03   -4.7780903633e+01    1.1712224921e+01   -8.4513276767e+00    3.6734355184e+00   -6.5849120009e+00   -3.6418099474e+01    2.0474301997e+04    5.7884706300e-01    9.9890982034e-01
         2   -3.6075469881e+01    1.3021540446e+03   -4.7812129390e+01    1.1736659509e+01   -8.4953986168e+00    3.6696234546e+00   -6.5682547541e+00   -3.6418099474e+01    2.0484608504e+04    5.2482181800e-01    9.9895706891e-01
         3   -3.6074020807e+01    1.3020241239e+03   -4.7826493389e+01    1.1752472581e+01   -8.4886527701e+00    3.6585697300e+00   -6.5783108743e+00   -3.6418099474e+01    2.0541020413e+04    5.2807014900e-01    9.9894293225e-01
         4   -3.6065138976e+01    1.3014015838e+03   -4.7867874286e+01    1.1802735310e+01   -8.4949117268e+00    3.6140990802e+00   -6.5689621653e+00   -3.6418099474e+01    2.0598414538e+04    5.9957291600e-01    9.9893382429e-01
         5   -3.6080283277e+01    1.3025289279e+03   -4.7793861450e+01    1.1713578174e+01   -8.5145756615e+00    3.6919426775e+00   -6.5531289923e+00   -3.6418099474e+01    2.0648889724e+04    5.9549358000e-01    9.9896397612e-01
         6   -3.6095106130e+01    1.3036268041e+03   -4.7805626229e+01    1.1710520099e+01   -8.5387828983e+00    3.7068047442e+00   -6.5555486009e+00   -3.6418099474e+01    2.0527216822e+04    5.3747498800e-01    9.9899420887e-01
         7   -3.6113564093e+01    1.3049167168e+03   -4.7783595997e+01    1.1670031904e+01   -8.5388143396e+00    3.7407245623e+00   -6.5674067454e+00   -3.6418099474e+01    2.0412348402e+04    5.2359919000e-01    9.9891308153e-01
         8   -3.6095792674e+01    1.3036263880e+03   -4.7860454020e+01    1.1764661346e+01   -8.5172080479e+00    3.6451737195e+00   -6.5703202173e+00   -3.6418099474e+01    2.0560705097e+04    5.4860974300e-01    9.9899765831e-01
         9   -3.6108085569e+01    1.3045455941e+03   -4.7894730970e+01    1.1786645401e+01   -8.4852127642e+00    3.6014958831e+00   -6.5929146144e+00   -3.6418099474e+01    2.0775519072e+04    5.7489214600e-01    9.9887221664e-01
        10   -3.6093503076e+01    1.3034459351e+03   -4.7992817756e+01    1.1899314680e+01   -8.4370243688e+00    3.4317568697e+00   -6.5694507827e+00   -3.6418099474e+01    2.0857336690e+04    5.7275234300e-01    9.9888713875e-01
        11   -3.6092628760e+01    1.3033941209e+03   -4.7914237329e+01    1.1821608569e+01   -8.4232520573e+00    3.5157601832e+00   -6.5886459804e+00   -3.6418099474e+01    2.0735023646e+04    5.7241042400e-01    9.9895115012e-01
        12   -3.6085366839e+01    1.3028394853e+03   -4.7723441455e+01    1.1638074616e+01   -8.5006029467e+00    3.7998573685e+00   -6.6045964022e+00   -3.6418099474e+01    2.0676204892e+04    5.6451637100e-01    9.9899656657e-01
