#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5719921767e+01    1.2768036100e+03   -4.7452319285e+01    1.1732397519e+01   -8.4448360228e+00    3.7454410305e+00   -6.3348248188e+00   -3.6418099474e+01    2.0480000000e+04    5.8445828200e-01    6.9787307013e-01
         1   -3.5724960279e+01    1.2771770123e+03   -4.7492180671e+01    1.1767220392e+01   -8.4213854317e+00    3.6754189628e+00   -6.3281147279e+00   -3.6418099474e+01    2.0480000000e+04    5.6903440600e-01    6.9717901321e-01
         2   -3.5743888746e+01    1.2784859565e+03   -4.7457817669e+01    1.1713928923e+01   -8.4096738697e+00    3.7042485610e+00   -6.3342928866e+00   -3.6418099474e+01    2.0480000000e+04    5.6575303000e-01    6.9770914714e-01
         3   -3.5718623653e+01    1.2767015821e+03   -4.7478611573e+01    1.1759987920e+01   -8.4618496643e+00    3.7245682150e+00   -6.3232306499e+00   -3.6418099474e+01    2.0480000000e+04    5.6611759800e-01    6.9798293341e-01
         4   -3.5717633241e+01    1.2766517729e+03   -4.7482944071e+01    1.1765310830e+01   -8.5321773117e+00    3.7830352362e+00   -6.3157025213e+00   -3.6418099474e+01    2.0480000000e+04    5.6484744200e-01    6.9751557850e-01
         5   -3.5735692384e+01    1.2779406089e+03   -4.7520327455e+01    1.1784635071e+01   -8.4549103789e+00    3.6847444865e+00   -6.3320620888e+00   -3.6418099474e+01    2.0480000000e+04    5.6101363400e-01    6.9771437872e-01
         6   -3.5720151556e+01    1.2768523218e+03   -4.7478881549e+01    1.1758729993e+01   -8.4710268493e+00    3.7324538540e+00   -6.3222090790e+00   -3.6418099474e+01    2.0480000000e+04    5.9761702500e-01    6.9686453683e-01
         7   -3.5733188403e+01    1.2777814276e+03   -4.7461397145e+01    1.1728208742e+01   -8.4623009324e+00    3.7280937856e+00   -6.3090905244e+00   -3.6418099474e+01    2.0480000000e+04    5.9165159700e-01    6.9753592355e-01
         8   -3.5735248692e+01    1.2779038739e+03   -4.7460183187e+01    1.1724934494e+01   -8.4995703194e+00    3.7844022726e+00   -6.3269156655e+00   -3.6418099474e+01    2.0480000000e+04    6.1514261000e-01    6.9745163690e-01
         9   -3.5743137401e+01    1.2784280128e+03   -4.7517487773e+01    1.1774350372e+01   -8.4763912629e+00    3.7087843411e+00   -6.3317813774e+00   -3.6418099474e+01    2.0480000000e+04    5.7178414700e-01    6.9765973772e-01
        10   -3.5738339927e+01    1.2781110508e+03   -4.7486667520e+01    1.1748327594e+01   -8.4484163453e+00    3.7098593276e+00   -6.3300110284e+00   -3.6418099474e+01    2.0480000000e+04    5.7038362800e-01    6.9742547898e-01
        11   -3.5730736239e+01    1.2776166957e+03   -4.7426729472e+01    1.1695993233e+01   -8.4607668987e+00    3.7579138696e+00   -6.3057769685e+00   -3.6418099474e+01    2.0480000000e+04    5.6661307200e-01    6.9831891741e-01
