# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.6048089607e+01    7.1050268072e-01    2.0480711504e+03    2.0480000000e+03    0.0000000000e+00   -3.6041018027e+01    9.9842472184e-01    1.0000000000e+00
         1   -3.6045115901e+01    7.5550103910e-01    2.0479685369e+03    2.0480000000e+03    0.0000000000e+00   -3.6051563688e+01    9.9829607852e-01    9.9316406250e-01
         2   -3.6031514863e+01    7.0098737039e-01    2.0438784703e+03    2.0440000000e+03    4.3750000000e-01   -3.6043579606e+01    9.9815216979e-01    9.9559686888e-01
         3   -3.6040216693e+01    7.2686477284e-01    2.0431875398e+03    2.0390000000e+03    3.7500000000e-01   -3.5830065523e+01    9.9873971225e-01    9.9754781756e-01
         4   -3.6034454956e+01    7.3518345082e-01    2.0457258402e+03    2.0410000000e+03    3.7500000000e-01   -3.5804956764e+01    9.9818711551e-01    9.9804017638e-01
         5   -3.6055062184e+01    7.3413421946e-01    2.0484875566e+03    2.0460000000e+03    1.8750000000e-01   -3.5923350301e+01    9.9826757093e-01    9.9755620723e-01
         6   -3.6067431575e+01    7.2921132035e-01    2.0526602566e+03    2.0530000000e+03    3.7500000000e-01   -3.6078865826e+01    9.9869984351e-01    9.9659035558e-01
         7   -3.6070772635e+01    7.6433756078e-01    2.0504344057e+03    2.0550000000e+03    4.3750000000e-01   -3.6294724661e+01    9.9836514172e-01    9.9464720195e-01
         8   -3.6088314197e+01    7.4431434633e-01    2.0497933437e+03    2.0520000000e+03    2.5000000000e-01   -3.6189569507e+01    9.9792307904e-01    9.9610136452e-01
         9   -3.6073460062e+01    7.3236832115e-01    2.0480863595e+03    2.0500000000e+03    3.7500000000e-01   -3.6175841489e+01    9.9828500212e-01    9.9756097561e-01
        10   -3.6077252047e+01    6.8338154759e-01    2.0529688674e+03    2.0530000000e+03    2.5000000000e-01   -3.6077676744e+01    9.9876022066e-01    9.9756453970e-01
        11   -3.6079645575e+01    6.8548502154e-01    2.0450453808e+03    2.0500000000e+03    3.1250000000e-01   -3.6319578678e+01    9.9819225660e-01    9.9609756098e-01
        12   -3.6067895038e+01    6.9947306604e-01    2.0488295361e+03    2.0460000000e+03    4.3750000000e-01   -3.5935272890e+01    9.9813105779e-01    9.9706744868e-01
        13   -3.6069281173e+01    7.1101462800e-01    2.0461782638e+03    2.0470000000e+03    2.5000000000e-01   -3.6108391529e+01    9.9780569653e-01    9.9755740107e-01
        14   -3.6060575834e+01    7.4990751448e-01    2.0517236291e+03    2.0500000000e+03    3.1250000000e-01   -3.5980289626e+01    9.9814440942e-01    9.9512195122e-01
        15   -3.6071150594e+01    6.9136671687e-01    2.0444260902e+03    2.0480000000e+03    4.3750000000e-01   -3.6242228573e+01    9.9791709178e-01    9.9707031250e-01
        16   -3.6070314753e+01    6.8887036614e-01    2.0495292826e+03    2.0460000000e+03    3.1250000000e-01   -3.5896490840e+01    9.9829911295e-01    9.9706744868e-01
        17   -3.6054644459e+01    6.8575007690e-01    2.0463150336e+03    2.0480000000e+03    3.1250000000e-01   -3.6144958889e+01    9.9823130346e-01    9.9755859375e-01
        18   -3.6055758561e+01    6.8492186989e-01    2.0476769800e+03    2.0460000000e+03    3.1250000000e-01   -3.5972336845e+01    9.9809079381e-01    9.9462365591e-01
        19   -3.6080305485e+01    7.2479402977e-01    2.0416089332e+03    2.0410000000e+03    4.3750000000e-01   -3.6039984854e+01    9.9831100747e-01    9.9853013229e-01
        20   -3.6078189276e+01    7.3723594817e-01    2.0513491596e+03    2.0450000000e+03    2.5000000000e-01   -3.5767753743e+01    9.9857603304e-01    9.9804400978e-01
        21   -3.6067004850e+01    7.2172710228e-01    2.0488519463e+03    2.0490000000e+03    2.5000000000e-01   -3.6079823273e+01    9.9852600014e-01    9.9658369937e-01
        22   -3.6070193384e+01    7.3852947447e-01    2.0479014309e+03    2.0480000000e+03    1.8750000000e-01   -3.6073012966e+01    9.9814875868e-01    9.9707031250e-01
        23   -3.6074214517e+01    7.2124651962e-01    2.0469823566e+03    2.0470000000e+03    3.7500000000e-01   -3.6071747706e+01    9.9866187408e-01    9.9560332193e-01
        24   -3.6079523714e+01    7.5735926321e-01    2.0451183623e+03    2.0450000000e+03    4.3750000000e-01   -3.6071903487e+01    9.9848074019e-01    9.9657701711e-01
        25   -3.6077199216e+01    7.3046258268e-01    2.0451379691e+03    2.0450000000e+03    1.8750000000e-01   -3.6072417108e+01    9.9837628773e-01    9.9559902200e-01
        26   -3.6073708469e+01    6.8621717728e-01    2.0440747744e+03    2.0440000000e+03    3.7500000000e-01   -3.6072989039e+01    9.9794967539e-01    9.9902152642e-01
        27   -3.6079600467e+01    6.8469476158e-01    2.0540805631e+03    2.0540000000e+03    4.3750000000e-01   -3.6072372036e+01    9.9826706327e-01    9.9561830574e-01
        28   -3.6080183981e+01    6.7807483647e-01    2.0510532457e+03    2.0510000000e+03    3.7500000000e-01   -3.6077918863e+01    9.9843912770e-01    9.9561189664e-01
        29   -3.6074865194e+01    6.8961629362e-01    2.0500586963e+03    2.0500000000e+03    4.3750000000e-01   -3.6077025052e+01    9.9826900667e-01    9.9560975610e-01
        30   -3.6084039264e+01    6.7402740790e-01    2.0510706330e+03    2.0510000000e+03    4.3750000000e-01   -3.6076473025e+01    9.9820231905e-01    9.9707459776e-01
        31   -3.6079877391e+01    6.5911977273e-01    2.0550809994e+03    2.0550000000e+03    3.7500000000e-01   -3.6077745694e+01    9.9820456159e-01    9.9659367397e-01
        32   -3.6094550060e+01    6.8699050315e-01    2.0561678154e+03    2.0560000000e+03    2.5000000000e-01   -3.6080001533e+01    9.9842535802e-01    9.9854085603e-01
        33   -3.6074566972e+01    6.9974925395e-01    2.0580357880e+03    2.0580000000e+03    1.8750000000e-01   -3.6081914858e+01    9.9829865125e-01    9.9757045675e-01
        34   -3.6073132518e+01    7.1008269880e-01    2.0547878053e+03    2.0550000000e+03    2.5000000000e-01   -3.6082582374e+01    9.9868917272e-01    9.9805352798e-01
        35   -3.6065924288e+01    7.1608865056e-01    2.0597822756e+03    2.0600000000e+03    1.8750000000e-01   -3.6080698829e+01    9.9829715516e-01    9.9466019417e-01
        36   -3.6069759823e+01    6.9090147771e-01    2.0567096491e+03    2.0570000000e+03    3.7500000000e-01   -3.6082409926e+01    9.9780667916e-01    9.9416626155e-01
