# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5285797286e+01    6.8704350173e-01    2.0478240811e+03    2.0480000000e+03    0.0000000000e+00   -3.5302957146e+01    9.9835037135e-01    1.0000000000e+00
         1   -3.5296414355e+01    7.2046003259e-01    2.0481074025e+03    2.0480000000e+03    0.0000000000e+00   -3.5277207127e+01    9.9805813863e-01    9.9365234375e-01
         2   -3.5308981166e+01    7.1175877388e-01    2.0520753678e+03    2.0520000000e+03    5.0000000000e-01   -3.5301658481e+01    9.9837543891e-01    9.9658869396e-01
         3   -3.5328474184e+01    6.9429545684e-01    2.0501579420e+03    2.0540000000e+03    5.0000000000e-01   -3.5507776008e+01    9.9815941838e-01    9.9756572541e-01
         4   -3.5324004554e+01    6.9856662019e-01    2.0548107611e+03    2.0570000000e+03    5.0000000000e-01   -3.5433786971e+01    9.9844518894e-01    9.9416626155e-01
         5   -3.5314175423e+01    7.1243318031e-01    2.0461536521e+03    2.0530000000e+03    2.5000000000e-01   -3.5656009503e+01    9.9803557251e-01    9.9659035558e-01
         6   -3.5331815292e+01    7.1883309682e-01    2.0560408643e+03    2.0540000000e+03    5.0000000000e-01   -3.5223981055e+01    9.9875198119e-01    9.9805258033e-01
         7   -3.5313684869e+01    7.1586087822e-01    2.0527537670e+03    2.0610000000e+03    2.5000000000e-01   -3.5723666879e+01    9.9769057172e-01    9.9563318777e-01
         8   -3.5313532883e+01    6.9014334269e-01    2.0522456555e+03    2.0570000000e+03    2.5000000000e-01   -3.5545533424e+01    9.9784226127e-01    9.9756927564e-01
         9   -3.5307377424e+01    6.7826736012e-01    2.0506722456e+03    2.0550000000e+03    7.5000000000e-01   -3.5520625694e+01    9.9877918561e-01    9.9221411192e-01
        10   -3.5314329388e+01    6.6617246241e-01    2.0404273941e+03    2.0430000000e+03    2.5000000000e-01   -3.5437773113e+01    9.9815671659e-01    9.9412628488e-01
        11   -3.5323919251e+01    6.8478828880e-01    2.0416458095e+03    2.0340000000e+03    5.0000000000e-01   -3.4943887953e+01    9.9897845339e-01    9.9852507375e-01
        12   -3.5312066459e+01    6.8772660295e-01    2.0502275641e+03    2.0440000000e+03    5.0000000000e-01   -3.5013173728e+01    9.9862373448e-01    9.9951076321e-01
        13   -3.5323562739e+01    6.6351793878e-01    2.0538759480e+03    2.0560000000e+03    2.5000000000e-01   -3.5420775127e+01    9.9757578122e-01    9.9659533074e-01
        14   -3.5308376654e+01    6.8273801047e-01    2.0479819218e+03    2.0540000000e+03    5.0000000000e-01   -3.5610063458e+01    9.9850040606e-01    9.9269717624e-01
        15   -3.5314075259e+01    7.1489942416e-01    2.0400909194e+03    2.0400000000e+03    7.5000000000e-01   -3.5307493925e+01    9.9797659960e-01    9.9803921569e-01
        16   -3.5308005380e+01    7.3604682048e-01    2.0488234645e+03    2.0410000000e+03    5.0000000000e-01   -3.4927142060e+01    9.9793129596e-01    9.9951004410e-01
