# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5763460779e+01    9.4839542560e-01    2.0481833751e+03    2.0480000000e+03    0.0000000000e+00   -3.5754534320e+01    9.9604136206e-01    1.0000000000e+00
         1   -3.5779739153e+01    9.1204713822e-01    2.0483363011e+03    2.0480000000e+03    0.0000000000e+00   -3.5767937510e+01    9.9554837560e-01    9.8242187500e-01
         2   -3.5823051538e+01    9.2537554666e-01    2.0476340651e+03    2.0470000000e+03    5.0000000000e-01   -3.5787948954e+01    9.9578888611e-01    9.9413776258e-01
         3   -3.5815486826e+01    9.2343097507e-01    2.0481759434e+03    2.0480000000e+03    1.8750000000e-01   -3.5814116781e+01    9.9523112550e-01    9.9267578125e-01
         4   -3.5818970647e+01    8.9791084926e-01    2.0448383874e+03    2.0450000000e+03    4.3750000000e-01   -3.5819782133e+01    9.9475030453e-01    9.9511002445e-01
         5   -3.5834759509e+01    9.6344159179e-01    2.0544416078e+03    2.0510000000e+03    3.7500000000e-01   -3.5741723197e+01    9.9502910671e-01    9.9268649439e-01
         6   -3.5829549828e+01    8.5627897408e-01    2.0424977098e+03    2.0490000000e+03    4.3750000000e-01   -3.5991778516e+01    9.9545453845e-01    9.9707174231e-01
         7   -3.5842017073e+01    8.3109713093e-01    2.0616536754e+03    2.0560000000e+03    5.0000000000e-01   -3.5695035794e+01    9.9397126439e-01    9.9367704280e-01
         8   -3.5861964166e+01    8.3515818853e-01    2.0518882840e+03    2.0650000000e+03    3.7500000000e-01   -3.6174252504e+01    9.9506519355e-01    9.8692493947e-01
         9   -3.5861295003e+01    8.1420468846e-01    2.0421555095e+03    2.0460000000e+03    6.2500000000e-01   -3.5956802974e+01    9.9478355857e-01    9.9169110459e-01
        10   -3.5868159364e+01    8.1757107372e-01    2.0449662616e+03    2.0390000000e+03    2.5000000000e-01   -3.5718403261e+01    9.9498844035e-01    9.9460519863e-01
        11   -3.5879932073e+01    8.3962404871e-01    2.0482440967e+03    2.0450000000e+03    3.7500000000e-01   -3.5794038572e+01    9.9514375219e-01    9.9364303178e-01
        12   -3.5888257604e+01    8.4274885825e-01    2.0499692944e+03    2.0500000000e+03    4.3750000000e-01   -3.5885891110e+01    9.9574233564e-01    9.9365853659e-01
        13   -3.5875966564e+01    8.9268296915e-01    2.0457541091e+03    2.0480000000e+03    4.3750000000e-01   -3.5936312981e+01    9.9539296267e-01    9.9365234375e-01
        14   -3.5886798973e+01    8.5491090367e-01    2.0504465813e+03    2.0480000000e+03    5.0000000000e-01   -3.5821105157e+01    9.9450025566e-01    9.9121093750e-01
        15   -3.5865073308e+01    8.6865391872e-01    2.0431613625e+03    2.0460000000e+03    5.0000000000e-01   -3.5946494311e+01    9.9451148888e-01    9.9266862170e-01
        16   -3.5893593143e+01    8.1157770339e-01    2.0554503870e+03    2.0500000000e+03    3.7500000000e-01   -3.5746802740e+01    9.9496613422e-01    9.9317073171e-01
        17   -3.5895498176e+01    7.9988088926e-01    2.0477026564e+03    2.0550000000e+03    2.5000000000e-01   -3.6075157303e+01    9.9502249361e-01    9.9124087591e-01
        18   -3.5890782166e+01    8.1679945410e-01    2.0451508053e+03    2.0450000000e+03    4.3750000000e-01   -3.5888238283e+01    9.9504212676e-01    9.9511002445e-01
        19   -3.5884102936e+01    9.2713250865e-01    2.0536345416e+03    2.0510000000e+03    5.6250000000e-01   -3.5821173318e+01    9.9497255683e-01    9.9609946368e-01
        20   -3.5889218588e+01    8.2392397132e-01    2.0514312482e+03    2.0570000000e+03    3.1250000000e-01   -3.6021476100e+01    9.9452272207e-01    9.9124939232e-01
        21   -3.5924990698e+01    8.0947782162e-01    2.0517146850e+03    2.0510000000e+03    5.0000000000e-01   -3.5890892601e+01    9.9498732248e-01    9.9561189664e-01
        22   -3.5903524070e+01    8.3541721624e-01    2.0601949096e+03    2.0600000000e+03    3.7500000000e-01   -3.5908916811e+01    9.9591370775e-01    9.9271844660e-01
        23   -3.5933629234e+01    7.8239679341e-01    2.0643223052e+03    2.0640000000e+03    5.6250000000e-01   -3.5911848006e+01    9.9480346223e-01    9.9467054264e-01
        24   -3.5926885473e+01    8.0601023340e-01    2.0643374371e+03    2.0640000000e+03    3.1250000000e-01   -3.5920778931e+01    9.9525785782e-01    9.9321705426e-01
        25   -3.5921902273e+01    7.8532198877e-01    2.0620383393e+03    2.0620000000e+03    3.7500000000e-01   -3.5923595227e+01    9.9528803320e-01    9.9175557711e-01
        26   -3.5905833712e+01    7.9996801310e-01    2.0545649014e+03    2.0550000000e+03    5.0000000000e-01   -3.5923522994e+01    9.9583697411e-01    9.9416058394e-01
        27   -3.5895994244e+01    8.1009485335e-01    2.0491699332e+03    2.0500000000e+03    5.0000000000e-01   -3.5918340970e+01    9.9452150178e-01    9.9170731707e-01
        28   -3.5910478804e+01    8.3071899633e-01    2.0497124806e+03    2.0500000000e+03    4.3750000000e-01   -3.5913318380e+01    9.9475446934e-01    9.9414634146e-01
        29   -3.5926983317e+01    8.1710017799e-01    2.0522426670e+03    2.0520000000e+03    5.6250000000e-01   -3.5913331056e+01    9.9411285642e-01    9.9415204678e-01
        30   -3.5937195761e+01    7.9940522579e-01    2.0495900267e+03    2.0490000000e+03    5.0000000000e-01   -3.5916013513e+01    9.9452431369e-01    9.9267935578e-01
