#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5825454837e+01    1.2843664659e+03   -4.7452442377e+01    1.1626987540e+01   -8.4729175497e+00    3.7958004438e+00   -6.3572257972e+00   -3.6418099474e+01    1.0226370079e+04    2.6497839900e-01    9.9699759528e-01
         1   -3.5864427406e+01    1.2871318003e+03   -4.7561758179e+01    1.1697330773e+01   -8.5137742716e+00    3.7139729708e+00   -6.3438574040e+00   -3.6418099474e+01    1.0264600205e+04    2.7400748400e-01    9.9722654729e-01
         2   -3.5898626702e+01    1.2895777115e+03   -4.7617474221e+01    1.1718847519e+01   -8.5086180797e+00    3.6792016342e+00   -6.3699583018e+00   -3.6418099474e+01    1.0241132365e+04    2.7724527300e-01    9.9692274451e-01
         3   -3.5907166811e+01    1.2901373464e+03   -4.7635906310e+01    1.1728739498e+01   -8.5088063180e+00    3.6814473455e+00   -6.3904478628e+00   -3.6418099474e+01    1.0251345161e+04    2.7243087500e-01    9.9713283599e-01
         4   -3.5922077173e+01    1.2912360175e+03   -4.7633785485e+01    1.1711708312e+01   -8.5101346867e+00    3.6918195196e+00   -6.3973708436e+00   -3.6418099474e+01    1.0259244054e+04    2.6449417100e-01    9.9710302372e-01
         5   -3.5962099357e+01    1.2940850535e+03   -4.7624349978e+01    1.1662250621e+01   -8.5325452383e+00    3.7427358906e+00   -6.4164411563e+00   -3.6418099474e+01    1.0292225521e+04    2.7034597700e-01    9.9723992834e-01
         6   -3.5968492706e+01    1.2945819922e+03   -4.7698690612e+01    1.1730197906e+01   -8.5521880879e+00    3.7079216919e+00   -6.4363247418e+00   -3.6418099474e+01    1.0398573335e+04    2.8956446600e-01    9.9708363676e-01
         7   -3.5969504602e+01    1.2945899877e+03   -4.7647654892e+01    1.1678150290e+01   -8.5365951308e+00    3.7396515841e+00   -6.4326118711e+00   -3.6418099474e+01    1.0382048842e+04    2.8454447900e-01    9.9714134353e-01
         8   -3.5980625391e+01    1.2953902981e+03   -4.7719780287e+01    1.1739154896e+01   -8.5197834053e+00    3.6891794189e+00   -6.4710768265e+00   -3.6418099474e+01    1.0317233068e+04    2.8038448400e-01    9.9720560126e-01
         9   -3.5981065304e+01    1.2954031028e+03   -4.7729539671e+01    1.1748474367e+01   -8.5583707862e+00    3.7548481188e+00   -6.5079175297e+00   -3.6418099474e+01    1.0301195274e+04    2.7311493800e-01    9.9713911198e-01
        10   -3.6001525159e+01    1.2968493787e+03   -4.7718080249e+01    1.1716555090e+01   -8.4977009068e+00    3.7266393891e+00   -6.5289192573e+00   -3.6418099474e+01    1.0202557506e+04    2.6450832100e-01    9.9712422238e-01
        11   -3.6028362505e+01    1.2987762975e+03   -4.7692938654e+01    1.1664576149e+01   -8.4912977923e+00    3.7591681513e+00   -6.5427095390e+00   -3.6418099474e+01    1.0200525825e+04    2.6434285100e-01    9.9707639239e-01
        12   -3.6020595016e+01    1.2982606372e+03   -4.7626480682e+01    1.1605885666e+01   -8.5634105964e+00    3.8994688642e+00   -6.5444394759e+00   -3.6418099474e+01    1.0255329400e+04    2.6826357200e-01    9.9698169499e-01
        13   -3.6035034182e+01    1.2992795413e+03   -4.7633534360e+01    1.1598500177e+01   -8.5600173828e+00    3.8709388387e+00   -6.5263563413e+00   -3.6418099474e+01    1.0289077296e+04    2.6469752800e-01    9.9698096165e-01
        14   -3.6041497042e+01    1.2997783213e+03   -4.7688746222e+01    1.1647249180e+01   -8.5001806939e+00    3.7371967154e+00   -6.5076627691e+00   -3.6418099474e+01    1.0261200545e+04    2.6651845800e-01    9.9698984071e-01
        15   -3.6056318766e+01    1.3008321887e+03   -4.7838532878e+01    1.1782214112e+01   -8.4813491196e+00    3.5952263252e+00   -6.5343106092e+00   -3.6418099474e+01    1.0224832659e+04    2.6591209600e-01    9.9718118740e-01
        16   -3.6064100325e+01    1.3014246950e+03   -4.7716130202e+01    1.1652029877e+01   -8.4999452591e+00    3.7354888877e+00   -6.5335743567e+00   -3.6418099474e+01    1.0316888252e+04    2.7765259000e-01    9.9716184747e-01
        17   -3.6049038143e+01    1.3003256190e+03   -4.7734118439e+01    1.1685080297e+01   -8.5474995338e+00    3.7653360103e+00   -6.5338554418e+00   -3.6418099474e+01    1.0300259319e+04    2.7477622700e-01    9.9686996835e-01
        18   -3.6056327763e+01    1.3008159680e+03   -4.7735992606e+01    1.1679664844e+01   -8.5463744651e+00    3.7331910042e+00   -6.5047096713e+00   -3.6418099474e+01    1.0358617380e+04    2.7565601300e-01    9.9699821963e-01
        19   -3.6065760464e+01    1.3014718845e+03   -4.7680456686e+01    1.1614696222e+01   -8.5424988230e+00    3.8123891974e+00   -6.5322475867e+00   -3.6418099474e+01    1.0517978645e+04    2.9052069100e-01    9.9693518355e-01
        20   -3.6053290567e+01    1.3005801187e+03   -4.7659823936e+01    1.1606533369e+01   -8.5695482498e+00    3.8458974485e+00   -6.5180736604e+00   -3.6418099474e+01    1.0574628561e+04    2.8933781500e-01    9.9710178217e-01
        21   -3.6082293862e+01    1.3026558992e+03   -4.7722254818e+01    1.1639960956e+01   -8.5681810675e+00    3.7724041116e+00   -6.5083783879e+00   -3.6418099474e+01    1.0573702419e+04    2.8575935400e-01    9.9710013654e-01
        22   -3.6092510076e+01    1.3033818041e+03   -4.7737009893e+01    1.1644499817e+01   -8.5694918847e+00    3.7723331582e+00   -6.5217516921e+00   -3.6418099474e+01    1.0618466933e+04    2.8844432100e-01    9.9709533234e-01
        23   -3.6093318871e+01    1.3034644093e+03   -4.7745716566e+01    1.1652397695e+01   -8.5736731729e+00    3.7872869950e+00   -6.5412309138e+00   -3.6418099474e+01    1.0622246757e+04    2.8372594800e-01    9.9726491011e-01
        24   -3.6091911319e+01    1.3033784952e+03   -4.7770425034e+01    1.1678513716e+01   -8.5689138935e+00    3.7848990918e+00   -6.5683107586e+00   -3.6418099474e+01    1.0576944689e+04    2.8407945400e-01    9.9703676172e-01
        25   -3.6103301081e+01    1.3042158367e+03   -4.7749827000e+01    1.1646525919e+01   -8.4072965308e+00    3.6333200231e+00   -6.5577510179e+00   -3.6418099474e+01    1.0556388575e+04    2.8656905900e-01    9.9725743540e-01
        26   -3.6101024379e+01    1.3041377683e+03   -4.7829945872e+01    1.1728921493e+01   -8.4416600855e+00    3.5739135822e+00   -6.5440998950e+00   -3.6418099474e+01    1.0598512858e+04    2.8620699800e-01    9.9723511006e-01
        27   -3.6090317249e+01    1.3032670462e+03   -4.7747694135e+01    1.1657376886e+01   -8.4973674401e+00    3.7174237144e+00   -6.5496509350e+00   -3.6418099474e+01    1.0641125947e+04    2.8580439300e-01    9.9726385196e-01
        28   -3.6093341907e+01    1.3034905585e+03   -4.7733000126e+01    1.1639658218e+01   -8.5415099148e+00    3.7483172538e+00   -6.5217079905e+00   -3.6418099474e+01    1.0608983714e+04    2.9033821000e-01    9.9694887856e-01
        29   -3.6084320549e+01    1.3028330280e+03   -4.7817786359e+01    1.1733465811e+01   -8.5898153573e+00    3.7492249685e+00   -6.5590964963e+00   -3.6418099474e+01    1.0683866816e+04    2.8674703800e-01    9.9707813482e-01
        30   -3.6092490564e+01    1.3034002456e+03   -4.7774780185e+01    1.1682289621e+01   -8.5240928870e+00    3.7140210034e+00   -6.5466088271e+00   -3.6418099474e+01    1.0658805468e+04    2.9703697000e-01    9.9720505637e-01
        31   -3.6108666415e+01    1.3045723542e+03   -4.7825652472e+01    1.1716986057e+01   -8.4511243418e+00    3.5873936034e+00   -6.5438222594e+00   -3.6418099474e+01    1.0630775214e+04    2.8828732700e-01    9.9701848739e-01
        32   -3.6089798824e+01    1.3032246469e+03   -4.7710920549e+01    1.1621121725e+01   -8.4393330061e+00    3.6549196672e+00   -6.5084077363e+00   -3.6418099474e+01    1.0641241745e+04    3.0649805300e-01    9.9709317938e-01
        33   -3.6091296611e+01    1.3032903146e+03   -4.7677886082e+01    1.1586589471e+01   -8.4749049752e+00    3.7510519001e+00   -6.5359335328e+00   -3.6418099474e+01    1.0618594701e+04    2.9932284900e-01    9.9691196060e-01
        34   -3.6071641512e+01    1.3018931984e+03   -4.7662684540e+01    1.1591043028e+01   -8.4817177790e+00    3.7714681178e+00   -6.5343354050e+00   -3.6418099474e+01    1.0649091349e+04    2.8525760200e-01    9.9700592779e-01
        35   -3.6062770752e+01    1.3012214240e+03   -4.7662481516e+01    1.1599710764e+01   -8.5478609823e+00    3.8398557868e+00   -6.5363768459e+00   -3.6418099474e+01    1.0665049103e+04    2.9007334700e-01    9.9714513300e-01
        36   -3.6052859548e+01    1.3005187259e+03   -4.7686755887e+01    1.1633896339e+01   -8.5454029250e+00    3.8220673327e+00   -6.5453208204e+00   -3.6418099474e+01    1.0679677221e+04    2.8421512300e-01    9.9702603721e-01
        37   -3.6071618508e+01    1.3018642569e+03   -4.7697229630e+01    1.1625611121e+01   -8.5204327897e+00    3.8047932046e+00   -6.5634905706e+00   -3.6418099474e+01    1.0650902740e+04    2.8519309100e-01    9.9701347456e-01
        38   -3.6065547929e+01    1.3014222318e+03   -4.7693583399e+01    1.1628035470e+01   -8.5389597880e+00    3.8185057878e+00   -6.5550299251e+00   -3.6418099474e+01    1.0630108542e+04    2.8700809600e-01    9.9706158909e-01
        39   -3.6071996637e+01    1.3018886385e+03   -4.7711539984e+01    1.1639543347e+01   -8.5819492228e+00    3.8462717680e+00   -6.5577630549e+00   -3.6418099474e+01    1.0615096357e+04    2.9022448400e-01    9.9704034547e-01
