#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6055079929e+01    1.3007114519e+03   -4.7779901133e+01    1.1724821205e+01   -8.5040039113e+00    3.6857566154e+00   -6.5435543634e+00   -3.6418099474e+01    2.0450163548e+04    5.1983601600e-01    9.9888414719e-01
         1   -3.6063470632e+01    1.3012971319e+03   -4.7843606424e+01    1.1780135792e+01   -8.4275481697e+00    3.5715030153e+00   -6.5694617953e+00   -3.6418099474e+01    2.0468045026e+04    5.2696459700e-01    9.9890902109e-01
         2   -3.6058053530e+01    1.3009280821e+03   -4.7829459417e+01    1.1771405887e+01   -8.4613334467e+00    3.5905813274e+00   -6.5406078234e+00   -3.6418099474e+01    2.0587806748e+04    5.3729135200e-01    9.9897468460e-01
         3   -3.6063623599e+01    1.3013002759e+03   -4.7709412774e+01    1.1645789175e+01   -8.4011734916e+00    3.6532441455e+00   -6.5433839539e+00   -3.6418099474e+01    2.0595114742e+04    5.3616177400e-01    9.9883992731e-01
         4   -3.6054344604e+01    1.3006738426e+03   -4.7730204006e+01    1.1675859401e+01   -8.4106057784e+00    3.6333322853e+00   -6.5348310383e+00   -3.6418099474e+01    2.0603737759e+04    5.4441518800e-01    9.9889248624e-01
         5   -3.6044756030e+01    1.2999723084e+03   -4.7814994585e+01    1.1770238555e+01   -8.4754394735e+00    3.6172575156e+00   -6.5387131530e+00   -3.6418099474e+01    2.0601871536e+04    5.6004420300e-01    9.9883009110e-01
         6   -3.6071654167e+01    1.3018946705e+03   -4.7740950174e+01    1.1669296007e+01   -8.5255844100e+00    3.7242510680e+00   -6.5215173581e+00   -3.6418099474e+01    2.0574900297e+04    5.2200511500e-01    9.9888376582e-01
         7   -3.6061253146e+01    1.3011536056e+03   -4.7711086290e+01    1.1649833144e+01   -8.5031217319e+00    3.7315518011e+00   -6.5214168852e+00   -3.6418099474e+01    2.0549722290e+04    5.2006011100e-01    9.9886166145e-01
         8   -3.6075775825e+01    1.3021672914e+03   -4.7759929855e+01    1.1684154030e+01   -8.5117501608e+00    3.6985352798e+00   -6.5286154995e+00   -3.6418099474e+01    2.0559338310e+04    5.2852753800e-01    9.9895760221e-01
         9   -3.6066584124e+01    1.3015187659e+03   -4.7748247845e+01    1.1681663721e+01   -8.5404613826e+00    3.7384670073e+00   -6.5281539952e+00   -3.6418099474e+01    2.0688136886e+04    5.7339266900e-01    9.9887448817e-01
        10   -3.6065867694e+01    1.3014694984e+03   -4.7780582057e+01    1.1714714364e+01   -8.5246944393e+00    3.7074378883e+00   -6.5452260322e+00   -3.6418099474e+01    2.0784836070e+04    5.7571302500e-01    9.9890041166e-01
        11   -3.6065586523e+01    1.3014570626e+03   -4.7733574074e+01    1.1667987551e+01   -8.5892863842e+00    3.8237370703e+00   -6.5499252856e+00   -3.6418099474e+01    2.0813019750e+04    5.7647656600e-01    9.9886419787e-01
        12   -3.6068128643e+01    1.3016290684e+03   -4.7692090360e+01    1.1623961718e+01   -8.5760931216e+00    3.8658141431e+00   -6.5637119076e+00   -3.6418099474e+01    2.0761057435e+04    5.7197993000e-01    9.9893354250e-01
        13   -3.6076300485e+01    1.3022265260e+03   -4.7801899099e+01    1.1725598614e+01   -8.5043408096e+00    3.6843780276e+00   -6.5638368430e+00   -3.6418099474e+01    2.0731974466e+04    5.7214980000e-01    9.9893367052e-01
        14   -3.6081762188e+01    1.3026639163e+03   -4.7802153114e+01    1.1720390926e+01   -8.5413545475e+00    3.7154405071e+00   -6.5581395994e+00   -3.6418099474e+01    2.0687148503e+04    5.7170828500e-01    9.9885360699e-01
        15   -3.6108712314e+01    1.3045870852e+03   -4.7773930862e+01    1.1665218549e+01   -8.5347879592e+00    3.7106106178e+00   -6.5316540469e+00   -3.6418099474e+01    2.0811943250e+04    5.7569671600e-01    9.9889803569e-01
