#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5124767545e+01    1.2346362902e+03   -4.8042088832e+01    1.2917321287e+01   -9.1956440522e+00    3.6497875315e+00   -6.0781328371e+00   -3.6418099474e+01    1.0242443024e+04    2.5444739900e-01    9.9731411293e-01
         1   -3.5175672241e+01    1.2382042365e+03   -4.8019389490e+01    1.2843717248e+01   -9.2966325016e+00    3.7959473740e+00   -6.1006048880e+00   -3.6418099474e+01    1.0254838600e+04    3.0723657800e-01    9.9722411610e-01
         2   -3.5205040091e+01    1.2402811628e+03   -4.7923940289e+01    1.2718900198e+01   -9.2941331798e+00    3.9211939864e+00   -6.1329016217e+00   -3.6418099474e+01    1.0241484623e+04    2.5111028000e-01    9.9718430749e-01
         3   -3.5249841117e+01    1.2434021591e+03   -4.8056697114e+01    1.2806855997e+01   -9.2991895372e+00    3.8264295336e+00   -6.1658376366e+00   -3.6418099474e+01    1.0225583534e+04    2.4328567500e-01    9.9718229108e-01
         4   -3.5271978088e+01    1.2449532206e+03   -4.8016923867e+01    1.2744945778e+01   -9.3588431583e+00    3.9408336109e+00   -6.1808148450e+00   -3.6418099474e+01    1.0249429787e+04    2.6359845300e-01    9.9718595698e-01
         5   -3.5311170463e+01    1.2476706755e+03   -4.8001880036e+01    1.2690709573e+01   -9.3413735756e+00    3.9127896452e+00   -6.1551966315e+00   -3.6418099474e+01    1.0272853284e+04    2.5649386700e-01    9.9726960321e-01
         6   -3.5324478497e+01    1.2485945789e+03   -4.8032258302e+01    1.2707779805e+01   -9.3226434227e+00    3.8868755735e+00   -6.1783909784e+00   -3.6418099474e+01    1.0338953796e+04    2.7864887300e-01    9.9723546893e-01
         7   -3.5349583748e+01    1.2503657359e+03   -4.8060105584e+01    1.2710521836e+01   -9.2545765071e+00    3.8035747616e+00   -6.1910043641e+00   -3.6418099474e+01    1.0391509114e+04    2.6772243600e-01    9.9733845011e-01
         8   -3.5362171990e+01    1.2512636344e+03   -4.8183324391e+01    1.2821152401e+01   -9.2439712932e+00    3.7065976507e+00   -6.2278512748e+00   -3.6418099474e+01    1.0465506465e+04    2.7064305900e-01    9.9719707212e-01
         9   -3.5360787870e+01    1.2511431716e+03   -4.8230722589e+01    1.2869934719e+01   -9.2329091856e+00    3.6750155087e+00   -6.2547294375e+00   -3.6418099474e+01    1.0467523025e+04    2.7369518200e-01    9.9713671422e-01
        10   -3.5363379243e+01    1.2513417434e+03   -4.8132548704e+01    1.2769169461e+01   -9.3225468023e+00    3.8742793891e+00   -6.2661818164e+00   -3.6418099474e+01    1.0500853548e+04    2.6758070100e-01    9.9732627597e-01
        11   -3.5359038013e+01    1.2510147820e+03   -4.8118024801e+01    1.2758986787e+01   -9.2703680838e+00    3.8375539697e+00   -6.2671112125e+00   -3.6418099474e+01    1.0603124034e+04    2.6666541400e-01    9.9728227925e-01
        12   -3.5366501737e+01    1.2515042309e+03   -4.8198327669e+01    1.2831825931e+01   -9.3065599553e+00    3.7605002423e+00   -6.2341684815e+00   -3.6418099474e+01    1.0631515099e+04    2.7438218200e-01    9.9741395524e-01
        13   -3.5392498559e+01    1.2533558535e+03   -4.8157188477e+01    1.2764689917e+01   -9.3482973590e+00    3.8487274619e+00   -6.2395191054e+00   -3.6418099474e+01    1.0598646676e+04    2.6495561500e-01    9.9732404050e-01
        14   -3.5408944364e+01    1.2545324198e+03   -4.8131579013e+01    1.2722634650e+01   -9.3913374010e+00    3.9297445612e+00   -6.2518866995e+00   -3.6418099474e+01    1.0612882344e+04    2.6671120300e-01    9.9719188137e-01
        15   -3.5383720497e+01    1.2527410444e+03   -4.8186294351e+01    1.2802573854e+01   -9.3347281967e+00    3.8420625878e+00   -6.2755292674e+00   -3.6418099474e+01    1.0621266553e+04    2.8554180500e-01    9.9719611086e-01
        16   -3.5389084143e+01    1.2531108686e+03   -4.8247700021e+01    1.2858615878e+01   -9.3368173953e+00    3.8088066844e+00   -6.3015898357e+00   -3.6418099474e+01    1.0575610545e+04    2.6859177600e-01    9.9709247352e-01
        17   -3.5415901501e+01    1.2549948767e+03   -4.8226160677e+01    1.2810259175e+01   -9.2640962786e+00    3.7711637154e+00   -6.3151286394e+00   -3.6418099474e+01    1.0469241922e+04    2.7530852900e-01    9.9716320288e-01
        18   -3.5421055248e+01    1.2553619899e+03   -4.8166005299e+01    1.2744950052e+01   -9.2706780114e+00    3.8577640179e+00   -6.3349918316e+00   -3.6418099474e+01    1.0471113871e+04    2.6668160700e-01    9.9727637615e-01
        19   -3.5431857738e+01    1.2561692461e+03   -4.8226779808e+01    1.2794922070e+01   -9.3317497603e+00    3.8452355012e+00   -6.3221660746e+00   -3.6418099474e+01    1.0460378978e+04    2.6371295500e-01    9.9721174348e-01
        20   -3.5425833619e+01    1.2557199069e+03   -4.8232901969e+01    1.2807068350e+01   -9.2860846388e+00    3.7990907342e+00   -6.3278085906e+00   -3.6418099474e+01    1.0461355368e+04    3.0371368700e-01    9.9723960753e-01
        21   -3.5418177550e+01    1.2551627915e+03   -4.8266673512e+01    1.2848495961e+01   -9.3506878026e+00    3.8262133510e+00   -6.3240995858e+00   -3.6418099474e+01    1.0546498428e+04    3.0731286700e-01    9.9706643541e-01
        22   -3.5427395728e+01    1.2558021724e+03   -4.8268502645e+01    1.2841106918e+01   -9.3869423748e+00    3.8772103702e+00   -6.3406711666e+00   -3.6418099474e+01    1.0557846216e+04    3.1292756000e-01    9.9706610899e-01
