# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5615365724e+01    8.7984973434e-01    2.0480504324e+03    2.0480000000e+03    0.0000000000e+00   -3.5612894453e+01    9.9531169120e-01    1.0000000000e+00
         1   -3.5622522505e+01    8.6835758773e-01    2.0481471367e+03    2.0480000000e+03    0.0000000000e+00   -3.5616596969e+01    9.9506668591e-01    9.7949218750e-01
         2   -3.5654454783e+01    8.4499946893e-01    2.0357151740e+03    2.0350000000e+03    1.5000000000e+00   -3.5626114581e+01    9.9540320191e-01    9.9017199017e-01
         3   -3.5668313323e+01    8.1053609435e-01    2.0395477863e+03    2.0270000000e+03    7.5000000000e-01   -3.5353629125e+01    9.9553400717e-01    9.9851998027e-01
         4   -3.5665119864e+01    8.3835972286e-01    2.0522805985e+03    2.0440000000e+03    2.5000000000e-01   -3.5461533458e+01    9.9547147644e-01    9.9461839530e-01
         5   -3.5667346699e+01    8.6458988102e-01    2.0478103707e+03    2.0520000000e+03    1.0000000000e+00   -3.5769517598e+01    9.9575160926e-01    9.9366471735e-01
         6   -3.5681133756e+01    9.1546698873e-01    2.0514664749e+03    2.0510000000e+03    7.5000000000e-01   -3.5662716864e+01    9.9562196991e-01    9.9219892735e-01
         7   -3.5685470102e+01    8.7547502326e-01    2.0427528451e+03    2.0460000000e+03    5.0000000000e-01   -3.5765692947e+01    9.9530686583e-01    9.9462365591e-01
         8   -3.5681525426e+01    8.2741779442e-01    2.0510787091e+03    2.0460000000e+03    7.5000000000e-01   -3.5557201347e+01    9.9553146953e-01    9.9315738025e-01
         9   -3.5693738990e+01    8.0966773311e-01    2.0471911645e+03    2.0500000000e+03    7.5000000000e-01   -3.5756632784e+01    9.9512891419e-01    9.9463414634e-01
        10   -3.5692859544e+01    7.9695844498e-01    2.0537429920e+03    2.0530000000e+03    2.5000000000e-01   -3.5673988129e+01    9.9616014974e-01    9.9269361909e-01
        11   -3.5698023502e+01    8.0278899249e-01    2.0544804505e+03    2.0600000000e+03    2.5000000000e-01   -3.5832873087e+01    9.9544382297e-01    9.9029126214e-01
        12   -3.5706239876e+01    7.7949700685e-01    2.0437321271e+03    2.0500000000e+03    5.0000000000e-01   -3.5855987834e+01    9.9549661572e-01    9.9219512195e-01
        13   -3.5707198709e+01    7.7086750593e-01    2.0483852504e+03    2.0440000000e+03    5.0000000000e-01   -3.5601935042e+01    9.9555576969e-01    9.9363992172e-01
        14   -3.5713852099e+01    8.1215296462e-01    2.0447894555e+03    2.0450000000e+03    2.5000000000e-01   -3.5716603353e+01    9.9537121750e-01    9.9315403423e-01
        15   -3.5737368217e+01    7.7107323113e-01    2.0497042102e+03    2.0460000000e+03    2.5000000000e-01   -3.5635408162e+01    9.9521338643e-01    9.9462365591e-01
        16   -3.5718470520e+01    7.6880047119e-01    2.0439084245e+03    2.0460000000e+03    5.0000000000e-01   -3.5778957610e+01    9.9599535471e-01    9.9364613881e-01
        17   -3.5732693883e+01    8.2822393309e-01    2.0534374917e+03    2.0490000000e+03    5.0000000000e-01   -3.5618478622e+01    9.9473828068e-01    9.9219131284e-01
        18   -3.5725012376e+01    7.9287597197e-01    2.0475628231e+03    2.0530000000e+03    5.0000000000e-01   -3.5865269226e+01    9.9428409847e-01    9.9074525085e-01
        19   -3.5729648902e+01    7.7049816208e-01    2.0405091502e+03    2.0400000000e+03    5.0000000000e-01   -3.5714337972e+01    9.9518859349e-01    9.9068627451e-01
        20   -3.5738668304e+01    7.3125318272e-01    2.0355854667e+03    2.0280000000e+03    1.0000000000e+00   -3.5546431551e+01    9.9539398518e-01    9.9605522682e-01
        21   -3.5726000207e+01    7.3118833960e-01    2.0399885505e+03    2.0400000000e+03    7.5000000000e-01   -3.5732588072e+01    9.9528991117e-01    9.9362745098e-01
        22   -3.5746458149e+01    7.3457403864e-01    2.0494072390e+03    2.0490000000e+03    5.0000000000e-01   -3.5728414743e+01    9.9549624634e-01    9.9511957052e-01
        23   -3.5735533915e+01    7.2751621972e-01    2.0511346686e+03    2.0510000000e+03    2.5000000000e-01   -3.5737729112e+01    9.9598080221e-01    9.9073622623e-01
        24   -3.5757395736e+01    7.7530835760e-01    2.0463448263e+03    2.0460000000e+03    7.5000000000e-01   -3.5738194573e+01    9.9580115856e-01    9.9217986315e-01
        25   -3.5751928623e+01    7.6680716433e-01    2.0506831898e+03    2.0500000000e+03    7.5000000000e-01   -3.5740002745e+01    9.9532126074e-01    9.9414634146e-01
        26   -3.5760574456e+01    7.6797846286e-01    2.0505295387e+03    2.0500000000e+03    5.0000000000e-01   -3.5743973449e+01    9.9473421985e-01    9.9609756098e-01
        27   -3.5761634732e+01    7.7204905450e-01    2.0535496975e+03    2.0530000000e+03    2.5000000000e-01   -3.5746457134e+01    9.9532457336e-01    9.9269361909e-01
