#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5891283920e+01    1.2888538190e+03   -4.7782151319e+01    1.1890867399e+01   -8.7543134520e+00    3.9035141012e+00   -6.5132524945e+00   -3.6418099474e+01    2.0475125775e+04    2.0473609460e+00    9.9895835514e-01
         1   -3.5876182837e+01    1.2877378331e+03   -4.7899015131e+01    1.2022832294e+01   -8.6665043129e+00    3.6989615227e+00   -6.5133728666e+00   -3.6418099474e+01    2.0492988803e+04    2.0718791560e+00    9.9897098563e-01
         2   -3.5863588601e+01    1.2868735567e+03   -4.7870348525e+01    1.2006759924e+01   -8.6758009992e+00    3.7331867306e+00   -6.5096347821e+00   -3.6418099474e+01    2.0502304925e+04    2.0615326020e+00    9.9897894465e-01
         3   -3.5876887949e+01    1.2878695716e+03   -4.7952988429e+01    1.2076100480e+01   -8.7042354948e+00    3.6776326302e+00   -6.5082860903e+00   -3.6418099474e+01    2.0674825273e+04    2.0879834810e+00    9.9896700639e-01
         4   -3.5895591534e+01    1.2892327098e+03   -4.7964068575e+01    1.2068477041e+01   -8.6990726958e+00    3.6937188711e+00   -6.5406152759e+00   -3.6418099474e+01    2.0660222954e+04    2.0922304040e+00    9.9896269864e-01
         5   -3.5907438312e+01    1.2900802033e+03   -4.7958039034e+01    1.2050600722e+01   -8.6649614598e+00    3.6449105766e+00   -6.5198886770e+00   -3.6418099474e+01    2.0654302603e+04    2.0846654390e+00    9.9902460621e-01
         6   -3.5908722490e+01    1.2901816778e+03   -4.7888932567e+01    1.1980210077e+01   -8.6772940153e+00    3.7086530034e+00   -6.5021920812e+00   -3.6418099474e+01    2.0676330871e+04    2.0900858630e+00    9.9893931646e-01
         7   -3.5894242708e+01    1.2891412143e+03   -4.7915158672e+01    1.2020915964e+01   -8.6449109456e+00    3.6577131977e+00   -6.5098614499e+00   -3.6418099474e+01    2.0603213992e+04    2.0879382780e+00    9.9899291400e-01
         8   -3.5904955667e+01    1.2898326231e+03   -4.7998157163e+01    1.2093201496e+01   -8.6324105333e+00    3.5549513228e+00   -6.5025984781e+00   -3.6418099474e+01    2.0584639482e+04    2.0784498630e+00    9.9898321083e-01
         9   -3.5876117124e+01    1.2877800804e+03   -4.7894013724e+01    1.2017896600e+01   -8.6326611668e+00    3.6404377831e+00   -6.4836908659e+00   -3.6418099474e+01    2.0623692720e+04    2.0765411810e+00    9.9890924956e-01
        10   -3.5872073576e+01    1.2875028776e+03   -4.7941457694e+01    1.2069384118e+01   -8.5843664549e+00    3.5768280523e+00   -6.5158198174e+00   -3.6418099474e+01    2.0660222114e+04    2.0862975980e+00    9.9901148885e-01
        11   -3.5888695605e+01    1.2886751464e+03   -4.7884952874e+01    1.1996257269e+01   -8.5718147838e+00    3.5895412486e+00   -6.4845798643e+00   -3.6418099474e+01    2.0701617480e+04    2.0766646550e+00    9.9908230294e-01
