# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.4786341586e+01    9.6024273533e-01    2.0484964020e+03    2.0480000000e+03    0.0000000000e+00   -3.4762142819e+01    9.9492595946e-01    1.0000000000e+00
         1   -3.4779993328e+01    9.8332279577e-01    2.0478706432e+03    2.0480000000e+03    0.0000000000e+00   -3.4798459306e+01    9.9395750271e-01    9.8291015625e-01
         2   -3.4799293943e+01    1.0149086358e+00    2.0477415277e+03    2.0470000000e+03    1.0000000000e+00   -3.4776835102e+01    9.9446856485e-01    9.9267220322e-01
         3   -3.4826936947e+01    1.0510571738e+00    2.0497776291e+03    2.0490000000e+03    0.0000000000e+00   -3.4792983186e+01    9.9409973318e-01    9.9707174231e-01
         4   -3.4845544481e+01    1.0149481992e+00    2.0605090500e+03    2.0620000000e+03    7.5000000000e-01   -3.4870317271e+01    9.9369390562e-01    9.9030067895e-01
         5   -3.4842453170e+01    9.9111119639e-01    2.0405590414e+03    2.0530000000e+03    5.0000000000e-01   -3.5150012319e+01    9.9431152880e-01    9.9074525085e-01
         6   -3.4835792388e+01    9.7808963394e-01    2.0471601561e+03    2.0400000000e+03    1.0000000000e+00   -3.4660458322e+01    9.9479603341e-01    9.9362745098e-01
         7   -3.4849632561e+01    9.6959315283e-01    2.0492287908e+03    2.0480000000e+03    5.0000000000e-01   -3.4815284181e+01    9.9459618601e-01    9.9560546875e-01
         8   -3.4883268185e+01    9.6041761026e-01    2.0493595063e+03    2.0500000000e+03    5.0000000000e-01   -3.4879623341e+01    9.9359129272e-01    9.9560975610e-01
         9   -3.4887601894e+01    1.0001845010e+00    2.0566281231e+03    2.0580000000e+03    2.5000000000e-01   -3.4916448246e+01    9.9544607778e-01    9.9465500486e-01
        10   -3.4886458695e+01    9.4248224494e-01    2.0523844276e+03    2.0610000000e+03    7.5000000000e-01   -3.5097806949e+01    9.9440037863e-01    9.9078117419e-01
        11   -3.4896973982e+01    9.1730458604e-01    2.0489186652e+03    2.0530000000e+03    7.5000000000e-01   -3.4993385969e+01    9.9483597188e-01    9.9269361909e-01
        12   -3.4919195765e+01    9.4720839550e-01    2.0485833203e+03    2.0490000000e+03    7.5000000000e-01   -3.4919397303e+01    9.9402275899e-01    9.9511957052e-01
        13   -3.4924456551e+01    9.1872520585e-01    2.0544920544e+03    2.0550000000e+03    5.0000000000e-01   -3.4933434954e+01    9.9526676250e-01    9.9367396594e-01
        14   -3.4925670496e+01    9.7150701029e-01    2.0495236569e+03    2.0560000000e+03    5.0000000000e-01   -3.5082703289e+01    9.9396764751e-01    9.8929961089e-01
        15   -3.4942887514e+01    9.1922198993e-01    2.0398885299e+03    2.0410000000e+03    7.5000000000e-01   -3.4962855320e+01    9.9462162161e-01    9.9559039686e-01
        16   -3.4960841372e+01    9.1306836179e-01    2.0503319788e+03    2.0420000000e+03    5.0000000000e-01   -3.4744460364e+01    9.9481322649e-01    9.9265426053e-01
        17   -3.4970518661e+01    9.3743970860e-01    2.0449029733e+03    2.0470000000e+03    7.5000000000e-01   -3.5017742058e+01    9.9414609899e-01    9.9511480215e-01
        18   -3.4972724998e+01    9.1180587440e-01    2.0550886119e+03    2.0520000000e+03    7.5000000000e-01   -3.4894850431e+01    9.9487286433e-01    9.9122807018e-01
        19   -3.4974299832e+01    9.3417520992e-01    2.0329931150e+03    2.0400000000e+03    7.5000000000e-01   -3.5145487996e+01    9.9485417335e-01    9.8872549020e-01
        20   -3.4965375315e+01    9.2699357218e-01    2.0427041722e+03    2.0280000000e+03    5.0000000000e-01   -3.4606571874e+01    9.9400628672e-01    9.9704142012e-01
        21   -3.4962024250e+01    9.8772739176e-01    2.0489601568e+03    2.0490000000e+03    5.0000000000e-01   -3.4962786113e+01    9.9368902441e-01    9.9023914104e-01
        22   -3.4984041743e+01    9.4653273511e-01    2.0413917057e+03    2.0410000000e+03    7.5000000000e-01   -3.4964168499e+01    9.9455503296e-01    9.9461048506e-01
        23   -3.4973225733e+01    9.6554781260e-01    2.0423991378e+03    2.0420000000e+03    7.5000000000e-01   -3.4967248513e+01    9.9522736741e-01    9.9461312439e-01
        24   -3.4966265215e+01    1.0024104875e+00    2.0500541134e+03    2.0500000000e+03    2.5000000000e-01   -3.4968428218e+01    9.9512211177e-01    9.9219512195e-01
        25   -3.4971483510e+01    1.0017669196e+00    2.0478984885e+03    2.0480000000e+03    7.5000000000e-01   -3.4971188934e+01    9.9487245973e-01    9.9414062500e-01
        26   -3.4983401806e+01    9.3510428918e-01    2.0522074708e+03    2.0520000000e+03    5.0000000000e-01   -3.4970353060e+01    9.9334739424e-01    9.9317738791e-01
        27   -3.4987171288e+01    9.7373669253e-01    2.0444004136e+03    2.0440000000e+03    1.0000000000e+00   -3.4974311975e+01    9.9515733934e-01    9.9217221135e-01
        28   -3.4994190363e+01    1.0722938861e+00    2.0396581743e+03    2.0390000000e+03    7.5000000000e-01   -3.4972364451e+01    9.9390216350e-01    9.9264345267e-01
        29   -3.5002100378e+01    9.3370185783e-01    2.0350318005e+03    2.0340000000e+03    5.0000000000e-01   -3.4972271772e+01    9.9507376007e-01    9.9065880039e-01
        30   -3.4993009244e+01    8.5718846999e-01    2.0260718375e+03    2.0250000000e+03    7.5000000000e-01   -3.4972575699e+01    9.9399184165e-01    9.9209876543e-01
        31   -3.5010733261e+01    8.4565768458e-01    2.0284385950e+03    2.0270000000e+03    1.0000000000e+00   -3.4969443233e+01    9.9460067356e-01    9.9309324124e-01
        32   -3.5011350849e+01    8.7515910933e-01    2.0305798307e+03    2.0290000000e+03    1.0000000000e+00   -3.4973154467e+01    9.9508955339e-01    9.9408575653e-01
        33   -3.5038756305e+01    8.5971067552e-01    2.0370656698e+03    2.0350000000e+03    7.5000000000e-01   -3.4976409442e+01    9.9493468634e-01    9.9656019656e-01
        34   -3.5040739061e+01    8.4806305174e-01    2.0462990325e+03    2.0440000000e+03    5.0000000000e-01   -3.4983441615e+01    9.9391410702e-01    9.9021526419e-01
        35   -3.5051864103e+01    8.7499451686e-01    2.0402783494e+03    2.0380000000e+03    7.5000000000e-01   -3.4991426993e+01    9.9430645692e-01    9.9362119725e-01
        36   -3.5008814653e+01    8.7237473819e-01    2.0435492244e+03    2.0420000000e+03    1.0000000000e+00   -3.4992205814e+01    9.9381847949e-01    9.9559255632e-01
        37   -3.5013649342e+01    8.5806538903e-01    2.0516461920e+03    2.0510000000e+03    5.0000000000e-01   -3.4994562468e+01    9.9574253780e-01    9.9463676255e-01
        38   -3.5035248427e+01    8.2901835293e-01    2.0550026960e+03    2.0540000000e+03    5.0000000000e-01   -3.4999456363e+01    9.9445113937e-01    9.9269717624e-01
        39   -3.5042019672e+01    8.5043082765e-01    2.0575552647e+03    2.0560000000e+03    7.5000000000e-01   -3.5003068445e+01    9.9490781702e-01    9.9562256809e-01
        40   -3.4996518879e+01    8.0775001619e-01    2.0624594532e+03    2.0620000000e+03    5.0000000000e-01   -3.5006428032e+01    9.9370365684e-01    9.9224054316e-01
        41   -3.5009289431e+01    8.4642515283e-01    2.0607925992e+03    2.0610000000e+03    1.2500000000e+00   -3.5008558492e+01    9.9438723767e-01    9.9272197962e-01
        42   -3.5013418813e+01    8.8097704631e-01    2.0611508801e+03    2.0610000000e+03    7.5000000000e-01   -3.5008102996e+01    9.9437141901e-01    9.9611838913e-01
        43   -3.5015943688e+01    8.4338941135e-01    2.0681238932e+03    2.0680000000e+03    5.0000000000e-01   -3.5008778697e+01    9.9452561687e-01    9.9661508704e-01
        44   -3.5030203109e+01    8.5413849393e-01    2.0773660105e+03    2.0770000000e+03    5.0000000000e-01   -3.5012721296e+01    9.9499872521e-01    9.9181511796e-01
        45   -3.5017860706e+01    8.5268090167e-01    2.0722303197e+03    2.0720000000e+03    5.0000000000e-01   -3.5018270580e+01    9.9438878421e-01    9.9420849421e-01
        46   -3.5028732921e+01    8.2819523006e-01    2.0651591748e+03    2.0650000000e+03    5.0000000000e-01   -3.5016327121e+01    9.9512238055e-01    9.8983050847e-01
        47   -3.5046416038e+01    8.3628095135e-01    2.0610708699e+03    2.0600000000e+03    7.5000000000e-01   -3.5013804045e+01    9.9441075956e-01    9.9029126214e-01
        48   -3.5059761783e+01    8.7051631072e-01    2.0557445652e+03    2.0540000000e+03    2.5000000000e-01   -3.5013285127e+01    9.9456399114e-01    9.9367088608e-01
        49   -3.5057312277e+01    8.4686233288e-01    2.0548147180e+03    2.0530000000e+03    1.0000000000e+00   -3.5012519563e+01    9.9390901512e-01    9.9366780321e-01
        50   -3.5034840557e+01    8.8407692593e-01    2.0533075612e+03    2.0520000000e+03    1.0000000000e+00   -3.5013686047e+01    9.9367601110e-01    9.9317738791e-01
        51   -3.5057456641e+01    8.1244394317e-01    2.0625438553e+03    2.0610000000e+03    5.0000000000e-01   -3.5013741866e+01    9.9402092573e-01    9.9175157690e-01
        52   -3.5050738353e+01    8.1715408003e-01    2.0625285338e+03    2.0610000000e+03    7.5000000000e-01   -3.5019677000e+01    9.9422749620e-01    9.9611838913e-01
        53   -3.5059956137e+01    7.8445778534e-01    2.0673419101e+03    2.0660000000e+03    5.0000000000e-01   -3.5020825261e+01    9.9494310241e-01    9.9273959342e-01
        54   -3.5064414027e+01    8.6501856101e-01    2.0695571041e+03    2.0680000000e+03    7.5000000000e-01   -3.5024515087e+01    9.9442244002e-01    9.9177949710e-01
        55   -3.5058583743e+01    9.4075925614e-01    2.0676045586e+03    2.0660000000e+03    7.5000000000e-01   -3.5026994572e+01    9.9448438647e-01    9.9757986447e-01
        56   -3.5069384464e+01    9.6630097325e-01    2.0754382300e+03    2.0740000000e+03    7.5000000000e-01   -3.5027219001e+01    9.9479824626e-01    9.9566055931e-01
        57   -3.5067501634e+01    9.2016462593e-01    2.0824479212e+03    2.0810000000e+03    7.5000000000e-01   -3.5032397703e+01    9.9423386325e-01    9.9471407977e-01
        58   -3.5083220747e+01    8.9909097571e-01    2.0825111530e+03    2.0810000000e+03    7.5000000000e-01   -3.5037043478e+01    9.9507534316e-01    9.9231138876e-01
        59   -3.5070176530e+01    9.0209746626e-01    2.0775398890e+03    2.0760000000e+03    1.0000000000e+00   -3.5038685576e+01    9.9515702613e-01    9.9277456647e-01
        60   -3.5074758289e+01    9.6115358625e-01    2.0743226265e+03    2.0730000000e+03    5.0000000000e-01   -3.5037500616e+01    9.9405041385e-01    9.9662325133e-01
        61   -3.5066023988e+01    8.4887623426e-01    2.0781997017e+03    2.0770000000e+03    5.0000000000e-01   -3.5037208833e+01    9.9455886308e-01    9.9325950891e-01
        62   -3.5070576569e+01    8.5289832828e-01    2.0781328012e+03    2.0770000000e+03    5.0000000000e-01   -3.5040066314e+01    9.9507839466e-01    9.9518536351e-01
        63   -3.5078633356e+01    9.8776862022e-01    2.0853060595e+03    2.0840000000e+03    5.0000000000e-01   -3.5041084088e+01    9.9453339095e-01    9.9328214971e-01
        64   -3.5075817195e+01    8.7596148388e-01    2.0873000326e+03    2.0860000000e+03    7.5000000000e-01   -3.5045715274e+01    9.9429329729e-01    9.9280920422e-01
        65   -3.5084096177e+01    8.5627224562e-01    2.0863005043e+03    2.0850000000e+03    7.5000000000e-01   -3.5047741104e+01    9.9492388089e-01    9.9328537170e-01
        66   -3.5095346900e+01    8.6744871701e-01    2.0836156412e+03    2.0820000000e+03    5.0000000000e-01   -3.5048465666e+01    9.9503584594e-01    9.9231508165e-01
        67   -3.5095571022e+01    8.7530775207e-01    2.0798901210e+03    2.0780000000e+03    5.0000000000e-01   -3.5048569636e+01    9.9456375761e-01    9.9470644851e-01
        68   -3.5109808894e+01    9.2247265495e-01    2.0872985065e+03    2.0850000000e+03    1.0000000000e+00   -3.5048118411e+01    9.9494439095e-01    9.9040767386e-01
        69   -3.5119865350e+01    8.6906098529e-01    2.0897774745e+03    2.0870000000e+03    7.5000000000e-01   -3.5053248317e+01    9.9445094831e-01    9.9185433637e-01
        70   -3.5119705242e+01    8.7756641027e-01    2.0907406665e+03    2.0880000000e+03    5.0000000000e-01   -3.5056147736e+01    9.9418968981e-01    9.9521072797e-01
        71   -3.5116785653e+01    8.6594921850e-01    2.0975446533e+03    2.0950000000e+03    5.0000000000e-01   -3.5058250721e+01    9.9418853906e-01    9.9379474940e-01
        72   -3.5116519695e+01    8.5734383668e-01    2.1012563017e+03    2.0990000000e+03    5.0000000000e-01   -3.5063022657e+01    9.9474686998e-01    9.9380657456e-01
        73   -3.5122752503e+01    8.6070054995e-01    2.0992156776e+03    2.0970000000e+03    5.0000000000e-01   -3.5066251006e+01    9.9419688712e-01    9.9570815451e-01
        74   -3.5111986737e+01    8.8029181881e-01    2.1091453565e+03    2.1070000000e+03    5.0000000000e-01   -3.5066801115e+01    9.9430665668e-01    9.9430469862e-01
        75   -3.5103728946e+01    9.2850628474e-01    2.1063937530e+03    2.1050000000e+03    1.2500000000e+00   -3.5072790797e+01    9.9408417878e-01    9.9334916865e-01
        76   -3.5097532657e+01    8.9772861420e-01    2.1071359013e+03    2.1060000000e+03    7.5000000000e-01   -3.5072563148e+01    9.9552315186e-01    9.9715099715e-01
        77   -3.5100232592e+01    8.2225749544e-01    2.1210088462e+03    2.1200000000e+03    5.0000000000e-01   -3.5073846700e+01    9.9384434978e-01    9.9386792453e-01
        78   -3.5086354782e+01    7.7220871961e-01    2.1174518450e+03    2.1170000000e+03    5.0000000000e-01   -3.5081354635e+01    9.9407999123e-01    9.9480396788e-01
        79   -3.5094134424e+01    7.8839411211e-01    2.1173845979e+03    2.1170000000e+03    5.0000000000e-01   -3.5080354640e+01    9.9439525311e-01    9.9196976854e-01
        80   -3.5097077886e+01    1.3232812233e+00    2.1112933881e+03    2.1110000000e+03    7.5000000000e-01   -3.5081108372e+01    9.9492840881e-01    9.9431549029e-01
        81   -3.5071858264e+01    8.0025897055e-01    2.1078088975e+03    2.1080000000e+03    5.0000000000e-01   -3.5079035456e+01    9.9385354944e-01    9.9288425047e-01
        82   -3.5090310489e+01    7.2910422742e-01    2.1051117599e+03    2.1050000000e+03    1.0000000000e+00   -3.5077758846e+01    9.9418005844e-01    9.9477434679e-01
        83   -3.5085891186e+01    7.4658895192e-01    2.1065077530e+03    2.1060000000e+03    2.5000000000e-01   -3.5077134575e+01    9.9432250310e-01    9.9715099715e-01
        84   -3.5081960372e+01    7.6901052774e-01    2.1151861991e+03    2.1150000000e+03    7.5000000000e-01   -3.5078364085e+01    9.9443661571e-01    9.9527186761e-01
        85   -3.5074281163e+01    7.5766360904e-01    2.1167748201e+03    2.1170000000e+03    7.5000000000e-01   -3.5082964126e+01    9.9415908733e-01    9.9338686821e-01
        86   -3.5082299063e+01    7.8219186955e-01    2.1137289658e+03    2.1140000000e+03    7.5000000000e-01   -3.5084072417e+01    9.9405119718e-01    9.9479659413e-01
        87   -3.5068923788e+01    7.9275504577e-01    2.1126606507e+03    2.1130000000e+03    7.5000000000e-01   -3.5083098984e+01    9.9520082631e-01    9.9290108850e-01
        88   -3.5099337028e+01    8.1315035973e-01    2.1100996941e+03    2.1100000000e+03    5.0000000000e-01   -3.5082849538e+01    9.9501922172e-01    9.9383886256e-01
