#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.4807671194e+01    1.2125795083e+03   -4.8284823700e+01    1.3477152506e+01   -9.9003414131e+00    3.9265313228e+00   -5.8929141358e+00   -3.6418099474e+01    1.0254395252e+04    1.0135093350e+00    9.9649265792e-01
         1   -3.4859789538e+01    1.2161852724e+03   -4.8240901600e+01    1.3381112061e+01   -9.8469117264e+00    3.9565316645e+00   -5.9324220634e+00   -3.6418099474e+01    1.0242935618e+04    1.0095953590e+00    9.9665821056e-01
         2   -3.4910551122e+01    1.2196862689e+03   -4.8355769715e+01    1.3445218593e+01   -9.8012724563e+00    3.8139407361e+00   -5.9503385205e+00   -3.6418099474e+01    1.0253902124e+04    1.0152087630e+00    9.9668719931e-01
         3   -3.4964259880e+01    1.2234227194e+03   -4.8428572367e+01    1.3464312487e+01   -9.7475425919e+00    3.7234592946e+00   -5.9863895956e+00   -3.6418099474e+01    1.0223205209e+04    1.0045887410e+00    9.9681359533e-01
         4   -3.4970176770e+01    1.2238792091e+03   -4.8346941254e+01    1.3376764484e+01   -9.7817272977e+00    3.8315651687e+00   -5.9786796513e+00   -3.6418099474e+01    1.0225509286e+04    1.0111782770e+00    9.9653700854e-01
         5   -3.4987644412e+01    1.2251186621e+03   -4.8284762677e+01    1.3297118265e+01   -9.8413433763e+00    3.9801357569e+00   -6.0054555837e+00   -3.6418099474e+01    1.0219196348e+04    1.0044824410e+00    9.9665823068e-01
         6   -3.5018977341e+01    1.2271862530e+03   -4.8366248434e+01    1.3347271093e+01   -9.9160009591e+00    3.9696471807e+00   -6.0017951813e+00   -3.6418099474e+01    1.0168454966e+04    9.9844917200e-01    9.9672736220e-01
         7   -3.5030320692e+01    1.2279805721e+03   -4.8458459358e+01    1.3428138666e+01   -9.9060947418e+00    3.8668595048e+00   -6.0011246468e+00   -3.6418099474e+01    1.0248031726e+04    1.0110198600e+00    9.9671139816e-01
         8   -3.5013101641e+01    1.2267639457e+03   -4.8475561010e+01    1.3462459369e+01   -9.8469806328e+00    3.8264887838e+00   -6.0369696871e+00   -3.6418099474e+01    1.0329892836e+04    1.0243636110e+00    9.9651466744e-01
         9   -3.5041966878e+01    1.2287866024e+03   -4.8497320054e+01    1.3455353176e+01   -9.8208828368e+00    3.8156070349e+00   -6.0739447782e+00   -3.6418099474e+01    1.0309019648e+04    1.0208841340e+00    9.9654780390e-01
        10   -3.5053508283e+01    1.2295811330e+03   -4.8412323435e+01    1.3358815152e+01   -9.8075349413e+00    3.8999826871e+00   -6.0866717062e+00   -3.6418099474e+01    1.0315278965e+04    1.0188477170e+00    9.9658379068e-01
        11   -3.5069789570e+01    1.2308158474e+03   -4.8445550764e+01    1.3375761194e+01   -9.7687783732e+00    3.8225661722e+00   -6.0812390892e+00   -3.6418099474e+01    1.0385541752e+04    1.0298414210e+00    9.9672383889e-01
        12   -3.5073167361e+01    1.2310324300e+03   -4.8445568348e+01    1.3372400987e+01   -9.7763765608e+00    3.8432001531e+00   -6.0942924661e+00   -3.6418099474e+01    1.0403261222e+04    1.0446065400e+00    9.9666799489e-01
        13   -3.5100949569e+01    1.2329549351e+03   -4.8415885401e+01    1.3314935832e+01   -9.7977123048e+00    3.8866458125e+00   -6.0867194342e+00   -3.6418099474e+01    1.0426882248e+04    1.0248757710e+00    9.9674981829e-01
        14   -3.5117542885e+01    1.2341102036e+03   -4.8400362086e+01    1.3282819201e+01   -9.8276827930e+00    3.9322466995e+00   -6.0868265181e+00   -3.6418099474e+01    1.0497902656e+04    1.0367790470e+00    9.9654641563e-01
        15   -3.5096389205e+01    1.2325982379e+03   -4.8437794189e+01    1.3341404984e+01   -9.7914024029e+00    3.8793468709e+00   -6.1076391829e+00   -3.6418099474e+01    1.0569374943e+04    1.0441325320e+00    9.9668041377e-01
