#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5388438832e+01    1.2530188485e+03   -4.8189627265e+01    1.2801188433e+01   -9.2948691982e+00    3.8065716350e+00   -6.2832302278e+00   -3.6418099474e+01    2.0478788069e+04    2.0716878340e+00    9.9899897456e-01
         1   -3.5381121237e+01    1.2525107316e+03   -4.8124990226e+01    1.2743868989e+01   -9.2800083993e+00    3.8609935190e+00   -6.2878758720e+00   -3.6418099474e+01    2.0496724946e+04    2.0835987770e+00    9.9896735231e-01
         2   -3.5378950632e+01    1.2523737992e+03   -4.8211177895e+01    1.2832227263e+01   -9.2576042286e+00    3.7508284590e+00   -6.2863026508e+00   -3.6418099474e+01    2.0471540238e+04    2.0655164960e+00    9.9897779762e-01
         3   -3.5397512030e+01    1.2537114847e+03   -4.8218658316e+01    1.2821146286e+01   -9.3466819337e+00    3.8451590015e+00   -6.2990359094e+00   -3.6418099474e+01    2.0495664313e+04    2.0791952280e+00    9.9895434678e-01
         4   -3.5382354751e+01    1.2526355654e+03   -4.8169273543e+01    1.2786918792e+01   -9.3448580009e+00    3.9075932511e+00   -6.3139093189e+00   -3.6418099474e+01    2.0525606283e+04    2.1044049950e+00    9.9897869705e-01
         5   -3.5378958728e+01    1.2523632507e+03   -4.8266131919e+01    1.2887173190e+01   -9.2549960421e+00    3.7132757404e+00   -6.3063121427e+00   -3.6418099474e+01    2.0531851955e+04    2.1004573070e+00    9.9905035551e-01
         6   -3.5375093090e+01    1.2520669735e+03   -4.8253636446e+01    1.2878543356e+01   -9.2715216839e+00    3.7409828393e+00   -6.3049981273e+00   -3.6418099474e+01    2.0351414159e+04    2.0792295660e+00    9.9897693452e-01
         7   -3.5362092021e+01    1.2511211318e+03   -4.8259834960e+01    1.2897742939e+01   -9.2566592671e+00    3.7075167004e+00   -6.2925929190e+00   -3.6418099474e+01    2.0281158915e+04    2.0460156320e+00    9.9898577979e-01
         8   -3.5371420671e+01    1.2517956799e+03   -4.8159370130e+01    1.2787949459e+01   -9.3257088762e+00    3.8936010225e+00   -6.3091628023e+00   -3.6418099474e+01    2.0243711352e+04    2.0474691170e+00    9.9897848286e-01
         9   -3.5362969981e+01    1.2512197293e+03   -4.8176569428e+01    1.2813599446e+01   -9.3736229439e+00    3.9238902539e+00   -6.3087372634e+00   -3.6418099474e+01    2.0301829669e+04    2.0387563840e+00    9.9890938004e-01
        10   -3.5370431645e+01    1.2517637391e+03   -4.8142491595e+01    1.2772059950e+01   -9.3908327130e+00    3.9470063032e+00   -6.2805657108e+00   -3.6418099474e+01    2.0357236901e+04    2.0433913790e+00    9.9895437863e-01
        11   -3.5361854740e+01    1.2511310912e+03   -4.8214060598e+01    1.2852205858e+01   -9.3776214385e+00    3.8800442496e+00   -6.2983839353e+00   -3.6418099474e+01    2.0396433812e+04    2.0504400880e+00    9.9897398905e-01
        12   -3.5362357515e+01    1.2511533990e+03   -4.8171037007e+01    1.2808679492e+01   -9.3619855726e+00    3.8862080526e+00   -6.2771600126e+00   -3.6418099474e+01    2.0388537584e+04    2.0406208600e+00    9.9904540041e-01
