#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5790611127e+01    1.2816038339e+03   -4.7986097909e+01    1.2195486782e+01   -8.7134054778e+00    3.6328105681e+00   -6.4874035248e+00   -3.6418099474e+01    2.0478327270e+04    2.0487873000e+00    9.9894660472e-01
         1   -3.5814681911e+01    1.2833606183e+03   -4.7920043389e+01    1.2105361478e+01   -8.7099236284e+00    3.6745383761e+00   -6.4665586625e+00   -3.6418099474e+01    2.0486999516e+04    2.0545190900e+00    9.9899059985e-01
         2   -3.5823413441e+01    1.2839627945e+03   -4.7889352841e+01    1.2065939400e+01   -8.7610758691e+00    3.7479785964e+00   -6.4581560939e+00   -3.6418099474e+01    2.0511900355e+04    2.0553161820e+00    9.9906363130e-01
         3   -3.5823792811e+01    1.2840369075e+03   -4.7972105167e+01    1.2148312355e+01   -8.6960677348e+00    3.5976187232e+00   -6.4555566807e+00   -3.6418099474e+01    2.0448384457e+04    2.0611198140e+00    9.9903762855e-01
         4   -3.5817900491e+01    1.2835940048e+03   -4.8013492877e+01    1.2195592386e+01   -8.7015605095e+00    3.5656666237e+00   -6.4594995173e+00   -3.6418099474e+01    2.0610857100e+04    2.0669238920e+00    9.9905052983e-01
         5   -3.5822743102e+01    1.2839596162e+03   -4.7993558361e+01    1.2170815259e+01   -8.7557292515e+00    3.6340108441e+00   -6.4537404790e+00   -3.6418099474e+01    2.0597804247e+04    2.0683942170e+00    9.9908802785e-01
         6   -3.5811154753e+01    1.2831023153e+03   -4.8058144852e+01    1.2246990099e+01   -8.7045055387e+00    3.5320830175e+00   -6.4676228571e+00   -3.6418099474e+01    2.0438286847e+04    2.0311962320e+00    9.9897435001e-01
         7   -3.5801954117e+01    1.2824710678e+03   -4.7978823165e+01    1.2176869049e+01   -8.7388048411e+00    3.6543795774e+00   -6.4762984276e+00   -3.6418099474e+01    2.0428907418e+04    2.0474194830e+00    9.9895646884e-01
         8   -3.5803650912e+01    1.2825896967e+03   -4.7935694277e+01    1.2132043365e+01   -8.7516184169e+00    3.7148716238e+00   -6.4808480099e+00   -3.6418099474e+01    2.0384785652e+04    2.0357999510e+00    9.9896812939e-01
         9   -3.5806437877e+01    1.2827910343e+03   -4.8007704520e+01    1.2201266643e+01   -8.8143670729e+00    3.7121786189e+00   -6.4874165914e+00   -3.6418099474e+01    2.0476144947e+04    2.0607649960e+00    9.9898322939e-01
        10   -3.5818460721e+01    1.2836864946e+03   -4.8054643238e+01    1.2236182517e+01   -8.8236249641e+00    3.6570314147e+00   -6.4699502145e+00   -3.6418099474e+01    2.0545410968e+04    2.0559945530e+00    9.9902305045e-01
        11   -3.5821571599e+01    1.2839410334e+03   -4.8025110703e+01    1.2203539104e+01   -8.8414394251e+00    3.7052872367e+00   -6.4708590405e+00   -3.6418099474e+01    2.0666518059e+04    2.0895523660e+00    9.9889921130e-01
        12   -3.5841823902e+01    1.2853869332e+03   -4.8026481949e+01    1.2184658047e+01   -8.8848762110e+00    3.7361441385e+00   -6.4596504024e+00   -3.6418099474e+01    2.0793025562e+04    2.0834466180e+00    9.9896589871e-01
        13   -3.5838376772e+01    1.2852209927e+03   -4.7894851211e+01    1.2056474439e+01   -8.8516578864e+00    3.8335138456e+00   -6.4586076959e+00   -3.6418099474e+01    2.0803912701e+04    2.0879307220e+00    9.9900941485e-01
        14   -3.5822732534e+01    1.2840371730e+03   -4.7779568381e+01    1.1956835847e+01   -8.8086120660e+00    3.9305268745e+00   -6.4833837157e+00   -3.6418099474e+01    2.0679495544e+04    2.0768808790e+00    9.9896730608e-01
        15   -3.5820485695e+01    1.2838162608e+03   -4.7830664167e+01    1.2010178471e+01   -8.7711285211e+00    3.8590078833e+00   -6.5004440545e+00   -3.6418099474e+01    2.0729009571e+04    2.0825572250e+00    9.9896635129e-01
        16   -3.5805289681e+01    1.2826623784e+03   -4.7871445848e+01    1.2066156168e+01   -8.7116849243e+00    3.7601988644e+00   -6.5018603144e+00   -3.6418099474e+01    2.0628478110e+04    2.0782467890e+00    9.9894586342e-01
        17   -3.5814506797e+01    1.2833718157e+03   -4.7885332680e+01    1.2070825883e+01   -8.7072547975e+00    3.7089593993e+00   -6.4689378071e+00   -3.6418099474e+01    2.0605898478e+04    2.0794701660e+00    9.9900524068e-01
        18   -3.5825834265e+01    1.2841925245e+03   -4.7952382291e+01    1.2126548026e+01   -8.7678072482e+00    3.6964591707e+00   -6.4629347389e+00   -3.6418099474e+01    2.0698046449e+04    2.0742450440e+00    9.9896992953e-01
        19   -3.5826510573e+01    1.2842400396e+03   -4.7926240424e+01    1.2099729851e+01   -8.7824320708e+00    3.7517218139e+00   -6.4774306928e+00   -3.6418099474e+01    2.0671885570e+04    2.0830037470e+00    9.9900313744e-01
        20   -3.5800436685e+01    1.2823381955e+03   -4.8054426224e+01    1.2253989540e+01   -8.7785669121e+00    3.6303708847e+00   -6.4881307229e+00   -3.6418099474e+01    2.0635582560e+04    2.0713136160e+00    9.9903970599e-01
        21   -3.5800452367e+01    1.2823279586e+03   -4.8011104266e+01    1.2210651900e+01   -8.7977653309e+00    3.6945693689e+00   -6.4898088302e+00   -3.6418099474e+01    2.0440640299e+04    2.0393386100e+00    9.9898503228e-01
        22   -3.5817207825e+01    1.2835421953e+03   -4.7972827475e+01    1.2155619650e+01   -8.8033410926e+00    3.7387979517e+00   -6.4901848600e+00   -3.6418099474e+01    2.0407788830e+04    2.0443931460e+00    9.9901994414e-01
        23   -3.5808245919e+01    1.2828943057e+03   -4.7912717346e+01    1.2104471427e+01   -8.7840079043e+00    3.7889972756e+00   -6.4996072431e+00   -3.6418099474e+01    2.0442489128e+04    2.0422598730e+00    9.9895358750e-01
        24   -3.5799160333e+01    1.2822437817e+03   -4.7986531154e+01    1.2187370821e+01   -8.7375418866e+00    3.6764208081e+00   -6.5073106011e+00   -3.6418099474e+01    2.0402126548e+04    2.0409163120e+00    9.9897084048e-01
        25   -3.5834114402e+01    1.2848008930e+03   -4.7988309478e+01    1.2154195077e+01   -8.7991391281e+00    3.7135474783e+00   -6.4846183542e+00   -3.6418099474e+01    2.0455695379e+04    2.0498441220e+00    9.9903956302e-01
        26   -3.5821164384e+01    1.2838497265e+03   -4.7956784724e+01    1.2135620340e+01   -8.7624664876e+00    3.7115866340e+00   -6.4878053958e+00   -3.6418099474e+01    2.0497741665e+04    2.0523402680e+00    9.9899288398e-01
        27   -3.5818774972e+01    1.2836643115e+03   -4.7917380440e+01    1.2098605468e+01   -8.8477370675e+00    3.8349632932e+00   -6.4865071917e+00   -3.6418099474e+01    2.0520036487e+04    2.0717975920e+00    9.9895920356e-01
        28   -3.5823859427e+01    1.2840483871e+03   -4.7908956816e+01    1.2085097389e+01   -8.8712552421e+00    3.8491487012e+00   -6.4687508006e+00   -3.6418099474e+01    2.0613240812e+04    2.0667479910e+00    9.9894310802e-01
        29   -3.5826084878e+01    1.2841936916e+03   -4.7960835318e+01    1.2134750440e+01   -8.7803940274e+00    3.7190515863e+00   -6.4813934024e+00   -3.6418099474e+01    2.0657919467e+04    2.0727276440e+00    9.9901629255e-01
        30   -3.5824155183e+01    1.2840522230e+03   -4.7946410201e+01    1.2122255018e+01   -8.7621039072e+00    3.6932545055e+00   -6.4594613253e+00   -3.6418099474e+01    2.0600140678e+04    2.0642348740e+00    9.9905166436e-01
        31   -3.5823347988e+01    1.2840268613e+03   -4.8011652009e+01    1.2188304022e+01   -8.7297266088e+00    3.5789548345e+00   -6.4427807608e+00   -3.6418099474e+01    2.0640557709e+04    2.0699128590e+00    9.9900164029e-01
        32   -3.5826302156e+01    1.2842445868e+03   -4.7983656610e+01    1.2157354454e+01   -8.7639931596e+00    3.6508258552e+00   -6.4523898315e+00   -3.6418099474e+01    2.0579379388e+04    2.0963596760e+00    9.9900383886e-01
        33   -3.5818375506e+01    1.2836802664e+03   -4.7914772196e+01    1.2096396689e+01   -8.7762263077e+00    3.7253490927e+00   -6.4457955065e+00   -3.6418099474e+01    2.0596971466e+04    2.0639954930e+00    9.9901862872e-01
        34   -3.5826420584e+01    1.2842812062e+03   -4.7871870072e+01    1.2045449488e+01   -8.7627162520e+00    3.7123251475e+00   -6.4033794931e+00   -3.6418099474e+01    2.0721888712e+04    2.0769074230e+00    9.9901420782e-01
        35   -3.5827017969e+01    1.2842816123e+03   -4.7863943825e+01    1.2036925856e+01   -8.8243749494e+00    3.7764311027e+00   -6.3979005045e+00   -3.6418099474e+01    2.0790335390e+04    2.0920117850e+00    9.9898312538e-01
