#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5818074870e+01    1.2836367756e+03   -4.7853703558e+01    1.2035628688e+01   -8.6550353403e+00    3.6830191893e+00   -6.4635879327e+00   -3.6418099474e+01    2.0484857839e+04    5.4784626700e-01    9.9893533233e-01
         1   -3.5804668010e+01    1.2826846754e+03   -4.7767791134e+01    1.1963123125e+01   -8.6027052037e+00    3.7386551837e+00   -6.4856416402e+00   -3.6418099474e+01    2.0458865263e+04    5.0470536300e-01    9.9900366372e-01
         2   -3.5794492010e+01    1.2819518613e+03   -4.7759587531e+01    1.1965095521e+01   -8.6398858165e+00    3.7642799398e+00   -6.4658821800e+00   -3.6418099474e+01    2.0581508837e+04    5.2768751700e-01    9.9895371354e-01
         3   -3.5791242219e+01    1.2817362771e+03   -4.7826740436e+01    1.2035498218e+01   -8.5800567078e+00    3.6475706064e+00   -6.4761548607e+00   -3.6418099474e+01    2.0673627308e+04    5.6839415300e-01    9.9904651356e-01
         4   -3.5807591661e+01    1.2828743716e+03   -4.7877341951e+01    1.2069750290e+01   -8.5817835718e+00    3.6015792093e+00   -6.4790381142e+00   -3.6418099474e+01    2.0680264156e+04    5.7598755600e-01    9.9902424703e-01
         5   -3.5797548048e+01    1.2821502310e+03   -4.7855080478e+01    1.2057532430e+01   -8.5918922820e+00    3.6567708971e+00   -6.5018596189e+00   -3.6418099474e+01    2.0669342888e+04    5.9432512700e-01    9.9899963372e-01
         6   -3.5816920773e+01    1.2836034310e+03   -4.7825435172e+01    1.2008514399e+01   -8.6460130164e+00    3.7191736244e+00   -6.4804963057e+00   -3.6418099474e+01    2.0554846294e+04    5.6265669300e-01    9.9910510110e-01
         7   -3.5848973493e+01    1.2859615326e+03   -4.7778471361e+01    1.1929497868e+01   -8.6640654505e+00    3.7917541214e+00   -6.4880605579e+00   -3.6418099474e+01    2.0486277901e+04    5.0849043500e-01    9.9903031825e-01
         8   -3.5839878694e+01    1.2851619854e+03   -4.7844061501e+01    1.2004182807e+01   -8.5909240590e+00    3.6585918393e+00   -6.4936298072e+00   -3.6418099474e+01    2.0449248475e+04    4.7996045600e-01    9.9905136931e-01
         9   -3.5816917091e+01    1.2834905036e+03   -4.7792524656e+01    1.1975607565e+01   -8.5620684212e+00    3.6843627118e+00   -6.4967194719e+00   -3.6418099474e+01    2.0509518023e+04    5.2434196800e-01    9.9906312908e-01
        10   -3.5818580069e+01    1.2836032571e+03   -4.7856171004e+01    1.2037590936e+01   -8.5113157203e+00    3.5638938715e+00   -6.4906496815e+00   -3.6418099474e+01    2.0448972338e+04    4.8028924500e-01    9.9905160127e-01
        11   -3.5828827266e+01    1.2843411835e+03   -4.7775768957e+01    1.1946941691e+01   -8.6039445426e+00    3.7136779276e+00   -6.4674028678e+00   -3.6418099474e+01    2.0543253933e+04    5.2256419000e-01    9.9903503098e-01
        12   -3.5840602639e+01    1.2852150134e+03   -4.7858439449e+01    1.2017836810e+01   -8.6111417509e+00    3.6560795566e+00   -6.4852777802e+00   -3.6418099474e+01    2.0700783829e+04    5.5255225500e-01    9.9897850724e-01
        13   -3.5839168359e+01    1.2851349338e+03   -4.7826772821e+01    1.1987604461e+01   -8.6417361290e+00    3.7298693965e+00   -6.4968066140e+00   -3.6418099474e+01    2.0674197583e+04    5.4038013800e-01    9.9902732475e-01
        14   -3.5827633354e+01    1.2843201695e+03   -4.7844048832e+01    1.2016415479e+01   -8.6903345956e+00    3.7798661810e+00   -6.5154809435e+00   -3.6418099474e+01    2.0730233114e+04    5.4012997000e-01    9.9902837021e-01
        15   -3.5835456487e+01    1.2848412865e+03   -4.7779032398e+01    1.1943575911e+01   -8.7420404641e+00    3.9229357369e+00   -6.5418281968e+00   -3.6418099474e+01    2.0675859583e+04    5.7904411200e-01    9.9906028675e-01
        16   -3.5838339209e+01    1.2850673748e+03   -4.7888884651e+01    1.2050545442e+01   -8.7773460632e+00    3.8200123380e+00   -6.5134514517e+00   -3.6418099474e+01    2.0784509605e+04    5.6720507300e-01    9.9901881942e-01
        17   -3.5828909766e+01    1.2843966261e+03   -4.7967885075e+01    1.2138975310e+01   -8.8499730697e+00    3.7954014403e+00   -6.4952139717e+00   -3.6418099474e+01    2.0781928559e+04    5.4400897200e-01    9.9896898713e-01
        18   -3.5849201585e+01    1.2858059034e+03   -4.8014681223e+01    1.2165479638e+01   -8.8560762613e+00    3.7399645429e+00   -6.4804700306e+00   -3.6418099474e+01    2.0651599810e+04    5.3570678600e-01    9.9904003155e-01
        19   -3.5838571463e+01    1.2850469060e+03   -4.7962174898e+01    1.2123603435e+01   -8.8972551897e+00    3.8291991417e+00   -6.4760193757e+00   -3.6418099474e+01    2.0607543866e+04    5.2506395800e-01    9.9895834778e-01
        20   -3.5837731382e+01    1.2850149546e+03   -4.8054173256e+01    1.2216441874e+01   -8.8975489158e+00    3.7156299485e+00   -6.4541548145e+00   -3.6418099474e+01    2.0601161123e+04    5.5003215900e-01    9.9900832178e-01
        21   -3.5833339616e+01    1.2847114385e+03   -4.7982292804e+01    1.2148953189e+01   -8.9631547950e+00    3.8743792558e+00   -6.4754177909e+00   -3.6418099474e+01    2.0603246428e+04    5.5289695100e-01    9.9894432850e-01
        22   -3.5835168817e+01    1.2848715107e+03   -4.7922637907e+01    1.2087469090e+01   -8.9317744816e+00    3.9003488565e+00   -6.4731128078e+00   -3.6418099474e+01    2.0522179796e+04    5.5604452700e-01    9.9889834107e-01
