# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5801342361e+01    6.7392585124e-01    2.0480791485e+03    2.0480000000e+03    0.0000000000e+00   -3.5793680319e+01    9.9779992071e-01    1.0000000000e+00
         1   -3.5826787815e+01    6.8053477672e-01    2.0482600027e+03    2.0480000000e+03    0.0000000000e+00   -3.5805206961e+01    9.9826984503e-01    9.9511718750e-01
         2   -3.5802666886e+01    7.0364178850e-01    2.0485029431e+03    2.0490000000e+03    2.5000000000e-01   -3.5839482453e+01    9.9853416087e-01    9.9511957052e-01
         3   -3.5832468275e+01    7.1453808499e-01    2.0428265136e+03    2.0430000000e+03    3.7500000000e-01   -3.5827221638e+01    9.9768189567e-01    9.9804209496e-01
         4   -3.5830144382e+01    6.9625552595e-01    2.0511520904e+03    2.0460000000e+03    3.1250000000e-01   -3.5579537031e+01    9.9838289948e-01    9.9804496579e-01
         5   -3.5839823423e+01    7.2601005408e-01    2.0519541032e+03    2.0550000000e+03    4.3750000000e-01   -3.5983936726e+01    9.9824205982e-01    9.9708029197e-01
         6   -3.5816407021e+01    7.1213793817e-01    2.0487740696e+03    2.0530000000e+03    3.1250000000e-01   -3.6032708724e+01    9.9808756368e-01    9.9805163176e-01
         7   -3.5808709293e+01    7.1350798511e-01    2.0491150190e+03    2.0500000000e+03    2.5000000000e-01   -3.5854196247e+01    9.9829544162e-01    9.9902439024e-01
         8   -3.5803977759e+01    6.9023514297e-01    2.0548167395e+03    2.0560000000e+03    3.7500000000e-01   -3.5863138767e+01    9.9847595616e-01    9.9367704280e-01
         9   -3.5818454481e+01    7.1043941813e-01    2.0413772090e+03    2.0480000000e+03    3.7500000000e-01   -3.6136273652e+01    9.9839381113e-01    9.9365234375e-01
        10   -3.5809145832e+01    7.1404444711e-01    2.0455148762e+03    2.0390000000e+03    1.8750000000e-01   -3.5494552016e+01    9.9779059476e-01    9.9901912702e-01
        11   -3.5802966845e+01    6.7863616381e-01    2.0463884266e+03    2.0440000000e+03    3.1250000000e-01   -3.5687728214e+01    9.9782453517e-01    9.9853228963e-01
        12   -3.5803999917e+01    7.0044704125e-01    2.0465854476e+03    2.0450000000e+03    2.5000000000e-01   -3.5724245762e+01    9.9871117976e-01    9.9804400978e-01
        13   -3.5803211615e+01    6.8762428320e-01    2.0483879562e+03    2.0470000000e+03    3.1250000000e-01   -3.5734906112e+01    9.9878642326e-01    9.9560332193e-01
        14   -3.5793382906e+01    7.2818129120e-01    2.0445351077e+03    2.0450000000e+03    3.7500000000e-01   -3.5822152993e+01    9.9867728688e-01    9.9608801956e-01
        15   -3.5796244810e+01    7.5372029921e-01    2.0454819561e+03    2.0420000000e+03    2.5000000000e-01   -3.5624055434e+01    9.9830483293e-01    9.9559255632e-01
        16   -3.5795502475e+01    7.1938259624e-01    2.0425203112e+03    2.0400000000e+03    3.7500000000e-01   -3.5673217801e+01    9.9826232164e-01    9.9656862745e-01
        17   -3.5804966716e+01    7.2482470372e-01    2.0445575791e+03    2.0390000000e+03    2.5000000000e-01   -3.5527580954e+01    9.9814572800e-01    9.9705738107e-01
        18   -3.5821669501e+01    6.9932189743e-01    2.0476185851e+03    2.0440000000e+03    3.1250000000e-01   -3.5636738332e+01    9.9849512426e-01    9.9902152642e-01
        19   -3.5815546937e+01    6.9744522211e-01    2.0472750172e+03    2.0470000000e+03    1.8750000000e-01   -3.5803043991e+01    9.9811673147e-01    9.9804592086e-01
        20   -3.5811188933e+01    7.3248721902e-01    2.0536891426e+03    2.0530000000e+03    3.1250000000e-01   -3.5780141120e+01    9.9862813252e-01    9.9756453970e-01
        21   -3.5795764415e+01    7.4165081368e-01    2.0578037166e+03    2.0580000000e+03    4.3750000000e-01   -3.5813962983e+01    9.9801986981e-01    9.9562682216e-01
        22   -3.5795742051e+01    7.2462681979e-01    2.0537515518e+03    2.0540000000e+03    3.7500000000e-01   -3.5808252224e+01    9.9879779178e-01    9.9805258033e-01
        23   -3.5805277205e+01    7.1652073929e-01    2.0619598505e+03    2.0620000000e+03    3.1250000000e-01   -3.5803702905e+01    9.9850973509e-01    9.9612027158e-01
        24   -3.5788717462e+01    6.8619097908e-01    2.0577298698e+03    2.0580000000e+03    2.5000000000e-01   -3.5808786358e+01    9.9835955183e-01    9.9902818270e-01
        25   -3.5792544715e+01    6.9520859200e-01    2.0576792060e+03    2.0580000000e+03    1.2500000000e-01   -3.5804077676e+01    9.9802082829e-01    9.9854227405e-01
        26   -3.5806637904e+01    6.9835861478e-01    2.0609192756e+03    2.0610000000e+03    3.1250000000e-01   -3.5802920838e+01    9.9832175963e-01    9.9757399321e-01
        27   -3.5795235270e+01    7.0515875703e-01    2.0608906499e+03    2.0610000000e+03    1.8750000000e-01   -3.5805698810e+01    9.9810931599e-01    9.9757399321e-01
        28   -3.5783401047e+01    6.7752749770e-01    2.0596490572e+03    2.0600000000e+03    1.2500000000e-01   -3.5805163031e+01    9.9880449646e-01    9.9805825243e-01
        29   -3.5770410982e+01    6.8311562375e-01    2.0574365166e+03    2.0580000000e+03    2.5000000000e-01   -3.5802839567e+01    9.9757729208e-01    9.9805636540e-01
        30   -3.5773638403e+01    7.0650472814e-01    2.0574032518e+03    2.0580000000e+03    2.5000000000e-01   -3.5799089090e+01    9.9808623437e-01    9.9708454810e-01
        31   -3.5790514571e+01    6.9948647718e-01    2.0606883079e+03    2.0610000000e+03    3.7500000000e-01   -3.5797177140e+01    9.9809883547e-01    9.9805919457e-01
        32   -3.5788957438e+01    7.1602431372e-01    2.0708338472e+03    2.0710000000e+03    5.6250000000e-01   -3.5798599096e+01    9.9890209355e-01    9.9855142443e-01
        33   -3.5788281005e+01    7.3365015697e-01    2.0726741935e+03    2.0730000000e+03    2.5000000000e-01   -3.5803243828e+01    9.9851091802e-01    9.9614085866e-01
        34   -3.5785892592e+01    7.5249810907e-01    2.0686425048e+03    2.0690000000e+03    2.5000000000e-01   -3.5803855333e+01    9.9889110234e-01    9.9806669889e-01
        35   -3.5788731249e+01    7.3450204093e-01    2.0757109531e+03    2.0760000000e+03    3.1250000000e-01   -3.5801509156e+01    9.9829774601e-01    9.9277456647e-01
        36   -3.5797572043e+01    7.1815315224e-01    2.0647750179e+03    2.0650000000e+03    3.1250000000e-01   -3.5804748468e+01    9.9829602134e-01    9.9612590799e-01
        37   -3.5793280497e+01    7.1556753380e-01    2.0649192856e+03    2.0650000000e+03    3.7500000000e-01   -3.5799834462e+01    9.9888723633e-01    9.9661016949e-01
        38   -3.5800559460e+01    7.4183715465e-01    2.0669609020e+03    2.0670000000e+03    3.7500000000e-01   -3.5799993419e+01    9.9821220943e-01    9.9854862119e-01
        39   -3.5804920622e+01    7.1344585405e-01    2.0710190444e+03    2.0710000000e+03    2.5000000000e-01   -3.5801444460e+01    9.9794025753e-01    9.9613713182e-01
        40   -3.5794241383e+01    7.1867238973e-01    2.0668960935e+03    2.0670000000e+03    3.1250000000e-01   -3.5804040464e+01    9.9799470347e-01    9.9709724238e-01
        41   -3.5813109897e+01    6.9525001695e-01    2.0680467298e+03    2.0680000000e+03    2.5000000000e-01   -3.5802113315e+01    9.9869683512e-01    9.9709864603e-01
        42   -3.5817096289e+01    6.8362469870e-01    2.0672214958e+03    2.0670000000e+03    3.1250000000e-01   -3.5803587170e+01    9.9861863111e-01    9.9854862119e-01
        43   -3.5815444459e+01    6.7300362777e-01    2.0702294533e+03    2.0700000000e+03    2.5000000000e-01   -3.5804198918e+01    9.9818906595e-01    9.9710144928e-01
        44   -3.5802860033e+01    6.9890785788e-01    2.0710540053e+03    2.0710000000e+03    2.5000000000e-01   -3.5806510736e+01    9.9826273922e-01    9.9710284887e-01
