# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.4963030658e+01    9.9182218795e-01    2.0484420779e+03    2.0480000000e+03    0.0000000000e+00   -3.4941322642e+01    9.9530534311e-01    1.0000000000e+00
         1   -3.4976687681e+01    9.8836758686e-01    2.0482804617e+03    2.0480000000e+03    0.0000000000e+00   -3.4973822410e+01    9.9533738809e-01    9.8632812500e-01
         2   -3.5001397591e+01    1.0069512647e+00    2.0472274100e+03    2.0470000000e+03    6.2500000000e-01   -3.4983534420e+01    9.9519689022e-01    9.9413776258e-01
         3   -3.4993799242e+01    9.9722927373e-01    2.0566417608e+03    2.0560000000e+03    5.6250000000e-01   -3.4982531972e+01    9.9540242383e-01    9.9270428016e-01
         4   -3.4999944925e+01    9.3923513877e-01    2.0465987263e+03    2.0550000000e+03    3.1250000000e-01   -3.5204335850e+01    9.9469963802e-01    9.9075425791e-01
         5   -3.5006674744e+01    9.8788603780e-01    2.0465091787e+03    2.0450000000e+03    4.3750000000e-01   -3.4965722432e+01    9.9548227884e-01    9.9119804401e-01
         6   -3.5010801336e+01    9.8121793025e-01    2.0446727069e+03    2.0430000000e+03    5.0000000000e-01   -3.4970264486e+01    9.9461511969e-01    9.9216837983e-01
         7   -3.5025896630e+01    8.9619808770e-01    2.0497766445e+03    2.0460000000e+03    5.6250000000e-01   -3.4929502534e+01    9.9546053923e-01    9.8973607038e-01
         8   -3.5064085958e+01    8.9040072768e-01    2.0411554939e+03    2.0420000000e+03    5.0000000000e-01   -3.5069252936e+01    9.9534968491e-01    9.9706170421e-01
         9   -3.5059493797e+01    9.1903352830e-01    2.0596862013e+03    2.0530000000e+03    3.7500000000e-01   -3.4896703904e+01    9.9490037602e-01    9.9269361909e-01
        10   -3.5062725917e+01    9.2262816179e-01    2.0445007663e+03    2.0560000000e+03    5.0000000000e-01   -3.5343990525e+01    9.9550751674e-01    9.9124513619e-01
        11   -3.5061645376e+01    8.8971490208e-01    2.0503467817e+03    2.0470000000e+03    3.7500000000e-01   -3.4977222340e+01    9.9543288773e-01    9.8974108451e-01
        12   -3.5046730948e+01    8.7413333700e-01    2.0394616459e+03    2.0420000000e+03    6.2500000000e-01   -3.5118907051e+01    9.9453231997e-01    9.9412340842e-01
        13   -3.5061714459e+01    8.9101157792e-01    2.0477172165e+03    2.0390000000e+03    5.6250000000e-01   -3.4837839286e+01    9.9517152923e-01    9.9754781756e-01
        14   -3.5073223468e+01    8.9200096377e-01    2.0575167384e+03    2.0570000000e+03    3.7500000000e-01   -3.5054810089e+01    9.9564748433e-01    9.9319397180e-01
        15   -3.5071399046e+01    8.4123720496e-01    2.0504997880e+03    2.0600000000e+03    5.6250000000e-01   -3.5305027551e+01    9.9488448887e-01    9.9174757282e-01
        16   -3.5103755481e+01    8.2505866393e-01    2.0552094556e+03    2.0570000000e+03    2.5000000000e-01   -3.5132391810e+01    9.9493714105e-01    9.9222168206e-01
        17   -3.5109084933e+01    8.6773757668e-01    2.0459292091e+03    2.0530000000e+03    5.6250000000e-01   -3.5279458503e+01    9.9640422906e-01    9.9171943497e-01
        18   -3.5110018950e+01    8.4133958983e-01    2.0571706910e+03    2.0550000000e+03    4.3750000000e-01   -3.5058502936e+01    9.9416868250e-01    9.9464720195e-01
        19   -3.5113373369e+01    8.4267820682e-01    2.0499458647e+03    2.0590000000e+03    3.1250000000e-01   -3.5333412981e+01    9.9548669998e-01    9.8980087421e-01
        20   -3.5124312355e+01    8.0952411358e-01    2.0474268060e+03    2.0490000000e+03    4.3750000000e-01   -3.5160857276e+01    9.9473900231e-01    9.9121522694e-01
        21   -3.5161618493e+01    8.2304196314e-01    2.0447849903e+03    2.0440000000e+03    3.7500000000e-01   -3.5124032436e+01    9.9543197334e-01    9.9217221135e-01
        22   -3.5154735341e+01    8.0748470922e-01    2.0386427340e+03    2.0380000000e+03    4.3750000000e-01   -3.5141394362e+01    9.9497850027e-01    9.9362119725e-01
        23   -3.5150346004e+01    8.5365706980e-01    2.0322970235e+03    2.0320000000e+03    3.1250000000e-01   -3.5142309283e+01    9.9535270775e-01    9.9163385827e-01
        24   -3.5161204920e+01    8.0026642843e-01    2.0286428180e+03    2.0280000000e+03    3.7500000000e-01   -3.5140056033e+01    9.9529534708e-01    9.9506903353e-01
        25   -3.5135476257e+01    8.1425530286e-01    2.0352580198e+03    2.0350000000e+03    5.0000000000e-01   -3.5140946723e+01    9.9530521530e-01    9.9361179361e-01
        26   -3.5156320859e+01    8.2494252055e-01    2.0311326861e+03    2.0310000000e+03    3.7500000000e-01   -3.5141707790e+01    9.9510413524e-01    9.9310684392e-01
        27   -3.5139718801e+01    7.5370894125e-01    2.0342911092e+03    2.0340000000e+03    3.1250000000e-01   -3.5140874794e+01    9.9505735304e-01    9.9557522124e-01
        28   -3.5116735416e+01    8.0585376930e-01    2.0343802229e+03    2.0350000000e+03    3.1250000000e-01   -3.5141250331e+01    9.9519261406e-01    9.9361179361e-01
        29   -3.5130153871e+01    7.9948017255e-01    2.0364236621e+03    2.0370000000e+03    5.0000000000e-01   -3.5137824001e+01    9.9565032925e-01    9.9312714777e-01
        30   -3.5157549626e+01    7.7677403183e-01    2.0353109316e+03    2.0350000000e+03    3.7500000000e-01   -3.5137393687e+01    9.9573926216e-01    9.9115479115e-01
        31   -3.5163975496e+01    8.1578480516e-01    2.0248416981e+03    2.0240000000e+03    5.6250000000e-01   -3.5138164160e+01    9.9552941497e-01    9.9357707510e-01
        32   -3.5159483955e+01    7.6885645311e-01    2.0251084073e+03    2.0240000000e+03    5.0000000000e-01   -3.5134640103e+01    9.9598426402e-01    9.9505928854e-01
        33   -3.5171598503e+01    7.6149252566e-01    2.0291483549e+03    2.0280000000e+03    4.3750000000e-01   -3.5135808095e+01    9.9563349622e-01    9.9506903353e-01
        34   -3.5178552893e+01    7.5918127427e-01    2.0353998802e+03    2.0340000000e+03    5.0000000000e-01   -3.5139554604e+01    9.9509552951e-01    9.9360865290e-01
        35   -3.5175069221e+01    7.7470124340e-01    2.0342557400e+03    2.0330000000e+03    3.7500000000e-01   -3.5144614113e+01    9.9499505610e-01    9.9754058042e-01
        36   -3.5173903937e+01    7.5319720829e-01    2.0440868089e+03    2.0430000000e+03    3.1250000000e-01   -3.5145569566e+01    9.9600793114e-01    9.9559471366e-01
        37   -3.5175188243e+01    7.4273205648e-01    2.0478875311e+03    2.0470000000e+03    3.7500000000e-01   -3.5151661314e+01    9.9557661200e-01    9.9511480215e-01
        38   -3.5185610881e+01    7.1240187346e-01    2.0490274175e+03    2.0480000000e+03    3.1250000000e-01   -3.5154719759e+01    9.9578712694e-01    9.9560546875e-01
        39   -3.5176075449e+01    7.2851696411e-01    2.0519337143e+03    2.0510000000e+03    5.6250000000e-01   -3.5156899178e+01    9.9525446909e-01    9.8976109215e-01
        40   -3.5175805029e+01    7.1514340030e-01    2.0437678192e+03    2.0430000000e+03    4.3750000000e-01   -3.5159300443e+01    9.9497614990e-01    9.9314733235e-01
        41   -3.5179773476e+01    7.4104331795e-01    2.0398909601e+03    2.0390000000e+03    3.7500000000e-01   -3.5156190203e+01    9.9561884133e-01    9.9362432565e-01
        42   -3.5186105268e+01    7.2653704485e-01    2.0380261869e+03    2.0370000000e+03    5.0000000000e-01   -3.5155269422e+01    9.9624481208e-01    9.9459990182e-01
        43   -3.5188683913e+01    7.5077450333e-01    2.0372511341e+03    2.0360000000e+03    3.7500000000e-01   -3.5155523046e+01    9.9483513965e-01    9.9312377210e-01
        44   -3.5185547719e+01    7.5051380924e-01    2.0352349411e+03    2.0340000000e+03    3.1250000000e-01   -3.5156320967e+01    9.9524361657e-01    9.9360865290e-01
        45   -3.5196628933e+01    7.6217430329e-01    2.0394409026e+03    2.0380000000e+03    5.0000000000e-01   -3.5156289392e+01    9.9527557941e-01    9.9411187439e-01
        46   -3.5182373431e+01    7.6078895644e-01    2.0432294950e+03    2.0420000000e+03    4.3750000000e-01   -3.5159664875e+01    9.9559854461e-01    9.9706170421e-01
        47   -3.5158431640e+01    7.5020635016e-01    2.0523635183e+03    2.0520000000e+03    2.5000000000e-01   -3.5162206760e+01    9.9555147936e-01    9.9512670565e-01
        48   -3.5178079690e+01    7.6275050680e-01    2.0489459872e+03    2.0490000000e+03    3.1250000000e-01   -3.5166449069e+01    9.9578262288e-01    9.9219131284e-01
        49   -3.5176363174e+01    7.2300791056e-01    2.0485999219e+03    2.0480000000e+03    5.6250000000e-01   -3.5165256961e+01    9.9610057598e-01    9.9560546875e-01
        50   -3.5177159303e+01    7.5402583756e-01    2.0554261584e+03    2.0550000000e+03    3.7500000000e-01   -3.5165473648e+01    9.9548758180e-01    9.9464720195e-01
        51   -3.5187906151e+01    7.3153582953e-01    2.0625435628e+03    2.0620000000e+03    5.6250000000e-01   -3.5169186660e+01    9.9569802644e-01    9.9321047527e-01
        52   -3.5183044518e+01    7.2846191502e-01    2.0665444364e+03    2.0660000000e+03    4.3750000000e-01   -3.5173341511e+01    9.9530531810e-01    9.9322362052e-01
        53   -3.5201047339e+01    7.4599068705e-01    2.0616375818e+03    2.0610000000e+03    4.3750000000e-01   -3.5175787871e+01    9.9510173430e-01    9.9369238234e-01
        54   -3.5209557934e+01    6.9471559307e-01    2.0652888704e+03    2.0640000000e+03    3.7500000000e-01   -3.5174418670e+01    9.9543512411e-01    9.9515503876e-01
        55   -3.5208622583e+01    6.9371433614e-01    2.0703291817e+03    2.0690000000e+03    4.3750000000e-01   -3.5177381771e+01    9.9396301747e-01    9.9516674722e-01
        56   -3.5203830169e+01    7.0969386745e-01    2.0709989962e+03    2.0700000000e+03    3.7500000000e-01   -3.5180920596e+01    9.9462395132e-01    9.9420289855e-01
        57   -3.5217702287e+01    7.0559668669e-01    2.0711615233e+03    2.0700000000e+03    5.0000000000e-01   -3.5182156331e+01    9.9472236352e-01    9.9227053140e-01
        58   -3.5244615763e+01    7.2133046481e-01    2.0629665724e+03    2.0610000000e+03    5.0000000000e-01   -3.5183464104e+01    9.9546383645e-01    9.9466278506e-01
        59   -3.5242792549e+01    7.0993048357e-01    2.0706347448e+03    2.0680000000e+03    3.7500000000e-01   -3.5181355909e+01    9.9538998762e-01    9.9274661509e-01
        60   -3.5252242350e+01    7.2362936120e-01    2.0715332540e+03    2.0690000000e+03    5.0000000000e-01   -3.5186784028e+01    9.9498951952e-01    9.9323344611e-01
        61   -3.5248450977e+01    7.2355486459e-01    2.0675388269e+03    2.0650000000e+03    3.1250000000e-01   -3.5189082493e+01    9.9447035288e-01    9.9418886199e-01
        62   -3.5237611182e+01    7.4237826279e-01    2.0651781813e+03    2.0630000000e+03    3.7500000000e-01   -3.5188837952e+01    9.9530205688e-01    9.9321376636e-01
        63   -3.5241505450e+01    7.0761346103e-01    2.0721244634e+03    2.0700000000e+03    5.6250000000e-01   -3.5189050614e+01    9.9550451767e-01    9.9178743961e-01
        64   -3.5247465703e+01    7.1208601683e-01    2.0701456858e+03    2.0680000000e+03    5.0000000000e-01   -3.5193790488e+01    9.9462190458e-01    9.9419729207e-01
        65   -3.5252998355e+01    7.0483076754e-01    2.0713094611e+03    2.0690000000e+03    4.3750000000e-01   -3.5194288101e+01    9.9563886251e-01    9.9275012083e-01
        66   -3.5247423156e+01    7.1982856772e-01    2.0693183347e+03    2.0670000000e+03    3.7500000000e-01   -3.5196360234e+01    9.9539364941e-01    9.9371069182e-01
        67   -3.5218914620e+01    7.0295142107e-01    2.0705508281e+03    2.0690000000e+03    5.6250000000e-01   -3.5196725721e+01    9.9606343378e-01    9.8985016916e-01
        68   -3.5230524885e+01    6.9013626764e-01    2.0571556222e+03    2.0560000000e+03    4.3750000000e-01   -3.5197999157e+01    9.9477897679e-01    9.9319066148e-01
        69   -3.5259965184e+01    7.1875106974e-01    2.0581340528e+03    2.0560000000e+03    4.3750000000e-01   -3.5192396026e+01    9.9507482379e-01    9.9610894942e-01
        70   -3.5254339186e+01    7.3210563868e-01    2.0594851332e+03    2.0570000000e+03    3.7500000000e-01   -3.5194312131e+01    9.9517837340e-01    9.9319397180e-01
        71   -3.5238325903e+01    7.1826249135e-01    2.0611460829e+03    2.0590000000e+03    5.0000000000e-01   -3.5196242161e+01    9.9526456435e-01    9.9562894609e-01
        72   -3.5248115628e+01    7.0591010188e-01    2.0628154445e+03    2.0610000000e+03    3.1250000000e-01   -3.5197965171e+01    9.9509532964e-01    9.9223677826e-01
        73   -3.5260576097e+01    7.5387862546e-01    2.0633238327e+03    2.0610000000e+03    5.0000000000e-01   -3.5199841723e+01    9.9516238101e-01    9.9272197962e-01
        74   -3.5240383526e+01    7.2311364388e-01    2.0619939489e+03    2.0600000000e+03    4.3750000000e-01   -3.5201346339e+01    9.9554138057e-01    9.9417475728e-01
        75   -3.5239970415e+01    7.2878877865e-01    2.0696480840e+03    2.0680000000e+03    5.0000000000e-01   -3.5201546900e+01    9.9479238308e-01    9.9274661509e-01
        76   -3.5226949146e+01    7.5184102899e-01    2.0630808629e+03    2.0620000000e+03    4.3750000000e-01   -3.5206059771e+01    9.9548716933e-01    9.9515033948e-01
        77   -3.5244835990e+01    7.4264410596e-01    2.0682805736e+03    2.0670000000e+03    5.0000000000e-01   -3.5203432568e+01    9.9538314078e-01    9.9467827770e-01
        78   -3.5252398115e+01    7.0980632825e-01    2.0726755202e+03    2.0710000000e+03    6.2500000000e-01   -3.5206790106e+01    9.9545718243e-01    9.9420569773e-01
        79   -3.5236294160e+01    7.5311960469e-01    2.0734063100e+03    2.0720000000e+03    3.7500000000e-01   -3.5209852812e+01    9.9587349915e-01    9.9034749035e-01
        80   -3.5244935735e+01    7.3670802965e-01    2.0663385535e+03    2.0650000000e+03    5.6250000000e-01   -3.5210845632e+01    9.9467765784e-01    9.9176755448e-01
        81   -3.5266879335e+01    7.3335515818e-01    2.0599585805e+03    2.0580000000e+03    4.3750000000e-01   -3.5208192014e+01    9.9520130133e-01    9.9271137026e-01
        82   -3.5289418878e+01    7.6482923214e-01    2.0599889778e+03    2.0570000000e+03    4.3750000000e-01   -3.5206190016e+01    9.9592865102e-01    9.9465240642e-01
        83   -3.5279170169e+01    7.4152392382e-01    2.0661588878e+03    2.0630000000e+03    5.0000000000e-01   -3.5207618280e+01    9.9553934256e-01    9.9660688318e-01
        84   -3.5276313551e+01    7.5161331042e-01    2.0747359071e+03    2.0720000000e+03    2.5000000000e-01   -3.5211818122e+01    9.9587533959e-01    9.9613899614e-01
        85   -3.5264608925e+01    6.9517327892e-01    2.0760959497e+03    2.0740000000e+03    3.1250000000e-01   -3.5217088766e+01    9.9477109638e-01    9.9469623915e-01
        86   -3.5261910399e+01    6.9439541073e-01    2.0818465490e+03    2.0800000000e+03    3.1250000000e-01   -3.5218660597e+01    9.9573532105e-01    9.9423076923e-01
        87   -3.5261860318e+01    6.9382377864e-01    2.0835756949e+03    2.0820000000e+03    5.0000000000e-01   -3.5222275563e+01    9.9507095142e-01    9.8943323727e-01
        88   -3.5276650828e+01    7.1109860758e-01    2.0769620916e+03    2.0750000000e+03    5.0000000000e-01   -3.5223928982e+01    9.9463207234e-01    9.9373493976e-01
        89   -3.5283701649e+01    7.3504520284e-01    2.0804142071e+03    2.0780000000e+03    3.1250000000e-01   -3.5221763449e+01    9.9507450908e-01    9.9278152069e-01
        90   -3.5297498412e+01    7.3171058351e-01    2.0827072831e+03    2.0800000000e+03    5.0000000000e-01   -3.5224509608e+01    9.9514746945e-01    9.9471153846e-01
        91   -3.5300849497e+01    7.6351269863e-01    2.0849892505e+03    2.0820000000e+03    4.3750000000e-01   -3.5226860406e+01    9.9547583912e-01    9.9375600384e-01
        92   -3.5281781401e+01    6.8533977463e-01    2.0845414158e+03    2.0820000000e+03    4.3750000000e-01   -3.5229216508e+01    9.9564434151e-01    9.9663784822e-01
        93   -3.5272526003e+01    7.1977217408e-01    2.0858416443e+03    2.0840000000e+03    3.1250000000e-01   -3.5229966967e+01    9.9495365491e-01    9.9328214971e-01
        94   -3.5273697428e+01    7.2518587455e-01    2.0908006605e+03    2.0890000000e+03    6.2500000000e-01   -3.5231404632e+01    9.9576813154e-01    9.9377692676e-01
        95   -3.5287775660e+01    7.1622955929e-01    2.0928766143e+03    2.0910000000e+03    5.0000000000e-01   -3.5234587296e+01    9.9529775981e-01    9.9330463893e-01
