#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -3.5343087656e+01    1.2500014877e+03   -4.7717018199e+01    1.2373930542e+01   -8.9510735396e+00    3.8427440078e+00   -6.1905891926e+00   -3.6418099474e+01    2.0480000000e+04    2.1808519320e+00    6.9897809710e-01
         1   -3.5346422542e+01    1.2502323254e+03   -4.7748664918e+01    1.2402242376e+01   -8.9272763257e+00    3.7911113994e+00   -6.1944005177e+00   -3.6418099474e+01    2.0480000000e+04    2.1877560880e+00    6.9878104074e-01
         2   -3.5354044579e+01    1.2507667469e+03   -4.7735721698e+01    1.2381677120e+01   -8.8955704093e+00    3.7829334870e+00   -6.2049853016e+00   -3.6418099474e+01    2.0480000000e+04    2.1797110090e+00    6.9855201358e-01
         3   -3.5350223280e+01    1.2505137369e+03   -4.7753915937e+01    1.2403692658e+01   -8.9461364012e+00    3.8333918750e+00   -6.2230719369e+00   -3.6418099474e+01    2.0480000000e+04    2.1848956630e+00    6.9869094122e-01
         4   -3.5340958694e+01    1.2498558319e+03   -4.7711305789e+01    1.2370347096e+01   -8.9798727880e+00    3.8816463221e+00   -6.1949798492e+00   -3.6418099474e+01    2.0480000000e+04    2.1817968120e+00    6.9934895833e-01
         5   -3.5366807598e+01    1.2516740867e+03   -4.7803739877e+01    1.2436932279e+01   -8.9692576909e+00    3.7777617153e+00   -6.1941444269e+00   -3.6418099474e+01    2.0480000000e+04    2.1852741230e+00    6.9898565383e-01
         6   -3.5349681445e+01    1.2504823888e+03   -4.7746997831e+01    1.2397316386e+01   -8.9249053210e+00    3.8045407985e+00   -6.2085338342e+00   -3.6418099474e+01    2.0480000000e+04    2.1909491640e+00    6.9882638114e-01
         7   -3.5355613698e+01    1.2508778007e+03   -4.7740188823e+01    1.2384575124e+01   -8.9400870128e+00    3.8355133363e+00   -6.2175156719e+00   -3.6418099474e+01    2.0480000000e+04    2.1894096850e+00    6.9898623512e-01
         8   -3.5343256804e+01    1.2500154315e+03   -4.7764790172e+01    1.2421533368e+01   -8.9652145542e+00    3.8161154998e+00   -6.1975916432e+00   -3.6418099474e+01    2.0480000000e+04    2.1884993940e+00    6.9858689081e-01
         9   -3.5360806420e+01    1.2512625882e+03   -4.7721668302e+01    1.2360861882e+01   -8.9319987230e+00    3.8243796106e+00   -6.1959497151e+00   -3.6418099474e+01    2.0480000000e+04    2.1871895130e+00    6.9974481492e-01
        10   -3.5351308142e+01    1.2506099169e+03   -4.7700031600e+01    1.2348723459e+01   -8.9710962663e+00    3.8737302543e+00   -6.1845661141e+00   -3.6418099474e+01    2.0480000000e+04    2.1933046750e+00    6.9908737909e-01
        11   -3.5339496378e+01    1.2497749065e+03   -4.7711557041e+01    1.2372060663e+01   -8.9233852324e+00    3.8255469653e+00   -6.1956193001e+00   -3.6418099474e+01    2.0480000000e+04    2.1891103290e+00    6.9877929687e-01
        12   -3.5341013707e+01    1.2498621548e+03   -4.7750236604e+01    1.2409222897e+01   -8.9331652616e+00    3.8160845508e+00   -6.2150564188e+00   -3.6418099474e+01    2.0480000000e+04    2.1874031280e+00    6.9907691592e-01
        13   -3.5340861332e+01    1.2498472524e+03   -4.7813716928e+01    1.2472855596e+01   -9.0102209672e+00    3.7964239289e+00   -6.1818204157e+00   -3.6418099474e+01    2.0480000000e+04    2.1906461650e+00    6.9921235584e-01
        14   -3.5342688157e+01    1.2500055334e+03   -4.7732915540e+01    1.2390227382e+01   -8.9905029155e+00    3.8479604014e+00   -6.1722735513e+00   -3.6418099474e+01    2.0480000000e+04    2.1893684190e+00    6.9912806920e-01
        15   -3.5334263000e+01    1.2493971085e+03   -4.7776837919e+01    1.2442574919e+01   -8.9981492309e+00    3.8184007646e+00   -6.1789899784e+00   -3.6418099474e+01    2.0480000000e+04    2.1930067220e+00    6.9861421131e-01
        16   -3.5338212251e+01    1.2496756558e+03   -4.7731807961e+01    1.2393595711e+01   -8.8895215042e+00    3.7729001981e+00   -6.1970871810e+00   -3.6418099474e+01    2.0480000000e+04    2.1916109550e+00    6.9906877790e-01
        17   -3.5338385570e+01    1.2496884631e+03   -4.7765433680e+01    1.2427048109e+01   -9.0232131349e+00    3.8608768554e+00   -6.1849979258e+00   -3.6418099474e+01    2.0480000000e+04    2.1969141790e+00    6.9857526507e-01
        18   -3.5352408421e+01    1.2506820845e+03   -4.7717053536e+01    1.2364645115e+01   -8.9868336798e+00    3.8939889634e+00   -6.2061093457e+00   -3.6418099474e+01    2.0480000000e+04    2.1914492600e+00    6.9858863467e-01
        19   -3.5348206453e+01    1.2503579893e+03   -4.7825245669e+01    1.2477039215e+01   -8.9644802240e+00    3.7481460946e+00   -6.1908120650e+00   -3.6418099474e+01    2.0480000000e+04    2.1999778630e+00    6.9872523717e-01
        20   -3.5350503847e+01    1.2505299170e+03   -4.7782722889e+01    1.2432219043e+01   -8.9947965382e+00    3.8058912080e+00   -6.1757180850e+00   -3.6418099474e+01    2.0480000000e+04    2.1935365380e+00    6.9893217541e-01
        21   -3.5345916719e+01    1.2502390213e+03   -4.7742191904e+01    1.2396275186e+01   -8.9419829887e+00    3.8168501881e+00   -6.1989596295e+00   -3.6418099474e+01    2.0480000000e+04    2.1970142310e+00    6.9818870908e-01
        22   -3.5350319635e+01    1.2504898602e+03   -4.7760245256e+01    1.2409925621e+01   -8.9343225335e+00    3.7962091847e+00   -6.2040324326e+00   -3.6418099474e+01    2.0480000000e+04    2.1955863020e+00    6.9980061849e-01
        23   -3.5357610951e+01    1.2510320043e+03   -4.7778396037e+01    1.2420785086e+01   -8.9561586462e+00    3.8006393190e+00   -6.2047772352e+00   -3.6418099474e+01    2.0480000000e+04    2.1940861480e+00    6.9832007999e-01
        24   -3.5348335437e+01    1.2503921971e+03   -4.7807105371e+01    1.2458769935e+01   -8.9747363466e+00    3.7910289123e+00   -6.2052984626e+00   -3.6418099474e+01    2.0480000000e+04    2.2079582880e+00    6.9928966704e-01
        25   -3.5352342406e+01    1.2506608821e+03   -4.7752772980e+01    1.2400430574e+01   -8.9634799231e+00    3.8177036800e+00   -6.1888972625e+00   -3.6418099474e+01    2.0480000000e+04    2.1955871520e+00    6.9922049386e-01
        26   -3.5321138232e+01    1.2484912824e+03   -4.7697163946e+01    1.2376025713e+01   -9.0035482279e+00    3.9014187262e+00   -6.1769349700e+00   -3.6418099474e+01    2.0480000000e+04    2.1940967400e+00    6.9952450707e-01
        27   -3.5349697115e+01    1.2504657530e+03   -4.7731847030e+01    1.2382149915e+01   -8.8766159295e+00    3.7786884824e+00   -6.2158201090e+00   -3.6418099474e+01    2.0480000000e+04    2.1987914870e+00    6.9885777065e-01
        28   -3.5321119601e+01    1.2484902609e+03   -4.7793760124e+01    1.2472640523e+01   -8.9758738035e+00    3.7977681744e+00   -6.1975550204e+00   -3.6418099474e+01    2.0480000000e+04    2.1959104580e+00    6.9906238374e-01
        29   -3.5352117520e+01    1.2506300851e+03   -4.7707263307e+01    1.2355145788e+01   -8.9559243011e+00    3.8664728048e+00   -6.1997123370e+00   -3.6418099474e+01    2.0480000000e+04    2.1995964310e+00    6.9864618211e-01
        30   -3.5332107773e+01    1.2492251605e+03   -4.7766450745e+01    1.2434342972e+01   -8.9698367679e+00    3.8182771671e+00   -6.1967916698e+00   -3.6418099474e+01    2.0480000000e+04    2.1970553440e+00    6.9956345331e-01
        31   -3.5362692128e+01    1.2513813491e+03   -4.7765312893e+01    1.2402620765e+01   -8.9453835546e+00    3.8243194393e+00   -6.2261493035e+00   -3.6418099474e+01    2.0480000000e+04    2.1969531190e+00    6.9919375465e-01
