# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.5667502699e+01    6.5497367041e-01    2.0479502187e+03    2.0480000000e+03    0.0000000000e+00   -3.5672358096e+01    9.9835555851e-01    1.0000000000e+00
         1   -3.5668165627e+01    6.7768510254e-01    2.0480061151e+03    2.0480000000e+03    0.0000000000e+00   -3.5665071944e+01    9.9823345998e-01    9.9511718750e-01
         2   -3.5676873485e+01    6.8221094013e-01    2.0520839924e+03    2.0520000000e+03    5.0000000000e-01   -3.5668464214e+01    9.9793963909e-01    9.9902534113e-01
         3   -3.5668805114e+01    6.9142645495e-01    2.0508232378e+03    2.0550000000e+03    2.5000000000e-01   -3.5876088613e+01    9.9863258742e-01    9.9659367397e-01
         4   -3.5664481517e+01    7.2112713433e-01    2.0471250565e+03    2.0500000000e+03    2.5000000000e-01   -3.5806563594e+01    9.9812158816e-01    9.9317073171e-01
         5   -3.5666367655e+01    6.7490561956e-01    2.0388926626e+03    2.0380000000e+03    1.2500000000e+00   -3.5621750536e+01    9.9851988040e-01    9.9656526006e-01
         6   -3.5661253016e+01    6.6139803385e-01    2.0450350299e+03    2.0360000000e+03    2.5000000000e-01   -3.5220681741e+01    9.9847627350e-01    9.9950884086e-01
         7   -3.5655510416e+01    6.5573063942e-01    2.0508864639e+03    2.0480000000e+03    5.0000000000e-01   -3.5516374186e+01    9.9862086027e-01    9.9609375000e-01
         8   -3.5650435687e+01    6.2562522473e-01    2.0390775328e+03    2.0420000000e+03    2.5000000000e-01   -3.5796351810e+01    9.9872564285e-01    9.9657198825e-01
         9   -3.5667154900e+01    6.5718001221e-01    2.0470568949e+03    2.0380000000e+03    7.5000000000e-01   -3.5213816550e+01    9.9872610257e-01    9.9901864573e-01
        10   -3.5672480433e+01    7.0804475445e-01    2.0489806579e+03    2.0480000000e+03    2.5000000000e-01   -3.5621094239e+01    9.9841541372e-01    9.9658203125e-01
        11   -3.5670797740e+01    7.0140655208e-01    2.0439989801e+03    2.0450000000e+03    7.5000000000e-01   -3.5720352657e+01    9.9868135249e-01    9.9559902200e-01
        12   -3.5676539086e+01    6.9501646430e-01    2.0420362532e+03    2.0380000000e+03    7.5000000000e-01   -3.5475244357e+01    9.9842482205e-01    9.9656526006e-01
        13   -3.5652357147e+01    6.9523308462e-01    2.0467358604e+03    2.0410000000e+03    7.5000000000e-01   -3.5384915703e+01    9.9851629394e-01    9.9804017638e-01
        14   -3.5663481332e+01    6.9909995831e-01    2.0463592493e+03    2.0450000000e+03    2.5000000000e-01   -3.5590612524e+01    9.9811702965e-01    9.9706601467e-01
        15   -3.5658446836e+01    7.2599818145e-01    2.0425626248e+03    2.0410000000e+03    2.5000000000e-01   -3.5583334442e+01    9.9850158337e-01    9.9902008819e-01
